ecmf prod rf 1995070200 20150702 11 046
0024 em 00  0.369 -1.603  1.645 3
0024 cf 00  0.374 -1.618  1.660 3
0024 pf 01  0.371 -1.473  1.519 3
0024 pf 02  0.445 -1.723  1.779 3
0024 pf 03  0.333 -1.560  1.595 3
0024 pf 04  0.354 -1.670  1.707 3
0024 pf 05  0.335 -1.567  1.603 3
0024 pf 06  0.454 -1.600  1.663 3
0024 pf 07  0.377 -1.489  1.535 3
0024 pf 08  0.358 -1.658  1.697 3
0024 pf 09  0.341 -1.541  1.578 3
0024 pf 10  0.419 -1.548  1.604 3
0048 em 00  0.629 -2.103  2.195 3
0048 cf 00  0.757 -2.168  2.296 3
0048 pf 01  0.702 -1.956  2.078 3
0048 pf 02  0.691 -2.315  2.416 3
0048 pf 03  0.708 -1.869  1.998 3
0048 pf 04  0.658 -2.157  2.255 3
0048 pf 05  0.514 -2.118  2.180 3
0048 pf 06  0.691 -2.060  2.173 3
0048 pf 07  0.643 -1.890  1.997 3
0048 pf 08  0.644 -2.067  2.165 3
0048 pf 09  0.524 -2.185  2.247 3
0048 pf 10  0.490 -2.072  2.129 3
0072 em 00  0.976 -2.300  2.499 3
0072 cf 00  1.114 -2.378  2.626 3
0072 pf 01  0.841 -2.349  2.495 3
0072 pf 02  0.973 -2.393  2.583 3
0072 pf 03  0.969 -2.068  2.284 3
0072 pf 04  1.115 -2.345  2.596 3
0072 pf 05  0.954 -2.309  2.499 3
0072 pf 06  0.933 -2.196  2.386 3
0072 pf 07  0.943 -2.216  2.408 3
0072 pf 08  1.159 -2.195  2.482 3
0072 pf 09  1.045 -2.270  2.499 3
0072 pf 10  0.754 -2.257  2.379 3
0096 em 00  1.224 -2.515  2.797 3
0096 cf 00  1.415 -2.569  2.933 3
0096 pf 01  1.153 -2.349  2.616 3
0096 pf 02  1.184 -2.718  2.965 3
0096 pf 03  1.266 -2.100  2.452 3
0096 pf 04  1.348 -2.640  2.964 3
0096 pf 05  1.205 -2.660  2.921 3
0096 pf 06  1.076 -2.292  2.532 3
0096 pf 07  1.162 -2.408  2.674 3
0096 pf 08  1.514 -2.355  2.799 3
0096 pf 09  1.053 -2.717  2.914 3
