ecmf prod rf 2010012800 20160128 11 046
0024 em 00 -0.766  2.185  2.315 7
0024 cf 00 -0.797  2.190  2.330 7
0024 pf 01 -0.802  2.292  2.428 7
0024 pf 02 -0.650  2.061  2.161 7
0024 pf 03 -0.744  2.084  2.212 7
0024 pf 04 -0.886  2.213  2.384 7
0024 pf 05 -0.852  2.108  2.273 7
0024 pf 06 -0.624  2.297  2.381 7
0024 pf 07 -0.860  2.216  2.377 7
0024 pf 08 -0.706  2.171  2.283 7
0024 pf 09 -0.578  2.158  2.234 7
0024 pf 10 -0.717  2.158  2.274 7
0048 em 00 -0.949  1.902  2.126 7
0048 cf 00 -0.893  1.802  2.011 7
0048 pf 01 -1.095  2.222  2.477 7
0048 pf 02 -0.737  1.687  1.841 7
0048 pf 03 -0.825  1.842  2.019 7
0048 pf 04 -1.117  1.813  2.129 7
0048 pf 05 -0.859  1.630  1.842 7
0048 pf 06 -0.988  2.049  2.274 7
0048 pf 07 -1.071  1.890  2.172 7
0048 pf 08 -1.066  1.924  2.200 7
0048 pf 09 -0.678  1.949  2.063 7
0048 pf 10 -0.881  2.033  2.216 7
0072 em 00 -0.843  1.850  2.033 7
0072 cf 00 -0.796  1.788  1.957 7
0072 pf 01 -1.016  2.012  2.254 7
0072 pf 02 -0.776  1.564  1.746 7
0072 pf 03 -0.571  1.944  2.026 7
0072 pf 04 -1.054  1.612  1.926 7
0072 pf 05 -0.842  1.822  2.007 7
0072 pf 06 -0.875  2.115  2.289 7
0072 pf 07 -1.013  1.702  1.980 7
0072 pf 08 -0.843  1.860  2.042 7
0072 pf 09 -0.504  1.901  1.967 7
0072 pf 10 -0.793  1.935  2.091 7
0096 em 00 -0.699  1.841  1.969 7
0096 cf 00 -0.545  1.704  1.789 7
0096 pf 01 -0.846  2.184  2.342 7
0096 pf 02 -0.668  1.437  1.585 7
0096 pf 03 -0.268  1.995  2.013 7
0096 pf 04 -0.780  1.601  1.781 7
0096 pf 05 -0.932  1.790  2.018 7
0096 pf 06 -0.849  2.150  2.311 7
0096 pf 07 -0.744  1.721  1.875 7
0096 pf 08 -0.651  1.813  1.926 7
0096 pf 09 -0.493  1.960  2.021 7
0096 pf 10 -0.746  1.794  1.943 7
0120 em 00 -0.517  1.806  1.878 7
0120 cf 00 -0.470  1.685  1.749 7
0120 pf 01 -0.552  2.008  2.082 7
0120 pf 02 -0.439  1.472  1.536 7
0120 pf 03 -0.200  2.033  2.042 7
0120 pf 04 -0.637  1.544  1.670 7
0120 pf 05 -0.542  1.730  1.813 7
0120 pf 06 -0.811  1.904  2.070 7
0120 pf 07 -0.442  1.559  1.621 7
0120 pf 08 -0.411  1.835  1.881 7
0120 pf 09 -0.419  1.821  1.868 7
0120 pf 10 -0.625  2.138  2.228 7
0144 em 00 -0.830  1.704  1.895 7
0144 cf 00 -0.653  1.447  1.588 7
0144 pf 01 -0.998  1.910  2.155 7
0144 pf 02 -0.904  1.387  1.656 7
0144 pf 03 -0.543  1.978  2.051 7
0144 pf 04 -0.965  1.345  1.656 7
