ecmf prod rf 2010012100 20160121 11 046
0024 em 00 -0.203  1.473  1.487 7
0024 cf 00 -0.219  1.423  1.440 7
0024 pf 01 -0.148  1.513  1.520 7
0024 pf 02 -0.101  1.527  1.531 7
0024 pf 03 -0.138  1.429  1.436 7
0024 pf 04 -0.196  1.256  1.271 7
0024 pf 05 -0.278  1.607  1.630 7
0024 pf 06 -0.144  1.458  1.465 7
0024 pf 07 -0.076  1.428  1.430 7
0024 pf 08 -0.334  1.530  1.566 7
0024 pf 09 -0.097  1.471  1.474 7
0024 pf 10 -0.327  1.511  1.546 7
0048 em 00 -0.832  1.683  1.878 7
0048 cf 00 -0.839  1.570  1.781 7
0048 pf 01 -0.753  1.673  1.834 7
0048 pf 02 -0.853  1.738  1.936 7
0048 pf 03 -0.729  1.431  1.606 7
0048 pf 04 -0.948  1.523  1.794 7
0048 pf 05 -0.853  1.677  1.881 7
0048 pf 06 -0.911  1.778  1.998 7
0048 pf 07 -0.618  1.945  2.041 7
0048 pf 08 -0.725  1.692  1.841 7
0048 pf 09 -0.669  1.735  1.860 7
0048 pf 10 -1.005  1.685  1.962 7
0072 em 00 -0.994  1.836  2.088 7
0072 cf 00 -0.962  1.613  1.878 7
0072 pf 01 -0.979  1.921  2.156 7
0072 pf 02 -1.004  1.858  2.112 7
0072 pf 03 -0.908  1.580  1.823 7
0072 pf 04 -1.035  1.810  2.085 7
0072 pf 05 -0.801  1.793  1.963 7
0072 pf 06 -1.190  1.880  2.225 7
0072 pf 07 -0.897  2.076  2.262 7
0072 pf 08 -0.855  1.898  2.082 7
0072 pf 09 -0.805  1.783  1.956 7
0072 pf 10 -1.244  1.902  2.273 7
0096 em 00 -1.210  1.879  2.235 7
0096 cf 00 -1.220  1.698  2.091 7
0096 pf 01 -1.243  1.967  2.327 7
0096 pf 02 -1.365  2.036  2.451 7
0096 pf 03 -1.075  1.586  1.916 7
0096 pf 04 -1.213  1.796  2.167 7
0096 pf 05 -1.135  1.857  2.176 7
0096 pf 06 -1.304  1.553  2.028 7
0096 pf 07 -1.089  2.188  2.444 7
0096 pf 08 -0.898  1.937  2.135 7
0096 pf 09 -0.914  2.086  2.278 7
0096 pf 10 -1.586  1.892  2.468 7
0120 em 00 -1.301  1.944  2.340 7
0120 cf 00 -1.234  1.834  2.211 7
0120 pf 01 -1.582  1.916  2.485 7
0120 pf 02 -1.342  2.039  2.441 7
0120 pf 03 -1.148  1.548  1.928 7
0120 pf 04 -1.456  2.039  2.505 7
0120 pf 05 -0.965  1.849  2.085 7
0120 pf 06 -1.478  1.717  2.265 7
0120 pf 07 -1.307  2.241  2.594 7
0120 pf 08 -1.162  1.955  2.274 7
0120 pf 09 -0.977  2.196  2.403 7
0120 pf 10 -1.392  1.978  2.419 7
0144 em 00 -1.297  2.049  2.425 7
0144 cf 00 -1.165  1.946  2.268 7
0144 pf 01 -1.710  1.949  2.593 7
0144 pf 02 -1.166  2.228  2.515 7
0144 pf 03 -1.200  1.680  2.064 7
0144 pf 04 -1.501  1.894  2.417 7
0144 pf 05 -0.764  1.911  2.057 7
0144 pf 06 -1.584  1.948  2.511 7
0144 pf 07 -1.349  2.201  2.582 7
0144 pf 08 -1.139  2.071  2.363 7
0144 pf 09 -1.016  2.448  2.651 7
0144 pf 10 -1.416  2.165  2.587 7
0168 em 00 -1.190  2.077  2.394 7
0168 cf 00 -1.095  2.066  2.338 7
0168 pf 01 -1.579  2.078  2.610 7
0168 pf 02 -1.232  2.253  2.568 7
0168 pf 03 -1.160  1.969  2.285 7
0168 pf 04 -1.399  1.735  2.229 7
0168 pf 05 -0.564  2.027  2.104 7
0168 pf 06 -1.296  1.810  2.227 7
0168 pf 07 -1.014  2.203  2.425 7
0168 pf 08 -1.010  2.159  2.383 7
0168 pf 09 -1.166  2.377  2.647 7
0168 pf 10 -1.316  2.099  2.477 7
0192 em 00 -1.076  1.938  2.216 7
0192 cf 00 -0.812  2.073  2.226 7
0192 pf 01 -1.441  1.981  2.450 7
0192 pf 02 -1.155  1.982  2.294 7
0192 pf 03 -0.827  2.027  2.189 7
0192 pf 04 -1.472  1.373  2.013 8
0192 pf 05 -0.447  1.770  1.826 7
0192 pf 06 -1.075  1.600  1.927 7
0192 pf 07 -0.815  2.125  2.276 7
0192 pf 08 -0.926  2.179  2.368 7
0192 pf 09 -1.210  2.415  2.701 7
0192 pf 10 -1.413  1.725  2.230 7
0216 em 00 -1.056  1.767  2.059 7
0216 cf 00 -0.887  1.916  2.111 7
0216 pf 01 -1.442  1.748  2.266 7
0216 pf 02 -1.276  2.054  2.418 7
0216 pf 03 -0.555  1.558  1.654 7
0216 pf 04 -1.444  1.245  1.906 8
0216 pf 05 -0.688  1.488  1.639 7
0216 pf 06 -0.906  1.529  1.777 7
0216 pf 07 -0.571  1.950  2.032 7
0216 pf 08 -1.088  1.995  2.273 7
0216 pf 09 -1.153  2.359  2.625 7
0216 pf 10 -1.361  1.528  2.046 7
0240 em 00 -0.960  1.709  1.960 7
0240 cf 00 -0.745  1.792  1.941 7
0240 pf 01 -1.251  1.721  2.128 7
0240 pf 02 -1.135  1.889  2.204 7
0240 pf 03 -0.407  1.367  1.427 7
0240 pf 04 -1.378  1.233  1.850 8
0240 pf 05 -0.780  1.486  1.678 7
0240 pf 06 -0.928  1.453  1.724 7
0240 pf 07 -0.560  2.226  2.295 7
0240 pf 08 -0.995  1.810  2.065 7
0240 pf 09 -1.032  2.177  2.409 7
0240 pf 10 -1.146  1.559  1.935 7
0264 em 00 -0.885  1.799  2.005 7
0264 cf 00 -0.532  1.888  1.962 7
0264 pf 01 -1.291  1.606  2.060 7
0264 pf 02 -1.116  1.914  2.215 7
0264 pf 03 -0.228  1.304  1.323 7
0264 pf 04 -1.147  1.761  2.102 7
0264 pf 05 -0.755  1.540  1.715 7
0264 pf 06 -0.889  1.732  1.947 7
0264 pf 07 -0.384  2.094  2.129 7
0264 pf 08 -0.852  1.901  2.084 7
0264 pf 09 -1.166  2.333  2.608 7
0264 pf 10 -1.194  1.610  2.004 7
0288 em 00 -0.796  1.560  1.751 7
0288 cf 00 -0.449  1.796  1.851 7
0288 pf 01 -1.180  1.445  1.866 7
0288 pf 02 -1.007  1.614  1.902 7
0288 pf 03 -0.107  1.000  1.006 7
0288 pf 04 -0.983  1.495  1.789 7
0288 pf 05 -0.598  1.450  1.569 7
0288 pf 06 -0.801  1.700  1.879 7
0288 pf 07 -0.404  1.920  1.962 7
0288 pf 08 -0.894  1.511  1.756 7
0288 pf 09 -1.151  2.093  2.388 7
0288 pf 10 -1.014  1.024  1.441 7
0312 em 00 -0.904  1.412  1.677 7
0312 cf 00 -0.580  1.588  1.690 7
0312 pf 01 -1.375  1.199  1.824 8
0312 pf 02 -1.104  1.762  2.079 7
0312 pf 03  0.035  1.055  1.056 6
0312 pf 04 -1.026  1.506  1.823 7
0312 pf 05 -0.502  1.215  1.315 7
0312 pf 06 -0.995  1.316  1.650 7
0312 pf 07 -0.671  1.558  1.696 7
0312 pf 08 -1.192  1.226  1.710 7
0312 pf 09 -1.090  2.212  2.465 7
0312 pf 10 -1.263  0.807  1.499 8
0336 em 00 -0.993  1.235  1.584 7
0336 cf 00 -0.782  1.528  1.717 7
0336 pf 01 -1.490  1.204  1.916 8
0336 pf 02 -0.894  1.420  1.678 7
0336 pf 03  0.043  1.075  1.076 6
0336 pf 04 -0.918  1.144  1.466 7
0336 pf 05 -0.581  1.365  1.484 7
0336 pf 06 -1.351  0.807  1.573 8
0336 pf 07 -1.193  1.386  1.829 7
0336 pf 08 -1.473  1.052  1.810 8
0336 pf 09 -0.927  1.952  2.161 7
0336 pf 10 -1.175  0.575  1.308 8
0360 em 00 -0.979  1.019  1.413 7
0360 cf 00 -0.920  1.347  1.631 7
0360 pf 01 -1.549  1.098  1.899 8
0360 pf 02 -1.019  0.957  1.398 8
0360 pf 03  0.244  1.085  1.113 6
0360 pf 04 -0.892  0.828  1.217 8
0360 pf 05 -0.597  1.302  1.432 7
0360 pf 06 -1.432  0.791  1.636 8
0360 pf 07 -1.415  1.153  1.825 8
0360 pf 08 -1.150  0.668  1.330 8
0360 pf 09 -1.016  1.648  1.936 7
0360 pf 10 -0.848  0.268  0.889 8
0384 em 00 -0.907  0.762  1.184 8
0384 cf 00 -1.138  0.996  1.513 8
0384 pf 01 -1.386  0.963  1.687 8
0384 pf 02 -0.774  0.719  1.056 8
0384 pf 03  0.396  0.969  1.047 6
0384 pf 04 -0.931  0.383  1.007 8
0384 pf 05 -0.446  1.331  1.404 7
0384 pf 06 -1.486  0.392  1.537 8
0384 pf 07 -1.549  0.787  1.738 8
0384 pf 08 -1.033  0.297  1.075 8
0384 pf 09 -0.954  1.361  1.662 7
0384 pf 10 -0.514  0.144  0.534 8
0408 em 00 -0.896  0.650  1.107 8
0408 cf 00 -1.340  0.801  1.562 8
0408 pf 01 -1.438  0.413  1.496 8
0408 pf 02 -0.965  0.434  1.059 8
0408 pf 03  0.545  0.899  1.051 6
0408 pf 04 -0.870  0.386  0.952 8
0408 pf 05 -0.054  1.332  1.334 7
0408 pf 06 -1.942  0.047  1.943 8
0408 pf 07 -1.316  0.567  1.432 8
0408 pf 08 -1.211  0.165  1.222 8
0408 pf 09 -1.075  1.650  1.969 7
0408 pf 10 -0.040  0.440  0.442 7
0432 em 00 -0.969  0.502  1.091 8
0432 cf 00 -1.370  0.434  1.437 8
0432 pf 01 -1.133  0.422  1.209 8
0432 pf 02 -0.880  0.277  0.923 8
0432 pf 03  0.204  1.121  1.140 6
0432 pf 04 -0.642  0.523  0.829 8
0432 pf 05 -0.416  1.193  1.264 7
0432 pf 06 -2.249 -0.790  2.383 1
0432 pf 07 -1.095  0.258  1.125 8
0432 pf 08 -1.096 -0.078  1.098 1
0432 pf 09 -1.451  1.514  2.097 7
0432 pf 10 -0.364  0.646  0.742 7
0456 em 00 -1.144  0.323  1.189 8
0456 cf 00 -1.317  0.065  1.318 8
0456 pf 01 -1.333  0.231  1.353 8
0456 pf 02 -1.126  0.204  1.145 8
0456 pf 03 -0.016  1.061  1.061 7
0456 pf 04 -1.255  0.513  1.356 8
0456 pf 05 -0.605  0.934  1.112 7
0456 pf 06 -2.394 -1.189  2.673 1
0456 pf 07 -1.029  0.174  1.044 8
0456 pf 08 -1.027 -0.438  1.116 1
0456 pf 09 -1.555  1.334  2.049 8
0456 pf 10 -0.787  0.690  1.046 8
0480 em 00 -1.179  0.178  1.193 8
0480 cf 00 -1.070  0.021  1.070 8
0480 pf 01 -1.348  0.218  1.366 8
0480 pf 02 -1.345  0.027  1.346 8
0480 pf 03 -0.228  1.086  1.110 7
0480 pf 04 -1.233  0.583  1.364 8
0480 pf 05 -1.155  0.670  1.335 8
0480 pf 06 -2.316 -1.231  2.623 1
0480 pf 07 -0.649 -0.136  0.663 1
0480 pf 08 -0.766 -0.627  0.990 1
0480 pf 09 -1.605  0.945  1.862 8
0480 pf 10 -1.127  0.454  1.215 8
0504 em 00 -1.158  0.045  1.159 8
0504 cf 00 -0.924  0.042  0.925 8
0504 pf 01 -1.471  0.222  1.488 8
0504 pf 02 -1.645 -0.213  1.659 1
0504 pf 03 -0.193  0.753  0.777 7
0504 pf 04 -1.155  0.088  1.158 8
0504 pf 05 -1.367  0.699  1.535 8
0504 pf 06 -2.009 -1.164  2.321 1
0504 pf 07 -0.447 -0.286  0.531 1
0504 pf 08 -0.315 -0.627  0.702 2
0504 pf 09 -1.859  0.615  1.958 8
0504 pf 10 -1.218  0.410  1.285 8
0528 em 00 -1.058 -0.061  1.059 1
0528 cf 00 -0.942  0.074  0.945 8
0528 pf 01 -1.409  0.000  1.409 8
0528 pf 02 -1.417 -0.413  1.476 1
0528 pf 03 -0.193  0.813  0.836 7
0528 pf 04 -1.616 -0.486  1.687 1
0528 pf 05 -1.022  0.339  1.077 8
0528 pf 06 -1.394 -1.232  1.860 1
0528 pf 07 -0.200 -0.089  0.219 1
0528 pf 08 -0.169 -0.671  0.692 2
