ecmf prod rf 2016051000 20210510 11 046
0024 em 00  0.415 -1.557  1.612 3
0024 cf 00  0.368 -1.480  1.525 3
0024 pf 01  0.394 -1.462  1.514 3
0024 pf 02  0.419 -1.615  1.668 3
0024 pf 03  0.364 -1.551  1.593 3
0024 pf 04  0.341 -1.650  1.685 3
0024 pf 05  0.392 -1.567  1.615 3
0024 pf 06  0.317 -1.474  1.508 3
0024 pf 07  0.413 -1.469  1.526 3
0024 pf 08  0.444 -1.588  1.649 3
0024 pf 09  0.462 -1.604  1.669 3
0024 pf 10  0.406 -1.474  1.529 3
0048 em 00  0.588 -1.663  1.763 3
0048 cf 00  0.527 -1.640  1.723 3
0048 pf 01  0.534 -1.626  1.711 3
0048 pf 02  0.620 -1.588  1.705 3
0048 pf 03  0.520 -1.482  1.570 3
0048 pf 04  0.646 -1.970  2.073 3
0048 pf 05  0.712 -1.670  1.816 3
0048 pf 06  0.288 -1.629  1.654 3
0048 pf 07  0.531 -1.583  1.670 3
0048 pf 08  0.503 -1.657  1.732 3
0048 pf 09  0.436 -1.727  1.781 3
0048 pf 10  0.911 -1.553  1.801 3
0072 em 00  0.673 -1.729  1.855 3
0072 cf 00  0.579 -1.811  1.901 3
0072 pf 01  0.755 -1.765  1.920 3
0072 pf 02  0.763 -1.611  1.782 3
0072 pf 03  0.687 -1.664  1.800 3
0072 pf 04  0.904 -2.050  2.240 3
0072 pf 05  0.602 -1.637  1.744 3
0072 pf 06  0.334 -1.653  1.686 3
0072 pf 07  0.637 -1.542  1.668 3
0072 pf 08  0.593 -1.680  1.781 3
0072 pf 09  0.365 -1.925  1.960 3
0072 pf 10  0.991 -1.568  1.855 3
0096 em 00  0.568 -1.478  1.583 3
0096 cf 00  0.517 -1.627  1.708 3
0096 pf 01  0.514 -1.398  1.489 3
0096 pf 02  0.655 -1.204  1.371 3
0096 pf 03  0.460 -1.364  1.439 3
0096 pf 04  1.098 -1.564  1.911 3
0096 pf 05  0.615 -1.431  1.558 3
0096 pf 06  0.243 -1.414  1.435 3
0096 pf 07  0.720 -1.324  1.507 3
0096 pf 08  0.266 -1.836  1.855 3
0096 pf 09  0.214 -1.850  1.863 3
0096 pf 10  0.772 -1.231  1.453 3
0120 em 00  0.828 -1.240  1.491 3
0120 cf 00  0.697 -1.370  1.537 3
0120 pf 01  0.735 -1.147  1.362 3
0120 pf 02  1.020 -0.942  1.389 4
0120 pf 03  0.623 -1.088  1.254 3
0120 pf 04  1.402 -1.233  1.867 4
0120 pf 05  0.921 -1.076  1.417 3
0120 pf 06  0.497 -1.212  1.310 3
0120 pf 07  0.744 -1.113  1.339 3
0120 pf 08  0.490 -1.862  1.925 3
0120 pf 09  0.882 -1.754  1.963 3
0120 pf 10  0.929 -0.863  1.268 4
0144 em 00  1.103 -1.147  1.592 3
0144 cf 00  1.035 -1.321  1.678 3
0144 pf 01  0.856 -1.083  1.381 3
0144 pf 02  1.145 -0.809  1.402 4
0144 pf 03  1.018 -0.931  1.380 4
0144 pf 04  1.563 -1.154  1.943 4
0144 pf 05  1.054 -1.011  1.461 4
0144 pf 06  0.892 -1.162  1.465 3
0144 pf 07  1.040 -1.001  1.444 4
0144 pf 08  1.202 -1.961  2.300 3
0144 pf 09  1.178 -1.476  1.888 3
0144 pf 10  1.002 -0.739  1.245 4
0168 em 00  1.179 -1.212  1.690 3
0168 cf 00  1.169 -1.355  1.790 3
0168 pf 01  0.982 -0.972  1.381 4
0168 pf 02  1.201 -0.778  1.430 4
0168 pf 03  0.975 -0.944  1.357 4
0168 pf 04  1.655 -1.336  2.127 4
0168 pf 05  0.995 -1.122  1.500 3
0168 pf 06  1.210 -0.961  1.545 4
0168 pf 07  0.884 -1.289  1.563 3
0168 pf 08  1.738 -1.909  2.582 3
0168 pf 09  1.369 -1.664  2.155 3
0168 pf 10  0.654 -1.010  1.203 3
0192 em 00  1.327 -1.228  1.808 4
0192 cf 00  1.418 -1.328  1.943 4
0192 pf 01  0.927 -1.057  1.406 3
0192 pf 02  1.175 -0.690  1.363 4
0192 pf 03  1.050 -1.009  1.457 4
0192 pf 04  1.618 -1.215  2.023 4
0192 pf 05  0.923 -1.254  1.557 3
0192 pf 06  1.282 -0.752  1.487 4
0192 pf 07  1.158 -1.706  2.062 3
0192 pf 08  2.424 -1.718  2.971 4
0192 pf 09  1.761 -1.462  2.289 4
0192 pf 10  0.741 -1.316  1.511 3
0216 em 00  1.512 -1.244  1.958 4
0216 cf 00  1.698 -1.211  2.085 4
0216 pf 01  1.076 -1.427  1.787 3
0216 pf 02  1.176 -0.597  1.319 4
0216 pf 03  1.104 -0.925  1.440 4
0216 pf 04  1.696 -1.322  2.150 4
0216 pf 05  0.779 -1.362  1.569 3
0216 pf 06  1.374 -0.798  1.589 4
0216 pf 07  1.755 -1.915  2.597 3
0216 pf 08  2.881 -1.469  3.234 4
0216 pf 09  2.202 -1.127  2.474 4
0216 pf 10  0.765 -1.517  1.699 3
0240 em 00  1.706 -1.126  2.044 4
0240 cf 00  1.977 -1.032  2.230 4
0240 pf 01  1.505 -1.406  2.060 4
0240 pf 02  1.253 -0.480  1.342 4
0240 pf 03  1.330 -0.776  1.540 4
0240 pf 04  1.966 -0.919  2.170 4
0240 pf 05  0.908 -1.540  1.787 3
0240 pf 06  1.286 -0.719  1.473 4
0240 pf 07  2.001 -1.621  2.575 4
0240 pf 08  3.193 -1.100  3.377 4
0240 pf 09  2.262 -1.153  2.539 4
0240 pf 10  0.943 -1.629  1.882 3
0264 em 00  1.759 -0.997  2.022 4
0264 cf 00  1.964 -0.822  2.129 4
0264 pf 01  1.544 -1.290  2.012 4
0264 pf 02  1.034 -0.365  1.096 4
0264 pf 03  1.162 -0.588  1.303 4
0264 pf 04  2.140 -0.836  2.297 4
0264 pf 05  0.949 -1.551  1.818 3
0264 pf 06  1.324 -0.812  1.553 4
0264 pf 07  2.159 -1.269  2.504 4
0264 pf 08  3.232 -0.720  3.311 4
0264 pf 09  2.458 -1.153  2.715 4
0264 pf 10  1.218 -1.562  1.981 3
0288 em 00  1.872 -0.969  2.109 4
0288 cf 00  2.027 -0.663  2.133 4
0288 pf 01  1.486 -1.240  1.936 4
0288 pf 02  0.872 -0.490  1.000 4
0288 pf 03  1.217 -0.630  1.370 4
0288 pf 04  2.213 -1.065  2.456 4
0288 pf 05  1.132 -1.501  1.880 3
0288 pf 06  2.036 -0.894  2.224 4
0288 pf 07  2.251 -0.915  2.430 4
0288 pf 08  3.032 -0.581  3.087 4
0288 pf 09  2.504 -1.243  2.795 4
0288 pf 10  1.609 -1.428  2.151 4
0312 em 00  1.763 -0.941  1.998 4
0312 cf 00  1.761 -0.745  1.912 4
0312 pf 01  1.274 -1.114  1.692 4
0312 pf 02  0.605 -0.834  1.030 3
0312 pf 03  1.176 -0.558  1.301 4
0312 pf 04  2.185 -1.183  2.485 4
0312 pf 05  1.313 -1.446  1.953 3
0312 pf 06  2.179 -0.800  2.321 4
0312 pf 07  2.081 -0.612  2.169 4
0312 pf 08  2.560 -0.550  2.618 4
0312 pf 09  2.486 -1.304  2.807 4
0312 pf 10  1.563 -1.160  1.946 4
0336 em 00  1.551 -0.955  1.821 4
0336 cf 00  1.378 -0.812  1.600 4
0336 pf 01  1.265 -1.267  1.790 3
0336 pf 02  0.337 -1.117  1.167 3
0336 pf 03  0.802 -1.034  1.308 3
0336 pf 04  1.939 -1.033  2.198 4
0336 pf 05  1.348 -1.245  1.835 4
0336 pf 06  1.975 -0.807  2.134 4
0336 pf 07  1.817 -0.496  1.883 4
0336 pf 08  2.055 -0.468  2.108 4
0336 pf 09  2.488 -0.969  2.670 4
0336 pf 10  1.471 -1.197  1.896 4
0360 em 00  1.418 -0.931  1.696 4
0360 cf 00  1.021 -0.751  1.267 4
0360 pf 01  1.309 -1.358  1.887 3
0360 pf 02  0.641 -1.021  1.206 3
0360 pf 03  0.493 -1.322  1.411 3
0360 pf 04  1.746 -0.855  1.945 4
0360 pf 05  1.612 -1.127  1.967 4
0360 pf 06  1.735 -0.845  1.930 4
0360 pf 07  1.513 -0.691  1.663 4
0360 pf 08  1.562 -0.477  1.633 4
0360 pf 09  2.408 -0.722  2.514 4
0360 pf 10  1.408 -1.019  1.738 4
0384 em 00  1.308 -0.873  1.572 4
0384 cf 00  0.870 -0.803  1.184 4
0384 pf 01  0.986 -1.257  1.597 3
0384 pf 02  0.901 -0.951  1.310 3
0384 pf 03  0.238 -1.339  1.360 3
0384 pf 04  1.476 -1.178  1.888 4
0384 pf 05  1.865 -1.059  2.145 4
0384 pf 06  1.454 -0.769  1.645 4
0384 pf 07  1.299 -0.766  1.508 4
0384 pf 08  1.296 -0.317  1.334 4
0384 pf 09  2.336 -0.383  2.367 4
0384 pf 10  1.519 -0.768  1.703 4
0408 em 00  1.315 -0.687  1.483 4
0408 cf 00  0.800 -0.713  1.072 4
0408 pf 01  1.133 -1.059  1.551 4
0408 pf 02  1.240 -0.430  1.313 4
0408 pf 03  0.434 -1.271  1.343 3
0408 pf 04  1.087 -1.381  1.757 3
0408 pf 05  2.074 -0.765  2.211 4
0408 pf 06  1.547 -0.552  1.643 4
0408 pf 07  1.259 -0.723  1.452 4
0408 pf 08  0.835 -0.068  0.837 4
0408 pf 09  2.223 -0.203  2.232 4
0408 pf 10  1.729 -0.417  1.778 4
0432 em 00  1.337 -0.604  1.467 4
0432 cf 00  0.770 -0.680  1.027 4
0432 pf 01  1.121 -1.238  1.670 3
0432 pf 02  1.287 -0.242  1.310 4
0432 pf 03  0.681 -1.010  1.218 3
0432 pf 04  1.044 -1.644  1.948 3
0432 pf 05  2.231 -0.307  2.252 4
0432 pf 06  1.602 -0.673  1.737 4
0432 pf 07  1.591 -0.603  1.701 4
0432 pf 08  0.742 -0.005  0.742 4
0432 pf 09  1.996  0.097  1.999 5
0432 pf 10  1.539 -0.362  1.581 4
0456 em 00  1.354 -0.541  1.458 4
0456 cf 00  0.771 -0.651  1.009 4
0456 pf 01  1.064 -1.401  1.760 3
0456 pf 02  1.372 -0.043  1.373 4
0456 pf 03  0.971 -1.085  1.456 3
0456 pf 04  1.315 -1.636  2.099 3
0456 pf 05  2.438  0.053  2.439 5
0456 pf 06  1.590 -0.815  1.787 4
0456 pf 07  1.748 -0.441  1.803 4
0456 pf 08  0.354 -0.217  0.415 4
0456 pf 09  1.728  0.382  1.770 5
0456 pf 10  1.420 -0.104  1.424 4
0480 em 00  1.260 -0.501  1.356 4
0480 cf 00  0.769 -0.614  0.984 4
0480 pf 01  0.951 -1.564  1.831 3
0480 pf 02  1.310  0.128  1.316 5
0480 pf 03  1.017 -1.203  1.575 3
0480 pf 04  1.402 -1.783  2.268 3
0480 pf 05  2.445  0.438  2.484 5
0480 pf 06  1.412 -0.858  1.652 4
0480 pf 07  1.624 -0.369  1.666 4
0480 pf 08  0.282 -0.530  0.600 3
0480 pf 09  1.253  0.528  1.360 5
0480 pf 10  1.271  0.304  1.307 5
0504 em 00  1.098 -0.375  1.161 4
0504 cf 00  0.787 -0.308  0.845 4
0504 pf 01  0.779 -1.550  1.735 3
0504 pf 02  0.894  0.213  0.920 5
0504 pf 03  1.527 -0.976  1.812 4
0504 pf 04  1.366 -1.733  2.206 3
0504 pf 05  1.844  0.903  2.053 5
0504 pf 06  1.085 -0.905  1.413 4
0504 pf 07  1.536 -0.424  1.593 4
0504 pf 08  0.263 -0.569  0.627 3
0504 pf 09  0.861  0.733  1.131 5
0504 pf 10  1.033  0.454  1.128 5
0528 em 00  0.938 -0.283  0.980 4
0528 cf 00  0.747 -0.067  0.750 4
0528 pf 01  0.746 -1.534  1.706 3
