ecmf prod rf 2012090900 20210909 11 046
0024 em 00  0.762 -0.248  0.802 4
0024 cf 00  0.718 -0.247  0.759 4
0024 pf 01  0.664 -0.269  0.717 4
0024 pf 02  0.840 -0.411  0.935 4
0024 pf 03  0.671 -0.320  0.743 4
0024 pf 04  0.757 -0.183  0.778 4
0024 pf 05  0.923 -0.103  0.929 4
0024 pf 06  0.731 -0.283  0.784 4
0024 pf 07  0.742 -0.260  0.787 4
0024 pf 08  0.757 -0.062  0.760 4
0024 pf 09  0.718 -0.217  0.750 4
0024 pf 10  0.759 -0.311  0.820 4
0048 em 00  0.335 -0.160  0.372 4
0048 cf 00  0.339 -0.179  0.383 4
0048 pf 01  0.270 -0.420  0.499 3
0048 pf 02  0.559 -0.136  0.576 4
0048 pf 03  0.131 -0.327  0.353 3
0048 pf 04  0.320 -0.023  0.320 4
0048 pf 05  0.353 -0.035  0.355 4
0048 pf 06  0.455 -0.245  0.517 4
0048 pf 07  0.308 -0.053  0.313 4
0048 pf 08  0.283  0.067  0.291 5
0048 pf 09  0.370 -0.128  0.392 4
0048 pf 10  0.266 -0.229  0.351 4
0072 em 00  0.195  0.221  0.295 6
0072 cf 00  0.229  0.258  0.345 6
0072 pf 01  0.169 -0.081  0.188 4
0072 pf 02  0.136 -0.008  0.136 4
0072 pf 03 -0.072  0.057  0.092 8
0072 pf 04  0.008  0.409  0.409 6
0072 pf 05  0.284  0.326  0.432 6
0072 pf 06  0.425  0.143  0.448 5
0072 pf 07  0.160  0.359  0.393 6
0072 pf 08  0.128  0.377  0.398 6
0072 pf 09  0.496  0.416  0.647 5
0072 pf 10  0.163  0.178  0.241 6
0096 em 00  0.292  0.502  0.581 6
0096 cf 00  0.358  0.575  0.677 6
0096 pf 01  0.380  0.347  0.515 5
0096 pf 02  0.300  0.206  0.364 5
0096 pf 03 -0.048  0.338  0.342 7
0096 pf 04 -0.011  0.593  0.593 7
0096 pf 05  0.362  0.643  0.738 6
0096 pf 06  0.537  0.407  0.674 5
0096 pf 07  0.288  0.459  0.542 6
0096 pf 08  0.207  0.693  0.723 6
0096 pf 09  0.677  0.787  1.038 6
0096 pf 10  0.126  0.442  0.459 6
0120 em 00  0.314  0.664  0.734 6
0120 cf 00  0.329  0.715  0.787 6
0120 pf 01  0.585  0.540  0.796 5
0120 pf 02  0.362  0.311  0.477 5
0120 pf 03 -0.018  0.586  0.587 7
0120 pf 04 -0.076  0.836  0.839 7
0120 pf 05  0.397  0.801  0.894 6
0120 pf 06  0.600  0.683  0.909 6
0120 pf 07  0.231  0.387  0.451 6
0120 pf 08  0.252  0.844  0.881 6
0120 pf 09  0.700  0.914  1.152 6
0120 pf 10  0.059  0.644  0.646 6
0144 em 00  0.294  0.607  0.675 6
0144 cf 00  0.217  0.726  0.758 6
0144 pf 01  0.877  0.453  0.987 5
0144 pf 02  0.408  0.427  0.590 6
0144 pf 03 -0.120  0.422  0.438 7
0144 pf 04 -0.297  0.576  0.648 7
0144 pf 05  0.324  0.948  1.002 6
0144 pf 06  0.608  0.830  1.028 6
0144 pf 07  0.295  0.405  0.501 6
0144 pf 08  0.093  0.570  0.577 6
0144 pf 09  0.817  0.663  1.052 5
0144 pf 10 -0.019  0.641  0.641 7
0168 em 00  0.250  0.579  0.631 6
0168 cf 00  0.052  0.542  0.545 6
0168 pf 01  1.145  0.672  1.328 5
0168 pf 02  0.315  0.398  0.507 6
0168 pf 03 -0.183  0.303  0.354 7
0168 pf 04 -0.446  0.454  0.636 7
0168 pf 05  0.181  1.020  1.036 6
0168 pf 06  0.558  0.899  1.058 6
0168 pf 07  0.485  0.603  0.774 6
0168 pf 08 -0.156  0.357  0.390 7
0168 pf 09  0.725  0.510  0.887 5
0168 pf 10  0.053  0.582  0.584 6
0192 em 00  0.319  0.630  0.706 6
0192 cf 00  0.046  0.493  0.495 6
0192 pf 01  1.327  0.926  1.619 5
0192 pf 02  0.290  0.519  0.594 6
0192 pf 03 -0.116  0.307  0.328 7
0192 pf 04 -0.327  0.498  0.596 7
0192 pf 05  0.281  1.064  1.101 6
0192 pf 06  0.637  0.843  1.056 6
0192 pf 07  0.676  0.721  0.989 6
0192 pf 08 -0.200  0.389  0.437 7
0192 pf 09  0.923  0.201  0.944 5
0192 pf 10 -0.077  0.902  0.906 7
0216 em 00  0.462  0.645  0.793 6
0216 cf 00  0.258  0.576  0.631 6
0216 pf 01  1.326  0.910  1.608 5
0216 pf 02  0.397  0.743  0.842 6
0216 pf 03  0.111  0.241  0.265 6
0216 pf 04 -0.258  0.249  0.359 8
0216 pf 05  0.134  1.183  1.191 6
0216 pf 06  0.601  0.760  0.969 6
0216 pf 07  0.855  0.930  1.263 6
0216 pf 08 -0.197  0.502  0.540 7
0216 pf 09  1.405 -0.100  1.408 4
0216 pf 10  0.368  1.000  1.066 6
0240 em 00  0.487  0.582  0.759 6
0240 cf 00  0.313  0.547  0.630 6
0240 pf 01  1.171  0.860  1.453 5
0240 pf 02  0.119  0.815  0.823 6
0240 pf 03  0.139  0.005  0.140 5
0240 pf 04 -0.036 -0.114  0.119 2
0240 pf 05  0.068  1.160  1.162 6
0240 pf 06  0.551  0.751  0.931 6
0240 pf 07  0.872  0.761  1.157 5
0240 pf 08 -0.254  0.645  0.693 7
0240 pf 09  1.577 -0.100  1.580 4
0240 pf 10  0.778  0.970  1.244 6
0264 em 00  0.315  0.517  0.606 6
0264 cf 00  0.264  0.497  0.563 6
0264 pf 01  0.832  0.868  1.202 6
