ecmf prod rf 2014022200 20210222 11 046
0024 em 00 -0.199  0.942  0.963 7
0024 cf 00 -0.233  0.987  1.014 7
0024 pf 01 -0.245  1.076  1.104 7
0024 pf 02 -0.253  0.881  0.916 7
0024 pf 03 -0.134  0.930  0.940 7
0024 pf 04 -0.303  1.061  1.103 7
0024 pf 05 -0.169  0.993  1.007 7
0024 pf 06 -0.180  0.854  0.873 7
0024 pf 07 -0.265  0.826  0.868 7
0024 pf 08 -0.017  0.971  0.971 7
0024 pf 09 -0.167  0.908  0.924 7
0024 pf 10 -0.159  0.814  0.829 7
0048 em 00 -0.659  1.060  1.248 7
0048 cf 00 -0.634  1.047  1.224 7
0048 pf 01 -0.847  1.124  1.408 7
0048 pf 02 -0.673  1.072  1.266 7
0048 pf 03 -0.587  1.064  1.215 7
0048 pf 04 -0.967  1.309  1.627 7
0048 pf 05 -0.482  1.026  1.133 7
0048 pf 06 -0.545  0.896  1.049 7
0048 pf 07 -0.676  0.920  1.142 7
0048 pf 08 -0.530  1.058  1.183 7
0048 pf 09 -0.657  1.030  1.222 7
0048 pf 10 -0.546  1.036  1.171 7
0072 em 00 -0.882  1.320  1.588 7
0072 cf 00 -0.885  1.256  1.537 7
0072 pf 01 -1.050  1.218  1.608 7
0072 pf 02 -0.927  1.293  1.591 7
0072 pf 03 -0.799  1.397  1.610 7
0072 pf 04 -1.119  1.651  1.994 7
0072 pf 05 -0.715  1.400  1.572 7
0072 pf 06 -0.759  1.121  1.354 7
0072 pf 07 -0.855  1.277  1.537 7
0072 pf 08 -0.684  1.274  1.446 7
0072 pf 09 -0.966  1.096  1.461 7
0072 pf 10 -0.850  1.422  1.656 7
0096 em 00 -1.139  1.681  2.031 7
0096 cf 00 -1.151  1.606  1.976 7
0096 pf 01 -1.191  1.505  1.919 7
0096 pf 02 -1.444  1.704  2.234 7
0096 pf 03 -1.009  1.912  2.162 7
0096 pf 04 -1.229  2.049  2.389 7
0096 pf 05 -1.078  1.778  2.079 7
0096 pf 06 -0.804  1.393  1.608 7
0096 pf 07 -0.939  1.599  1.855 7
0096 pf 08 -1.171  1.647  2.021 7
0096 pf 09 -1.353  1.459  1.990 7
0096 pf 10 -1.055  1.670  1.975 7
0120 em 00 -1.417  1.768  2.265 7
0120 cf 00 -1.443  1.688  2.221 7
0120 pf 01 -1.604  1.464  2.172 8
0120 pf 02 -1.757  1.587  2.368 8
0120 pf 03 -1.477  2.260  2.700 7
0120 pf 04 -1.386  2.094  2.512 7
0120 pf 05 -1.316  1.844  2.265 7
0120 pf 06 -0.675  1.642  1.776 7
0120 pf 07 -1.254  1.749  2.152 7
0120 pf 08 -1.486  1.483  2.100 8
0120 pf 09 -1.633  1.713  2.367 7
0120 pf 10 -1.446  1.751  2.271 7
0144 em 00 -1.479  1.717  2.266 7
0144 cf 00 -1.469  1.636  2.198 7
0144 pf 01 -1.609  1.280  2.056 8
0144 pf 02 -1.986  1.437  2.452 8
0144 pf 03 -1.635  2.321  2.839 7
0144 pf 04 -1.364  1.820  2.275 7
0144 pf 05 -1.217  1.854  2.218 7
0144 pf 06 -0.795  1.745  1.917 7
0144 pf 07 -1.275  1.783  2.192 7
0144 pf 08 -1.434  1.297  1.934 8
0144 pf 09 -1.835  1.570  2.415 8
0144 pf 10 -1.556  2.004  2.537 7
0168 em 00 -1.490  1.527  2.134 7
0168 cf 00 -1.530  1.492  2.137 8
0168 pf 01 -1.615  1.012  1.906 8
0168 pf 02 -1.950  0.985  2.185 8
0168 pf 03 -1.609  2.202  2.727 7
0168 pf 04 -1.308  1.508  1.997 7
0168 pf 05 -1.308  1.730  2.169 7
0168 pf 06 -0.828  1.351  1.585 7
0168 pf 07 -1.226  1.799  2.177 7
0168 pf 08 -1.425  1.298  1.928 8
0168 pf 09 -1.888  1.491  2.406 8
0168 pf 10 -1.660  1.829  2.470 7
0192 em 00 -1.424  1.358  1.967 8
0192 cf 00 -1.442  1.339  1.968 8
0192 pf 01 -1.566  0.751  1.737 8
0192 pf 02 -1.896  0.653  2.005 8
0192 pf 03 -1.606  2.215  2.736 7
0192 pf 04 -1.139  1.481  1.869 7
0192 pf 05 -1.291  1.735  2.163 7
0192 pf 06 -0.892  1.223  1.514 7
0192 pf 07 -1.302  1.760  2.189 7
0192 pf 08 -1.401  0.897  1.663 8
0192 pf 09 -1.637  1.143  1.997 8
0192 pf 10 -1.457  1.661  2.210 7
