ecmf prod rf 2000102000 20161020 11 046
0024 em 00  1.699  0.867  1.907 5
0120 pf 02  1.468  0.684  1.619 5
0120 pf 03  1.496  1.005  1.802 5
0120 pf 04  1.648  1.004  1.930 5
0120 pf 05  1.700  1.064  2.006 5
0120 pf 06  1.683  0.929  1.922 5
0120 pf 07  1.550  1.066  1.882 5
0120 pf 08  1.490  0.948  1.766 5
0120 pf 09  1.825  1.040  2.101 5
0120 pf 10  1.849  0.861  2.039 5
0144 em 00  1.514  0.969  1.798 5
0144 cf 00  1.579  0.850  1.793 5
0144 pf 01  1.170  0.836  1.437 5
0144 pf 02  1.666  0.698  1.807 5
0144 pf 03  1.559  0.803  1.754 5
0144 pf 04  1.460  0.898  1.714 5
0144 pf 05  1.588  1.044  1.900 5
0144 pf 06  1.413  1.100  1.790 5
0144 pf 07  1.440  1.290  1.933 5
0144 pf 08  1.317  0.963  1.631 5
0144 pf 09  1.678  1.138  2.028 5
0144 pf 10  1.689  0.895  1.911 5
0168 em 00  1.443  1.031  1.773 5
0168 cf 00  1.545  0.869  1.773 5
0168 pf 01  0.941  0.864  1.277 5
0168 pf 02  1.505  1.093  1.860 5
0168 pf 03  1.677  0.796  1.857 5
0168 pf 04  1.461  0.799  1.665 5
0168 pf 05  1.599  1.306  2.064 5
0168 pf 06  1.411  1.159  1.826 5
0168 pf 07  1.265  1.347  1.848 6
0168 pf 08  1.500  1.115  1.869 5
0168 pf 09  1.479  1.081  1.832 5
0168 pf 10  1.396  0.762  1.591 5
0192 em 00  1.287  1.049  1.661 5
0192 cf 00  1.329  0.877  1.592 5
0192 pf 01  0.932  0.767  1.207 5
0192 pf 02  1.210  1.031  1.590 5
0192 pf 03  1.601  0.882  1.828 5
0192 pf 04  1.274  0.873  1.544 5
0192 pf 05  1.189  1.454  1.878 6
0192 pf 06  1.428  1.035  1.763 5
0192 pf 07  1.044  1.110  1.524 6
0192 pf 08  1.542  1.005  1.841 5
0192 pf 09  1.333  1.250  1.827 5
0192 pf 10  1.206  1.095  1.629 5
0216 em 00  1.105  0.930  1.444 5
0216 cf 00  1.164  0.659  1.338 5
0216 pf 01  0.773  0.652  1.011 5
0216 pf 02  1.239  0.772  1.460 5
0216 pf 03  1.425  0.679  1.579 5
0216 pf 04  1.055  0.984  1.443 5
0216 pf 05  0.784  1.454  1.652 6
0216 pf 06  1.036  0.880  1.359 5
0216 pf 07  1.044  0.903  1.381 5
0216 pf 08  1.511  0.948  1.784 5
0216 pf 09  1.168  1.101  1.605 5
0216 pf 10  0.912  1.049  1.389 6
0240 em 00  0.887  0.885  1.253 5
0240 cf 00  0.961  0.626  1.147 5
0240 pf 01  0.460  0.556  0.722 6
0240 pf 02  1.192  0.809  1.441 5
0240 pf 03  1.131  0.855  1.418 5
0240 pf 04  0.818  0.949  1.253 6
0240 pf 05  0.425  1.337  1.403 6
0240 pf 06  0.723  0.808  1.084 6
0240 pf 07  0.914  0.890  1.276 5
0240 pf 08  1.446  0.833  1.669 5
0240 pf 09  0.727  1.010  1.245 6
0240 pf 10  0.935  0.924  1.315 5
0264 em 00  0.640  0.936  1.133 6
0264 cf 00  0.807  0.567  0.987 5
0264 pf 01  0.283  0.546  0.614 6
0264 pf 02  1.004  1.035  1.442 6
0264 pf 03  0.947  1.070  1.429 6
0264 pf 04  0.218  1.041  1.063 6
0264 pf 05  0.139  1.068  1.077 6
0264 pf 06  0.484  0.825  0.957 6
0264 pf 07  1.025  0.925  1.381 5
0264 pf 08  1.036  1.102  1.513 6
0264 pf 09  0.327  1.089  1.138 6
0264 pf 10  0.761  0.891  1.171 6
0288 em 00  0.449  1.026  1.119 6
0288 cf 00  0.590  0.710  0.923 6
0288 pf 01  0.309  0.489  0.579 6
0288 pf 02  0.705  1.233  1.420 6
0288 pf 03  0.740  1.258  1.459 6
0288 pf 04  0.020  0.965  0.965 6
0288 pf 05 -0.285  0.788  0.838 7
0288 pf 06  0.281  0.891  0.934 6
0288 pf 07  0.790  1.040  1.306 6
0288 pf 08  0.772  1.442  1.635 6
0288 pf 09  0.146  1.035  1.045 6
0288 pf 10  0.879  1.304  1.572 6
0312 em 00  0.338  1.089  1.140 6
0312 cf 00  0.352  0.797  0.871 6
0312 pf 01  0.252  0.330  0.415 6
0312 pf 02  0.694  1.438  1.597 6
0312 pf 03  0.250  1.171  1.197 6
0312 pf 04 -0.176  0.972  0.988 7
0312 pf 05 -0.292  0.782  0.835 7
0312 pf 06  0.407  0.869  0.959 6
0312 pf 07  0.542  0.908  1.057 6
0312 pf 08  0.725  1.785  1.927 6
0312 pf 09  0.100  1.089  1.093 6
0312 pf 10  0.900  1.701  1.924 6
0336 em 00  0.316  1.099  1.143 6
0336 cf 00  0.457  0.967  1.070 6
0336 pf 01  0.425  0.462  0.628 6
0336 pf 02  0.704  1.517  1.672 6
0336 pf 03 -0.212  1.062  1.083 7
0336 pf 04 -0.222  1.039  1.063 7
0336 pf 05 -0.256  0.830  0.869 7
0336 pf 06  0.515  1.034  1.156 6
0336 pf 07  0.341  0.957  1.016 6
0336 pf 08  0.771  1.596  1.772 6
0336 pf 09  0.149  0.845  0.858 6
0336 pf 10  0.872  1.640  1.857 6
0360 em 00  0.279  1.030  1.067 6
0360 cf 00  0.500  1.042  1.156 6
0360 pf 01  0.643  0.693  0.945 6
0360 pf 02  0.366  1.540  1.583 6
0360 pf 03  0.004  1.025  1.025 6
0360 pf 04 -0.144  0.811  0.824 7
0360 pf 05 -0.277  0.704  0.757 7
0360 pf 06  0.375  0.934  1.006 6
0360 pf 07  0.015  0.919  0.919 6
0360 pf 08  0.547  1.211  1.329 6
0360 pf 09  0.368  0.927  0.998 6
0360 pf 10  0.768  1.413  1.608 6
0384 em 00  0.269  0.960  0.997 6
0384 cf 00  0.466  1.179  1.268 6
0384 pf 01  0.741  0.812  1.099 6
0384 pf 02  0.324  1.580  1.613 6
0384 pf 03  0.396  0.836  0.926 6
0384 pf 04 -0.156  0.723  0.740 7
0384 pf 05 -0.476  0.585  0.754 7
0384 pf 06  0.039  0.782  0.783 6
0384 pf 07  0.206  0.857  0.882 6
0384 pf 08  0.563  0.917  1.076 6
0384 pf 09  0.419  0.888  0.982 6
0384 pf 10  0.557  1.316  1.429 6
0408 em 00  0.123  0.836  0.845 6
0408 cf 00  0.339  1.237  1.282 6
0408 pf 01  0.655  0.602  0.890 5
0408 pf 02  0.203  1.569  1.582 6
0408 pf 03  0.480  0.753  0.892 6
0408 pf 04 -0.001  0.462  0.462 7
0408 pf 05 -0.390  0.185  0.432 8
0408 pf 06 -0.507  0.514  0.722 7
0408 pf 07  0.134  0.824  0.835 6
0408 pf 08  0.447  0.872  0.980 6
0408 pf 09  0.187  0.977  0.994 6
0408 pf 10 -0.042  1.169  1.170 7
0432 em 00  0.070  0.683  0.687 6
0432 cf 00  0.332  1.246  1.289 6
0432 pf 01  0.552  0.355  0.656 5
0432 pf 02  0.164  1.242  1.253 6
0432 pf 03  0.532  0.621  0.818 6
0432 pf 04  0.221  0.307  0.378 6
0432 pf 05 -0.241  0.033  0.244 8
0432 pf 06 -0.537  0.290  0.610 8
0432 pf 07 -0.463  0.653  0.800 7
0432 pf 08  0.431  0.847  0.950 6
0432 pf 09  0.125  1.010  1.017 6
0432 pf 10 -0.179  0.920  0.937 7
0456 em 00  0.045  0.576  0.578 6
0456 cf 00  0.453  1.188  1.272 6
0456 pf 01  0.714  0.565  0.910 5
0456 pf 02  0.006  0.966  0.966 6
0456 pf 03  0.699  0.646  0.952 5
0456 pf 04  0.164  0.034  0.168 5
0456 pf 05 -0.053 -0.011  0.054 1
0456 pf 06 -0.436 -0.111  0.450 1
0456 pf 07 -0.450  0.674  0.810 7
0456 pf 08  0.418  0.751  0.860 6
0456 pf 09 -0.247  1.142  1.169 7
0456 pf 10 -0.597  0.502  0.780 8
0480 em 00  0.000  0.619  0.619 7
0480 cf 00  0.215  1.154  1.173 6
0480 pf 01  0.735  0.581  0.937 5
0480 pf 02 -0.009  0.965  0.965 7
0480 pf 03  0.647  0.918  1.123 6
0480 pf 04  0.252  0.078  0.264 5
0480 pf 05 -0.122 -0.054  0.133 1
0480 pf 06 -0.714 -0.242  0.754 1
0480 pf 07 -0.694  0.686  0.976 8
0480 pf 08  0.538  1.073  1.200 6
0480 pf 09 -0.189  1.288  1.302 7
0480 pf 10 -0.494  0.367  0.616 8
0504 em 00 -0.052  0.611  0.613 7
0504 cf 00 -0.143  1.098  1.107 7
0504 pf 01  0.794  0.478  0.926 5
0504 pf 02  0.014  1.236  1.236 6
0504 pf 03  0.667  1.120  1.303 6
0504 pf 04  0.278  0.126  0.305 5
0504 pf 05  0.041 -0.273  0.276 3
0504 pf 06 -0.925 -0.328  0.982 1
0504 pf 07 -0.582  0.518  0.780 8
0504 pf 08  0.535  1.178  1.294 6
0504 pf 09 -0.506  1.214  1.315 7
0504 pf 10 -0.614  0.360  0.712 8
0528 em 00 -0.072  0.582  0.586 7
0528 cf 00 -0.456  0.911  1.018 7
0528 pf 01  0.800  0.474  0.930 5
0528 pf 02  0.321  1.388  1.424 6
0528 pf 03  0.593  1.281  1.412 6
0528 pf 04  0.124 -0.214  0.247 3
0528 pf 05  0.099 -0.195  0.219 3
0528 pf 06 -0.764 -0.226  0.797 1
0528 pf 07 -0.472  0.220  0.521 8
0528 pf 08  0.273  1.430  1.456 6
0528 pf 09 -0.584  1.166  1.304 7
0528 pf 10 -0.638  0.197  0.667 8
0552 em 00 -0.011  0.443  0.444 7
0552 cf 00 -0.454  0.624  0.772 7
0552 pf 01  0.695  0.631  0.939 5
0552 pf 02  0.485  1.389  1.471 6
0552 pf 03  0.568  1.111  1.248 6
0552 pf 04  0.190 -0.467  0.504 3
0552 pf 05 -0.016 -0.442  0.442 2
0552 pf 06 -0.173 -0.155  0.233 1
0552 pf 07 -0.449  0.072  0.455 8
0552 pf 08  0.229  1.098  1.122 6
0552 pf 09 -0.655  1.216  1.381 7
0552 pf 10 -0.495 -0.154  0.518 1
0576 em 00  0.025  0.376  0.376 6
0576 cf 00 -0.306  0.445  0.540 7
0576 pf 01  0.854  0.830  1.191 5
0576 pf 02  0.303  1.678  1.706 6
0576 pf 03  0.270  0.944  0.982 6
0576 pf 04  0.098 -0.539  0.547 3
0576 pf 05  0.042 -0.372  0.375 3
0576 pf 06  0.282 -0.422  0.507 3
0576 pf 07 -0.387 -0.134  0.410 1
0576 pf 08  0.200  0.987  1.007 6
0576 pf 09 -0.493  1.058  1.168 7
0576 pf 10 -0.575 -0.272  0.636 1
0600 em 00  0.006  0.272  0.272 6
0600 cf 00 -0.334  0.378  0.504 7
0600 pf 01  0.796  0.633  1.017 5
0600 pf 02  0.024  1.694  1.695 6
0600 pf 03  0.201  0.772  0.798 6
0600 pf 04  0.258 -0.600  0.653 3
0600 pf 05 -0.072 -0.413  0.420 2
0600 pf 06  0.260 -0.293  0.392 3
0600 pf 07 -0.143 -0.323  0.353 2
0600 pf 08  0.243  0.896  0.928 6
0600 pf 09 -0.681  0.796  1.047 7
0600 pf 10 -0.480 -0.467  0.670 1
0624 em 00 -0.055  0.336  0.341 7
0624 cf 00 -0.343  0.493  0.600 7
0624 pf 01  0.731  0.551  0.915 5
0624 pf 02 -0.346  1.771  1.804 7
0624 pf 03  0.184  0.722  0.745 6
0624 pf 04  0.326 -0.450  0.555 3
0624 pf 05 -0.085 -0.083  0.119 1
0624 pf 06  0.159 -0.150  0.218 4
0624 pf 07 -0.017 -0.248  0.248 2
0624 pf 08 -0.150  0.857  0.870 7
0624 pf 09 -0.752  0.492  0.899 8
0624 pf 10 -0.334 -0.206  0.392 1
0648 em 00 -0.113  0.271  0.293 7
0648 cf 00 -0.194  0.420  0.463 7
0648 pf 01  0.902  0.452  1.009 5
0648 pf 02 -0.789  1.422  1.626 7
0648 pf 03  0.335  0.707  0.783 6
0648 pf 04  0.331 -0.358  0.488 3
0648 pf 05 -0.121 -0.090  0.151 1
0648 pf 06  0.140 -0.082  0.162 4
0648 pf 07  0.130 -0.321  0.347 3
0648 pf 08 -0.552  0.889  1.047 7
0648 pf 09 -0.967  0.450  1.066 8
0648 pf 10 -0.480 -0.460  0.665 1
0672 em 00 -0.096  0.202  0.224 7
0672 cf 00 -0.097  0.036  0.104 8
0672 pf 01  1.212  0.478  1.302 5
0672 pf 02 -1.069  1.078  1.519 7
0672 pf 03  0.178  0.782  0.802 6
0672 pf 04  0.339 -0.520  0.621 3
0672 pf 05  0.030  0.083  0.088 6
0672 pf 06  0.244  0.044  0.248 5
0672 pf 07  0.031 -0.484  0.485 3
0672 pf 08 -0.523  0.895  1.037 7
0672 pf 09 -1.152  0.306  1.192 8
0672 pf 10 -0.273 -0.433  0.511 2
0696 em 00 -0.017  0.139  0.140 7
0696 cf 00 -0.008 -0.255  0.255 2
0696 pf 01  1.392  0.589  1.511 5
0696 pf 02 -1.130  0.731  1.345 8
0696 pf 03  0.268  0.787  0.831 6
0696 pf 04  0.120 -0.681  0.691 3
0696 pf 05  0.202  0.357  0.410 6
0696 pf 06  0.439  0.184  0.476 5
0696 pf 07  0.040 -0.563  0.565 3
0696 pf 08 -0.226  0.882  0.911 7
0696 pf 09 -1.116 -0.200  1.133 1
0696 pf 10 -0.212 -0.268  0.342 2
0720 em 00 -0.171  0.071  0.185 8
0720 cf 00 -0.041 -0.503  0.505 2
0720 pf 01  1.238  0.813  1.481 5
0720 pf 02 -1.329  0.636  1.474 8
0720 pf 03  0.295  0.700  0.760 6
0720 pf 04 -0.195 -0.824  0.847 2
0720 pf 05 -0.167  0.660  0.681 7
0720 pf 06  0.059  0.096  0.112 6
0720 pf 07  0.039 -0.553  0.554 3
0720 pf 08 -0.250  0.642  0.689 7
0720 pf 09 -1.414 -0.582  1.529 1
0720 pf 10 -0.173 -0.279  0.329 2
0744 em 00 -0.208  0.004  0.208 8
0744 cf 00 -0.155 -0.585  0.605 2
0744 pf 01  1.065  1.084  1.519 6
0744 pf 02 -1.635  0.091  1.638 8
0744 pf 03  0.339  0.521  0.622 6
0744 pf 04 -0.243 -0.739  0.778 2
0744 pf 05  0.156  0.947  0.960 6
0744 pf 06 -0.007  0.179  0.179 7
0744 pf 07 -0.018 -0.504  0.505 2
0744 pf 08 -0.306  0.477  0.567 7
0744 pf 09 -1.424 -0.980  1.729 1
0744 pf 10 -0.139 -0.434  0.455 2
0768 em 00 -0.347 -0.003  0.347 1
0768 cf 00 -0.343 -0.287  0.448 1
0768 pf 01  0.639  1.290  1.440 6
0768 pf 02 -1.851 -0.049  1.852 1
0768 pf 03  0.389  0.612  0.725 6
0768 pf 04 -0.507 -0.851  0.990 2
0768 pf 05  0.036  1.154  1.154 6
0768 pf 06 -0.261  0.126  0.290 8
0768 pf 07  0.034 -0.506  0.507 3
0768 pf 08 -0.279  0.396  0.485 7
0768 pf 09 -1.387 -1.167  1.813 1
0768 pf 10 -0.356 -0.743  0.824 2
0792 em 00 -0.399 -0.072  0.406 1
0792 cf 00 -0.456  0.136  0.476 8
0792 pf 01  0.288  1.246  1.278 6
0792 pf 02 -2.200 -0.337  2.226 1
0792 pf 03  0.532  0.597  0.799 6
0792 pf 04 -0.565 -0.873  1.040 2
0792 pf 05 -0.033  1.137  1.137 7
0792 pf 06 -0.126  0.105  0.164 8
0792 pf 07 -0.182 -0.649  0.674 2
0792 pf 08 -0.168  0.130  0.213 8
0792 pf 09 -1.066 -1.148  1.567 2
0792 pf 10 -0.465 -1.116  1.209 2
0816 em 00 -0.435 -0.129  0.454 1
0816 cf 00 -0.592  0.500  0.775 8
0816 pf 01  0.059  1.661  1.662 6
0816 pf 02 -2.021 -0.742  2.153 1
0816 pf 03  0.661  0.337  0.742 5
0816 pf 04 -0.597 -1.149  1.295 2
0816 pf 05 -0.359  0.931  0.998 7
0816 pf 06 -0.212 -0.041  0.216 1
0816 pf 07 -0.405 -0.533  0.670 2
0816 pf 08 -0.249  0.264  0.364 7
0816 pf 09 -0.921 -1.340  1.626 2
0816 pf 10 -0.208 -1.298  1.314 2
0840 em 00 -0.482 -0.212  0.526 1
0840 cf 00 -0.820  0.628  1.033 8
0840 pf 01  0.009  1.810  1.810 6
0840 pf 02 -1.695 -1.218  2.087 1
0840 pf 03  0.674  0.410  0.789 5
0840 pf 04 -0.777 -1.257  1.478 2
0840 pf 05 -0.823  0.633  1.038 8
0840 pf 06 -0.377  0.130  0.399 8
0840 pf 07 -0.336 -0.860  0.924 2
0840 pf 08 -0.322  0.424  0.532 7
0840 pf 09 -0.906 -1.508  1.759 2
0840 pf 10 -0.002 -1.503  1.503 2
0864 em 00 -0.489 -0.237  0.543 1
0864 cf 00 -0.820  0.466  0.943 8
0864 pf 01 -0.221  1.900  1.913 7
0864 pf 02 -1.124 -1.462  1.844 2
0864 pf 03  0.527  0.604  0.802 6
0864 pf 04 -0.971 -1.382  1.690 2
0864 pf 05 -1.148  0.858  1.434 8
0864 pf 06 -0.597  0.360  0.697 8
0864 pf 07 -0.223 -1.292  1.311 2
0864 pf 08 -0.477  0.228  0.528 8
0864 pf 09 -0.647 -1.490  1.624 2
0864 pf 10  0.257 -1.385  1.409 3
0888 em 00 -0.455 -0.261  0.525 1
0888 cf 00 -1.047  0.239  1.074 8
0888 pf 01 -0.226  1.516  1.532 7
0888 pf 02 -0.878 -1.679  1.895 2
0888 pf 03  0.467  0.952  1.060 6
0888 pf 04 -0.704 -1.381  1.551 2
0888 pf 05 -1.511  0.667  1.652 8
0888 pf 06 -0.504  0.344  0.610 8
0888 pf 07 -0.186 -1.165  1.179 2
0888 pf 08 -0.679  0.037  0.680 8
0888 pf 09 -0.373 -1.245  1.299 2
0888 pf 10  0.542 -1.158  1.278 3
0912 em 00 -0.402 -0.270  0.484 1
0912 cf 00 -0.799  0.360  0.877 8
0912 pf 01 -0.140  1.567  1.573 7
0912 pf 02 -0.657 -1.838  1.952 2
0912 pf 03  0.369  0.979  1.046 6
0912 pf 04 -0.334 -1.158  1.205 2
0912 pf 05 -1.357  0.241  1.378 8
0912 pf 06 -0.512  0.056  0.515 8
0912 pf 07 -0.196 -1.120  1.137 2
0912 pf 08 -0.950 -0.075  0.953 1
0912 pf 09 -0.355 -1.013  1.074 2
0912 pf 10  0.391 -0.968  1.044 3
0936 em 00 -0.365 -0.257  0.447 1
0936 cf 00 -0.496  0.242  0.552 8
0936 pf 01 -0.256  1.785  1.803 7
0936 pf 02 -0.773 -2.001  2.145 2
0936 pf 03 -0.212  1.019  1.041 7
0936 pf 04  0.156 -0.704  0.721 3
0936 pf 05 -1.009 -0.448  1.104 1
0936 pf 06 -0.543 -0.139  0.561 1
0936 pf 07 -0.016 -1.229  1.229 2
0936 pf 08 -1.187  0.365  1.242 8
0936 pf 09 -0.138 -0.823  0.835 2
0936 pf 10  0.304 -0.912  0.961 3
0960 em 00 -0.368 -0.190  0.414 1
0960 cf 00 -0.315 -0.075  0.324 1
0960 pf 01 -0.373  1.990  2.024 7
0960 pf 02 -0.714 -1.975  2.100 2
0960 pf 03 -0.506  1.071  1.185 7
0960 pf 04  0.256 -0.220  0.337 4
0960 pf 05 -0.940 -0.738  1.195 1
0960 pf 06 -0.726 -0.119  0.736 1
0960 pf 07  0.099 -1.163  1.167 3
0960 pf 08 -1.113  0.626  1.277 8
0960 pf 09 -0.276 -0.770  0.818 2
0960 pf 10  0.397 -0.773  0.869 3
0984 em 00 -0.418 -0.196  0.461 1
0984 cf 00 -0.307 -0.333  0.453 2
0984 pf 01 -0.810  1.916  2.080 7
0984 pf 02 -0.799 -1.705  1.883 2
0984 pf 03 -0.736  0.900  1.163 7
0984 pf 04  0.118 -0.063  0.134 4
0984 pf 05 -0.635 -1.001  1.185 2
0984 pf 06 -0.535 -0.240  0.586 1
0984 pf 07  0.271 -0.982  1.019 3
0984 pf 08 -0.981  0.632  1.167 8
0984 pf 09 -0.468 -0.714  0.854 2
0984 pf 10  0.115 -0.625  0.635 3
1008 em 00 -0.448 -0.261  0.518 1
1008 cf 00 -0.507 -0.414  0.654 1
1008 pf 01 -0.918  1.468  1.731 7
1008 pf 02 -0.554 -1.467  1.568 2
1008 pf 03 -0.893  0.590  1.070 8
1008 pf 04 -0.137 -0.261  0.294 2
1008 pf 05 -0.209 -1.239  1.256 2
1008 pf 06 -0.403 -0.094  0.414 1
1008 pf 07  0.364 -1.079  1.139 3
1008 pf 08 -1.090  0.408  1.164 8
1008 pf 09 -0.694 -0.510  0.861 1
1008 pf 10 -0.030 -0.324  0.325 2
1032 em 00 -0.472 -0.309  0.564 1
1032 cf 00 -0.584 -0.377  0.695 1
1032 pf 01 -0.818  1.131  1.396 7
1032 pf 02 -0.483 -1.428  1.508 2
1032 pf 03 -0.890  0.252  0.925 8
1032 pf 04 -0.630 -0.534  0.826 1
1032 pf 05  0.281 -1.242  1.273 3
1032 pf 06 -0.306  0.106  0.324 8
1032 pf 07  0.553 -1.119  1.248 3
1032 pf 08 -1.373  0.524  1.469 8
1032 pf 09 -0.919 -0.513  1.053 1
1032 pf 10 -0.145 -0.239  0.279 2
1056 em 00 -0.506 -0.357  0.620 1
1056 cf 00 -0.582 -0.528  0.786 1
1056 pf 01 -0.887  1.204  1.496 7
1056 pf 02 -0.235 -1.262  1.284 2
1056 pf 03 -0.637 -0.126  0.650 1
1056 pf 04 -0.998 -0.636  1.183 1
1056 pf 05  0.328 -1.371  1.410 3
1056 pf 06 -0.550  0.179  0.578 8
1056 pf 07  0.570 -0.881  1.049 3
1056 pf 08 -1.561  0.519  1.645 8
1056 pf 09 -1.098 -0.605  1.253 1
1056 pf 10 -0.030 -0.487  0.488 2
1080 em 00 -0.494 -0.364  0.613 1
1080 cf 00 -0.408 -0.523  0.664 2
1080 pf 01 -0.850  1.256  1.517 7
1080 pf 02 -0.050 -1.007  1.009 2
1080 pf 03 -0.687 -0.387  0.789 1
1080 pf 04 -0.894 -0.506  1.027 1
1080 pf 05  0.523 -1.263  1.367 3
1080 pf 06 -0.827 -0.028  0.828 1
1080 pf 07  0.716 -0.655  0.970 4
1080 pf 08 -1.601  0.464  1.667 8
1080 pf 09 -1.231 -0.744  1.439 1
1080 pf 10 -0.207 -0.687  0.717 2
1104 em 00 -0.456 -0.374  0.590 1
1104 cf 00 -0.380 -0.717  0.811 2
1104 pf 01 -0.714  1.090  1.303 7
1104 pf 02 -0.145 -0.939  0.950 2
1104 pf 03 -0.548 -0.240  0.598 1
1104 pf 04 -0.718 -0.496  0.873 1
1104 pf 05  0.572 -1.084  1.226 3
1104 pf 06 -1.369  0.116  1.373 8
1104 pf 07  1.004 -0.515  1.129 4
1104 pf 08 -1.542  0.215  1.557 8
1104 pf 09 -1.319 -0.910  1.603 1
1104 pf 10  0.061 -0.700  0.703 3
