ecmf prod rf 2002102700 20161027 11 046
0024 em 00 -1.594 -0.894  1.828 1
0024 cf 00 -1.649 -0.886  1.872 1
0024 pf 01 -1.561 -0.835  1.770 1
0024 pf 02 -1.541 -0.872  1.770 1
0024 pf 03 -1.492 -0.933  1.759 1
0024 pf 04 -1.485 -0.911  1.742 1
0024 pf 05 -1.758 -0.885  1.968 1
0024 pf 06 -1.450 -0.810  1.661 1
0024 pf 07 -1.720 -0.914  1.948 1
0024 pf 08 -1.460 -0.914  1.722 1
0024 pf 09 -1.589 -0.866  1.810 1
0024 pf 10 -1.625 -0.898  1.856 1
0048 em 00 -1.640 -1.256  2.066 1
0048 cf 00 -1.663 -1.303  2.113 1
0048 pf 01 -1.493 -1.161  1.892 1
0048 pf 02 -1.645 -1.263  2.074 1
0048 pf 03 -1.646 -1.335  2.119 1
0048 pf 04 -1.466 -1.254  1.929 1
0048 pf 05 -1.654 -1.320  2.116 1
0048 pf 06 -1.673 -1.071  1.986 1
0048 pf 07 -1.752 -1.300  2.182 1
0048 pf 08 -1.450 -1.079  1.808 1
0048 pf 09 -1.695 -1.311  2.143 1
0048 pf 10 -1.669 -1.273  2.099 1
0072 em 00 -1.608 -1.411  2.140 1
0072 cf 00 -1.591 -1.412  2.127 1
0072 pf 01 -1.479 -1.309  1.975 1
0072 pf 02 -1.552 -1.464  2.134 1
0072 pf 03 -1.477 -1.451  2.070 1
0072 pf 04 -1.375 -1.361  1.935 1
0072 pf 05 -1.616 -1.482  2.192 1
0072 pf 06 -1.777 -1.234  2.163 1
0072 pf 07 -1.826 -1.507  2.367 1
0072 pf 08 -1.488 -1.224  1.927 1
0072 pf 09 -1.668 -1.471  2.224 1
0072 pf 10 -1.587 -1.403  2.118 1
0096 em 00 -1.412 -1.566  2.108 2
0096 cf 00 -1.409 -1.607  2.137 2
0096 pf 01 -1.249 -1.472  1.931 2
0096 pf 02 -1.210 -1.616  2.019 2
0096 pf 03 -1.447 -1.647  2.192 2
0096 pf 04 -1.225 -1.496  1.933 2
0096 pf 05 -1.466 -1.716  2.256 2
0096 pf 06 -1.508 -1.286  1.982 1
0096 pf 07 -1.543 -1.828  2.393 2
0096 pf 08 -1.287 -1.251  1.795 1
0096 pf 09 -1.478 -1.603  2.180 2
0096 pf 10 -1.467 -1.465  2.074 1
0120 em 00 -1.309 -1.722  2.163 2
0120 cf 00 -1.205 -1.762  2.135 2
0120 pf 01 -1.044 -1.639  1.943 2
0120 pf 02 -1.004 -1.777  2.041 2
0120 pf 03 -1.425 -1.899  2.374 2
0120 pf 04 -1.202 -1.382  1.832 2
0120 pf 05 -1.523 -1.907  2.441 2
0120 pf 06 -1.383 -1.466  2.015 2
0120 pf 07 -1.384 -2.072  2.492 2
0120 pf 08 -1.154 -1.329  1.760 2
0120 pf 09 -1.365 -1.831  2.284 2
0120 pf 10 -1.471 -1.598  2.172 2
0144 em 00 -1.046 -1.718  2.012 2
0144 cf 00 -0.961 -1.753  1.999 2
0144 pf 01 -0.798 -1.498  1.698 2
0144 pf 02 -0.810 -1.823  1.995 2
0144 pf 03 -1.107 -1.998  2.285 2
0144 pf 04 -0.949 -1.456  1.738 2
0144 pf 05 -1.154 -1.945  2.261 2
0144 pf 06 -1.171 -1.461  1.872 2
0144 pf 07 -1.088 -1.899  2.189 2
0144 pf 08 -0.976 -1.221  1.563 2
0144 pf 09 -0.942 -1.906  2.126 2
0144 pf 10 -1.341 -1.639  2.118 2
0168 em 00 -0.761 -1.824  1.977 2
0168 cf 00 -0.762 -1.873  2.022 2
0168 pf 01 -0.647 -1.595  1.721 2
0168 pf 02 -0.344 -1.802  1.834 2
0168 pf 03 -0.759 -2.111  2.243 2
0168 pf 04 -0.660 -1.572  1.705 2
0168 pf 05 -0.812 -1.960  2.122 2
0168 pf 06 -1.010 -1.656  1.940 2
0168 pf 07 -0.850 -2.070  2.238 2
0168 pf 08 -0.858 -1.344  1.594 2
0168 pf 09 -0.431 -1.788  1.839 2
0168 pf 10 -1.078 -1.983  2.257 2
0192 em 00 -0.496 -1.790  1.857 2
0192 cf 00 -0.532 -1.786  1.864 2
0192 pf 01 -0.438 -1.553  1.613 2
0192 pf 02 -0.176 -1.695  1.704 2
0192 pf 03 -0.438 -2.049  2.095 2
0192 pf 04 -0.460 -1.578  1.644 2
0192 pf 05 -0.396 -2.037  2.075 2
0192 pf 06 -0.669 -1.666  1.795 2
0192 pf 07 -0.681 -2.273  2.373 2
0192 pf 08 -0.679 -1.484  1.632 2
0192 pf 09 -0.204 -1.431  1.446 2
0192 pf 10 -0.636 -1.820  1.928 2
0216 em 00 -0.350 -1.679  1.715 2
0216 cf 00 -0.456 -1.592  1.656 2
0216 pf 01 -0.576 -1.850  1.938 2
0216 pf 02 -0.213 -1.447  1.463 2
0216 pf 03 -0.205 -1.876  1.888 2
0216 pf 04 -0.146 -1.363  1.371 2
0216 pf 05 -0.253 -1.893  1.909 2
0216 pf 06 -0.466 -1.554  1.622 2
0216 pf 07 -0.465 -2.093  2.144 2
0216 pf 08 -0.589 -1.463  1.577 2
0216 pf 09  0.024 -1.343  1.343 3
0216 pf 10 -0.377 -1.687  1.728 2
0240 em 00 -0.239 -1.544  1.562 2
0240 cf 00 -0.302 -1.215  1.252 2
0240 pf 01 -0.769 -1.579  1.756 2
0240 pf 02 -0.381 -1.438  1.487 2
0240 pf 03 -0.135 -1.550  1.556 2
0240 pf 04 -0.081 -1.201  1.203 2
0240 pf 05 -0.097 -1.791  1.794 2
0240 pf 06 -0.122 -1.473  1.478 2
0240 pf 07  0.043 -2.255  2.255 3
0240 pf 08 -0.540 -1.484  1.579 2
0240 pf 09  0.095 -1.139  1.143 3
0240 pf 10 -0.229 -1.556  1.573 2
0264 em 00 -0.002 -1.392  1.392 2
0264 cf 00 -0.003 -0.958  0.958 2
0264 pf 01 -0.659 -1.598  1.728 2
0264 pf 02  0.015 -1.131  1.131 3
0264 pf 03  0.210 -1.439  1.455 3
0264 pf 04  0.097 -1.230  1.234 3
0264 pf 05 -0.019 -1.733  1.733 2
0264 pf 06  0.149 -1.189  1.198 3
0264 pf 07  0.277 -2.027  2.045 3
0264 pf 08 -0.478 -1.429  1.507 2
0264 pf 09  0.415 -0.915  1.005 3
0264 pf 10  0.036 -1.412  1.413 3
0288 em 00  0.145 -1.335  1.342 3
0288 cf 00  0.192 -0.926  0.946 3
0288 pf 01 -0.221 -1.477  1.494 2
0288 pf 02 -0.001 -1.248  1.248 3
0288 pf 03  0.205 -1.616  1.629 3
0288 pf 04  0.456 -1.220  1.302 3
0288 pf 05 -0.215 -1.661  1.675 2
0288 pf 06  0.032 -1.299  1.299 3
0288 pf 07  0.606 -2.021  2.110 3
0288 pf 08 -0.214 -1.380  1.397 2
0288 pf 09  0.419 -0.549  0.690 3
0288 pf 10  0.357 -1.051  1.109 3
0312 em 00  0.141 -1.151  1.159 3
0312 cf 00  0.353 -0.703  0.787 3
0312 pf 01 -0.194 -1.340  1.354 2
0312 pf 02  0.052 -1.095  1.096 3
0312 pf 03  0.203 -1.460  1.474 3
0312 pf 04  0.307 -1.069  1.113 3
0312 pf 05 -0.183 -1.695  1.705 2
0312 pf 06 -0.217 -1.165  1.185 2
0312 pf 07  0.816 -1.742  1.923 3
0312 pf 08  0.107 -0.997  1.003 3
0312 pf 09  0.053 -0.379  0.383 3
0312 pf 10  0.264 -0.800  0.842 3
0336 em 00  0.095 -1.005  1.009 3
0336 cf 00  0.184 -0.712  0.735 3
0336 pf 01 -0.211 -1.290  1.307 2
0336 pf 02 -0.230 -1.070  1.095 2
0336 pf 03  0.267 -1.324  1.350 3
0336 pf 04  0.442 -0.803  0.917 3
0336 pf 05  0.060 -1.540  1.541 3
0336 pf 06 -0.254 -1.081  1.111 2
0336 pf 07  0.784 -1.583  1.767 3
0336 pf 08  0.127 -0.653  0.665 3
0336 pf 09 -0.129 -0.069  0.146 1
0336 pf 10  0.037 -0.754  0.755 3
0360 em 00  0.063 -0.915  0.917 3
0360 cf 00 -0.058 -0.731  0.734 2
0360 pf 01 -0.049 -1.224  1.225 2
0360 pf 02 -0.383 -0.778  0.867 2
0360 pf 03  0.055 -1.369  1.370 3
0360 pf 04  0.381 -0.788  0.875 3
0360 pf 05  0.390 -1.305  1.362 3
0360 pf 06 -0.231 -1.011  1.037 2
0360 pf 07  0.602 -1.727  1.829 3
0360 pf 08  0.154 -0.540  0.562 3
0360 pf 09 -0.164 -0.010  0.164 1
0360 pf 10  0.023 -0.420  0.420 3
0384 em 00  0.154 -0.796  0.810 3
0384 cf 00  0.021 -0.669  0.669 3
0384 pf 01  0.155 -1.226  1.236 3
0384 pf 02 -0.117 -0.354  0.373 2
0384 pf 03  0.033 -1.242  1.242 3
0384 pf 04  0.377 -0.582  0.693 3
0384 pf 05  0.484 -1.223  1.316 3
0384 pf 06 -0.117 -1.042  1.049 2
0384 pf 07  0.667 -1.822  1.940 3
0384 pf 08  0.001 -0.424  0.424 3
0384 pf 09 -0.021  0.286  0.287 7
0384 pf 10  0.210 -0.291  0.359 3
0408 em 00  0.157 -0.785  0.801 3
0408 cf 00  0.040 -0.841  0.842 3
0408 pf 01  0.423 -1.231  1.302 3
0408 pf 02  0.206 -0.060  0.214 4
0408 pf 03 -0.112 -1.146  1.152 2
0408 pf 04  0.304 -0.753  0.812 3
0408 pf 05  0.699 -1.209  1.396 3
0408 pf 06 -0.115 -0.923  0.930 2
0408 pf 07  0.535 -1.618  1.704 3
0408 pf 08 -0.350 -0.425  0.551 2
0408 pf 09 -0.130  0.313  0.339 7
0408 pf 10  0.204 -0.575  0.610 3
0432 em 00  0.090 -0.798  0.803 3
0432 cf 00 -0.139 -0.916  0.926 2
0432 pf 01  0.582 -0.969  1.131 3
0432 pf 02  0.435 -0.111  0.449 4
0432 pf 03 -0.125 -1.043  1.050 2
0432 pf 04  0.265 -0.845  0.886 3
0432 pf 05  0.657 -1.081  1.265 3
0432 pf 06 -0.377 -1.000  1.069 2
0432 pf 07  0.721 -1.518  1.680 3
0432 pf 08 -0.642 -0.943  1.141 2
0432 pf 09 -0.414  0.436  0.602 7
0432 pf 10  0.003 -0.628  0.628 3
0456 em 00  0.124 -0.798  0.808 3
0456 cf 00 -0.116 -0.697  0.707 2
0456 pf 01  0.661 -1.082  1.268 3
0456 pf 02  0.371  0.042  0.373 5
0456 pf 03 -0.131 -1.384  1.390 2
0456 pf 04  0.264 -0.643  0.695 3
0456 pf 05  0.677 -0.826  1.067 3
0456 pf 06 -0.241 -1.002  1.031 2
0456 pf 07  0.969 -1.305  1.626 3
0456 pf 08 -0.684 -1.363  1.525 2
0456 pf 09 -0.307  0.119  0.329 8
0456 pf 10 -0.153 -0.489  0.513 2
0480 em 00  0.140 -0.686  0.700 3
0480 cf 00  0.024 -0.492  0.492 3
0480 pf 01  0.765 -0.812  1.116 3
0480 pf 02  0.105 -0.014  0.106 4
0480 pf 03 -0.094 -1.454  1.457 2
0480 pf 04  0.256 -0.476  0.540 3
0480 pf 05  0.637 -0.606  0.879 4
0480 pf 06 -0.212 -0.840  0.866 2
0480 pf 07  0.986 -1.067  1.453 3
0480 pf 08 -0.601 -1.428  1.550 2
0480 pf 09 -0.220  0.298  0.371 7
0480 pf 10 -0.176 -0.518  0.547 2
0504 em 00  0.170 -0.575  0.599 3
0504 cf 00  0.060 -0.377  0.382 3
0504 pf 01  0.760 -0.521  0.921 4
0504 pf 02  0.042  0.104  0.112 6
0504 pf 03  0.036 -1.248  1.249 3
0504 pf 04  0.444 -0.287  0.529 4
0504 pf 05  0.696 -0.327  0.769 4
0504 pf 06 -0.235 -1.041  1.067 2
0504 pf 07  0.826 -0.684  1.072 4
0504 pf 08 -0.585 -1.224  1.357 2
0504 pf 09 -0.158  0.239  0.286 7
0504 pf 10 -0.084 -0.833  0.837 2
0528 em 00  0.231 -0.476  0.529 3
0528 cf 00  0.117  0.010  0.118 5
0528 pf 01  0.723 -0.353  0.804 4
0528 pf 02 -0.069  0.063  0.093 8
0528 pf 03  0.102 -1.125  1.129 3
0528 pf 04  0.423 -0.283  0.509 4
0528 pf 05  0.852 -0.026  0.853 4
0528 pf 06 -0.382 -1.341  1.394 2
0528 pf 07  1.175 -0.395  1.240 4
0528 pf 08 -0.738 -0.795  1.085 2
0528 pf 09  0.060  0.207  0.216 6
0528 pf 10  0.203 -1.111  1.130 3
0552 em 00  0.250 -0.342  0.424 3
0552 cf 00  0.006  0.076  0.076 6
0552 pf 01  0.485 -0.223  0.534 4
0552 pf 02 -0.022  0.085  0.088 7
0552 pf 03  0.197 -0.768  0.793 3
0552 pf 04  0.225  0.038  0.229 5
0552 pf 05  0.708 -0.152  0.724 4
0552 pf 06 -0.358 -1.028  1.089 2
0552 pf 07  1.266 -0.110  1.271 4
0552 pf 08 -0.572 -0.831  1.009 2
0552 pf 09  0.167  0.232  0.286 6
0552 pf 10  0.591 -1.023  1.182 3
0576 em 00  0.198 -0.235  0.308 3
0576 cf 00 -0.230  0.138  0.268 8
0576 pf 01  0.303 -0.023  0.304 4
0576 pf 02  0.102  0.243  0.264 6
0576 pf 03  0.613 -0.416  0.741 4
0576 pf 04  0.097  0.025  0.101 5
0576 pf 05  0.437  0.027  0.438 5
0576 pf 06 -0.317 -0.859  0.916 2
0576 pf 07  1.137  0.171  1.149 5
0576 pf 08 -0.768 -1.165  1.395 2
0576 pf 09  0.091  0.485  0.494 6
0576 pf 10  0.710 -1.162  1.362 3
0600 em 00  0.066 -0.126  0.142 3
0600 cf 00 -0.575  0.080  0.580 8
0600 pf 01  0.043  0.060  0.073 6
0600 pf 02  0.294  0.211  0.362 5
0600 pf 03  0.566 -0.389  0.686 4
0600 pf 04 -0.258  0.386  0.464 7
0600 pf 05  0.388  0.060  0.392 5
0600 pf 06 -0.452 -0.887  0.996 2
0600 pf 07  0.675  0.465  0.819 5
0600 pf 08 -0.702 -1.236  1.421 2
0600 pf 09  0.006  0.815  0.815 6
0600 pf 10  0.757 -0.910  1.184 3
0624 em 00 -0.082 -0.122  0.147 2
0624 cf 00 -0.839  0.039  0.840 8
0624 pf 01 -0.152 -0.096  0.180 1
0624 pf 02  0.250  0.388  0.462 6
0624 pf 03  0.423 -0.742  0.855 3
0624 pf 04 -0.432  0.379  0.575 8
0624 pf 05  0.205  0.064  0.214 5
0624 pf 06 -0.708 -0.981  1.210 2
0624 pf 07  0.339  0.598  0.687 6
0624 pf 08 -0.925 -1.357  1.642 2
0624 pf 09  0.132  0.857  0.867 6
0624 pf 10  0.824 -0.450  0.939 4
0648 em 00 -0.154 -0.164  0.225 2
0648 cf 00 -1.133 -0.453  1.220 1
0648 pf 01 -0.372 -0.387  0.537 2
0648 pf 02  0.114  0.607  0.618 6
0648 pf 03  0.328 -0.926  0.983 3
0648 pf 04 -0.552  0.220  0.594 8
0648 pf 05  0.186  0.040  0.190 5
0648 pf 06 -0.703 -0.846  1.100 2
0648 pf 07  0.292  0.671  0.731 6
0648 pf 08 -0.627 -1.474  1.602 2
0648 pf 09  0.155  0.869  0.883 6
0648 pf 10  0.666 -0.090  0.672 4
0672 em 00 -0.178 -0.132  0.221 1
0672 cf 00 -1.467 -0.674  1.615 1
0672 pf 01 -0.466 -0.630  0.784 2
0672 pf 02  0.067  0.486  0.490 6
0672 pf 03  0.536 -0.592  0.799 3
0672 pf 04 -0.610 -0.205  0.644 1
0672 pf 05 -0.030  0.237  0.239 7
0672 pf 06 -0.435 -0.789  0.901 2
0672 pf 07  0.399  0.800  0.894 6
0672 pf 08 -0.125 -1.688  1.692 2
0672 pf 09 -0.351  1.275  1.322 7
0672 pf 10  0.582  0.361  0.685 5
0696 em 00 -0.284 -0.080  0.295 1
0696 cf 00 -1.551 -0.850  1.769 1
0696 pf 01 -0.388 -0.324  0.505 1
0696 pf 02 -0.004  0.668  0.668 7
0696 pf 03  0.663 -0.473  0.815 4
0696 pf 04 -0.639 -0.349  0.728 1
0696 pf 05 -0.098  0.347  0.361 7
0696 pf 06 -0.542 -1.165  1.285 2
0696 pf 07 -0.016  1.037  1.037 7
0696 pf 08 -0.047 -1.547  1.548 2
0696 pf 09 -0.781  1.360  1.569 7
0696 pf 10  0.332  0.441  0.552 6
0720 em 00 -0.383 -0.005  0.383 1
0720 cf 00 -1.523 -1.043  1.846 1
0720 pf 01 -0.345 -0.107  0.362 1
0720 pf 02 -0.353  0.427  0.554 7
0720 pf 03  0.582 -0.074  0.587 4
0720 pf 04 -0.611 -0.533  0.811 1
0720 pf 05 -0.169  0.513  0.540 7
0720 pf 06 -0.689 -1.023  1.234 2
0720 pf 07 -0.248  1.276  1.299 7
0720 pf 08  0.121 -1.133  1.140 3
0720 pf 09 -1.105  1.332  1.731 7
0720 pf 10  0.175  0.316  0.361 6
0744 em 00 -0.412  0.070  0.418 8
0744 cf 00 -1.455 -0.962  1.744 1
0744 pf 01 -0.387 -0.131  0.409 1
0744 pf 02 -0.536  0.027  0.537 8
0744 pf 03  0.429  0.268  0.506 5
0744 pf 04 -0.673 -0.183  0.697 1
0744 pf 05 -0.217  0.542  0.584 7
0744 pf 06 -0.469 -0.882  0.999 2
0744 pf 07 -0.340  1.356  1.398 7
0744 pf 08  0.318 -1.049  1.097 3
0744 pf 09 -1.244  1.385  1.862 7
0744 pf 10  0.074  0.341  0.349 6
0768 em 00 -0.452 -0.021  0.452 1
0768 cf 00 -1.109 -1.081  1.548 1
0768 pf 01 -0.283 -0.186  0.339 1
0768 pf 02 -0.753 -0.226  0.786 1
0768 pf 03  0.230  0.512  0.561 6
0768 pf 04 -0.806 -0.456  0.926 1
0768 pf 05 -0.578  0.624  0.850 7
0768 pf 06 -0.156 -1.224  1.234 2
0768 pf 07 -0.799  1.350  1.569 7
0768 pf 08  0.336 -1.084  1.135 3
0768 pf 09 -1.210  1.037  1.594 8
0768 pf 10  0.187  0.444  0.481 6
0792 em 00 -0.565 -0.031  0.566 1
0792 cf 00 -0.766 -1.024  1.279 2
0792 pf 01 -0.419 -0.199  0.464 1
0792 pf 02 -0.784 -0.184  0.806 1
0792 pf 03 -0.274  0.652  0.707 7
0792 pf 04 -0.582 -0.127  0.595 1
0792 pf 05 -0.882  0.540  1.034 8
0792 pf 06  0.039 -1.216  1.217 3
0792 pf 07 -1.341  0.911  1.621 8
0792 pf 08  0.122 -1.019  1.026 3
0792 pf 09 -1.256  0.775  1.476 8
0792 pf 10 -0.035  0.482  0.484 7
0816 em 00 -0.541 -0.156  0.562 1
0816 cf 00 -0.503 -0.937  1.063 2
0816 pf 01 -0.145 -0.777  0.790 2
0816 pf 02 -0.299 -0.077  0.309 1
0816 pf 03 -0.547  0.364  0.657 8
0816 pf 04 -0.332  0.001  0.332 8
0816 pf 05 -1.248  0.459  1.330 8
0816 pf 06  0.156 -1.212  1.222 3
0816 pf 07 -1.488  0.081  1.490 8
0816 pf 08  0.028 -1.103  1.103 3
0816 pf 09 -1.212  0.619  1.361 8
0816 pf 10 -0.311  0.807  0.865 7
0840 em 00 -0.484 -0.260  0.550 1
0840 cf 00 -0.277 -0.943  0.983 2
0840 pf 01  0.183 -0.783  0.804 3
0840 pf 02  0.066 -0.499  0.504 3
0840 pf 03 -0.798  0.299  0.852 8
0840 pf 04 -0.261  0.270  0.375 7
0840 pf 05 -1.335  0.208  1.351 8
0840 pf 06  0.469 -1.078  1.176 3
0840 pf 07 -1.215 -0.122  1.221 1
0840 pf 08  0.018 -1.234  1.235 3
0840 pf 09 -1.434  0.028  1.434 8
0840 pf 10 -0.714  0.937  1.178 7
0864 em 00 -0.443 -0.335  0.555 1
0864 cf 00 -0.260 -0.931  0.967 2
0864 pf 01  0.524 -0.850  0.999 3
0864 pf 02  0.333 -0.669  0.747 3
0864 pf 03 -1.202 -0.011  1.202 1
0864 pf 04 -0.356  0.421  0.552 7
0864 pf 05 -1.541 -0.414  1.596 1
0864 pf 06  1.078 -0.954  1.440 4
0864 pf 07 -0.753  0.523  0.917 8
0864 pf 08  0.003 -1.332  1.332 3
0864 pf 09 -1.585 -0.344  1.622 1
0864 pf 10 -1.072  0.790  1.332 8
