ecmf prod rf 2000101700 20161017 11 046
0024 em 00  2.019  0.329  2.046 5
0480 em 00 -0.002  0.919  0.919 7
0480 cf 00  0.376  0.818  0.901 6
0480 pf 01 -0.802  0.902  1.207 7
0480 pf 02 -0.884  1.891  2.087 7
0480 pf 03  0.047  0.241  0.246 6
0480 pf 04  0.662  1.275  1.436 6
0480 pf 05  0.172  1.556  1.565 6
0480 pf 06  0.007 -0.401  0.401 3
0480 pf 07  1.184  0.358  1.237 5
0480 pf 08 -0.134  1.234  1.241 7
0480 pf 09  0.180  1.599  1.609 6
0480 pf 10 -0.667  0.597  0.895 8
0504 em 00  0.001  0.878  0.878 6
0504 cf 00  0.413  0.818  0.916 6
0504 pf 01 -0.875  0.607  1.065 8
0504 pf 02 -0.905  1.826  2.038 7
0504 pf 03  0.364  0.239  0.435 5
0504 pf 04  0.351  1.091  1.146 6
0504 pf 05  0.036  1.525  1.526 6
0504 pf 06  0.417 -0.313  0.522 4
0504 pf 07  1.136  0.238  1.161 5
0504 pf 08 -0.093  1.376  1.379 7
0504 pf 09  0.081  1.681  1.683 6
0504 pf 10 -0.741  0.558  0.927 8
0528 em 00 -0.033  0.830  0.830 7
0528 cf 00  0.150  0.765  0.779 6
0528 pf 01 -0.788  0.481  0.924 8
0528 pf 02 -0.790  1.802  1.967 7
0528 pf 03  0.529  0.452  0.696 5
0528 pf 04  0.044  0.634  0.635 6
0528 pf 05 -0.391  1.486  1.536 7
0528 pf 06  0.650 -0.297  0.714 4
0528 pf 07  1.225  0.257  1.252 5
0528 pf 08 -0.391  1.196  1.258 7
0528 pf 09  0.040  1.718  1.718 6
0528 pf 10 -0.454  0.616  0.765 7
0552 em 00 -0.018  0.718  0.719 7
0552 cf 00  0.085  0.698  0.703 6
0552 pf 01 -0.647  0.280  0.705 8
0552 pf 02 -0.698  1.729  1.865 7
0552 pf 03  0.666  0.356  0.755 5
0552 pf 04 -0.404  0.258  0.479 8
0552 pf 05 -0.386  1.507  1.555 7
0552 pf 06  0.755 -0.457  0.882 4
0552 pf 07  1.097  0.302  1.138 5
0552 pf 08 -0.625  1.127  1.288 7
0552 pf 09 -0.086  1.541  1.544 7
0552 pf 10  0.206  0.556  0.593 6
0576 em 00  0.044  0.657  0.659 6
0576 cf 00 -0.015  0.708  0.708 7
0576 pf 01 -0.356  0.093  0.368 8
0576 pf 02 -0.438  1.845  1.897 7
0576 pf 03  0.527  0.469  0.706 5
0576 pf 04 -0.457 -0.241  0.517 1
0576 pf 05 -0.472  1.563  1.633 7
0576 pf 06  0.847 -0.513  0.990 4
0576 pf 07  1.221  0.727  1.421 5
0576 pf 08 -0.831  0.923  1.242 7
0576 pf 09 -0.115  1.239  1.244 7
0576 pf 10  0.696  0.422  0.814 5
0600 em 00  0.066  0.538  0.542 6
0600 cf 00  0.005  0.615  0.615 6
0600 pf 01 -0.210 -0.336  0.396 2
0600 pf 02 -0.096  1.552  1.555 7
0600 pf 03  0.171  0.576  0.601 6
0600 pf 04 -0.362 -0.673  0.764 2
0600 pf 05 -0.770  1.548  1.729 7
0600 pf 06  0.711 -0.266  0.759 4
0600 pf 07  1.224  0.832  1.480 5
0600 pf 08 -0.984  0.619  1.163 8
0600 pf 09  0.097  0.869  0.874 6
0600 pf 10  1.017  0.612  1.187 5
0624 em 00  0.141  0.498  0.517 6
0624 cf 00  0.046  0.498  0.500 6
0624 pf 01  0.082 -0.619  0.624 3
0624 pf 02  0.142  1.173  1.182 6
0624 pf 03  0.329  0.746  0.815 6
0624 pf 04 -0.157 -0.598  0.619 2
0624 pf 05 -1.022  1.543  1.851 7
0624 pf 06  0.585 -0.023  0.586 4
0624 pf 07  1.098  1.140  1.583 6
0624 pf 08 -1.046  0.494  1.157 8
0624 pf 09  0.303  0.480  0.568 6
0624 pf 10  1.217  0.683  1.395 5
0648 em 00  0.150  0.429  0.454 6
0648 cf 00 -0.082  0.547  0.553 7
0648 pf 01  0.109 -0.730  0.738 3
0648 pf 02  0.464  1.458  1.530 6
0648 pf 03  0.338  0.876  0.938 6
0648 pf 04 -0.130 -0.331  0.355 2
0648 pf 05 -1.346  1.348  1.905 7
0648 pf 06  0.392 -0.238  0.459 4
0648 pf 07  0.845  1.147  1.424 6
0648 pf 08 -0.892  0.012  0.892 8
0648 pf 09  0.811  0.014  0.811 5
0648 pf 10  1.147  0.679  1.333 5
0672 em 00  0.156  0.384  0.414 6
0672 cf 00 -0.044  0.660  0.662 7
0672 pf 01  0.595 -0.557  0.815 4
0672 pf 02  0.532  1.811  1.888 6
0672 pf 03 -0.088  0.977  0.981 7
0672 pf 04  0.395 -0.452  0.600 3
0672 pf 05 -1.487  1.344  2.004 8
0672 pf 06  0.101 -0.300  0.316 3
0672 pf 07  0.476  1.039  1.143 6
0672 pf 08 -0.668 -0.735  0.993 2
0672 pf 09  0.885 -0.262  0.923 4
0672 pf 10  1.013  0.761  1.267 5
0696 em 00  0.161  0.389  0.421 6
0696 cf 00 -0.073  0.663  0.667 7
0696 pf 01  0.662 -0.593  0.889 4
0696 pf 02  0.307  1.864  1.889 6
0696 pf 03 -0.218  0.848  0.876 7
0696 pf 04  0.677 -0.520  0.854 4
0696 pf 05 -1.246  1.137  1.687 8
0696 pf 06  0.148 -0.138  0.202 4
0696 pf 07  0.387  0.910  0.989 6
0696 pf 08 -0.484 -0.875  1.000 2
0696 pf 09  0.731 -0.106  0.739 4
0696 pf 10  0.846  1.135  1.416 6
0720 em 00  0.107  0.348  0.364 6
0720 cf 00 -0.242  0.782  0.819 7
0720 pf 01  0.857 -0.424  0.956 4
0720 pf 02 -0.047  1.711  1.712 7
0720 pf 03 -0.412  0.326  0.525 8
0720 pf 04  0.794 -0.486  0.931 4
0720 pf 05 -1.174  0.776  1.407 8
0720 pf 06  0.169 -0.261  0.311 3
0720 pf 07  0.481  0.978  1.090 6
0720 pf 08 -0.442 -0.907  1.009 2
0720 pf 09  0.700  0.123  0.711 5
0720 pf 10  0.443  1.255  1.331 6
0744 em 00  0.069  0.396  0.402 6
0744 cf 00 -0.134  0.936  0.946 7
0744 pf 01  1.057 -0.055  1.058 4
0744 pf 02 -0.362  1.535  1.577 7
0744 pf 03 -0.696  0.236  0.734 8
0744 pf 04  0.985 -0.277  1.023 4
0744 pf 05 -1.063  0.525  1.185 8
0744 pf 06  0.244 -0.283  0.373 3
0744 pf 07  0.621  0.878  1.075 6
0744 pf 08 -0.232 -0.683  0.722 2
0744 pf 09  0.396  0.242  0.465 5
0744 pf 10 -0.100  1.330  1.334 7
0768 em 00 -0.061  0.445  0.450 7
0768 cf 00 -0.065  0.652  0.656 7
0768 pf 01  1.233  0.283  1.265 5
0768 pf 02 -0.569  1.679  1.772 7
0768 pf 03 -0.195  0.485  0.523 7
0768 pf 04  0.776 -0.211  0.804 4
0768 pf 05 -1.229  0.222  1.249 8
0768 pf 06 -0.056 -0.258  0.264 2
0768 pf 07  0.353  0.875  0.944 6
0768 pf 08 -0.280 -0.578  0.642 2
0768 pf 09 -0.086  0.333  0.344 7
0768 pf 10 -0.590  1.424  1.542 7
0792 em 00 -0.060  0.382  0.387 7
0792 cf 00 -0.155  0.519  0.542 7
0792 pf 01  1.381  0.498  1.468 5
0792 pf 02 -0.608  1.177  1.324 7
0792 pf 03  0.187  0.420  0.460 6
0792 pf 04  0.501 -0.079  0.507 4
0792 pf 05 -1.146  0.019  1.147 8
0792 pf 06 -0.060 -0.218  0.227 2
0792 pf 07  0.334  0.821  0.886 6
0792 pf 08 -0.030 -0.549  0.550 2
0792 pf 09 -0.207  0.263  0.334 7
0792 pf 10 -0.921  1.333  1.620 7
0816 em 00 -0.044  0.253  0.257 7
0816 cf 00 -0.254  0.544  0.600 7
0816 pf 01  1.329  0.675  1.491 5
0816 pf 02 -0.773  0.991  1.257 7
0816 pf 03  0.390  0.305  0.496 5
0816 pf 04  0.049 -0.380  0.384 3
0816 pf 05 -0.685 -0.043  0.686 1
0816 pf 06 -0.076 -0.524  0.530 2
0816 pf 07  0.476  0.799  0.930 6
0816 pf 08  0.316 -0.324  0.453 3
0816 pf 09 -0.261  0.015  0.262 8
0816 pf 10 -1.093  0.715  1.306 8
0840 em 00 -0.122  0.166  0.206 7
0840 cf 00 -0.427  0.556  0.701 7
0840 pf 01  0.884  1.021  1.351 6
0840 pf 02 -1.158  0.781  1.397 8
0840 pf 03  0.423  0.248  0.490 5
0840 pf 04 -0.111 -0.353  0.370 2
0840 pf 05 -0.479 -0.253  0.542 1
0840 pf 06  0.107 -0.600  0.610 3
0840 pf 07  0.338  0.457  0.569 6
0840 pf 08  0.384 -0.323  0.502 4
0840 pf 09 -0.207  0.107  0.233 8
0840 pf 10 -1.185  0.164  1.196 8
0864 em 00 -0.286  0.111  0.307 8
0864 cf 00 -0.505  0.534  0.735 7
0864 pf 01  0.249  1.283  1.307 6
0864 pf 02 -1.179  0.537  1.295 8
0864 pf 03  0.462  0.305  0.554 5
0864 pf 04 -0.247 -0.713  0.754 2
0864 pf 05 -0.685 -0.237  0.725 1
0864 pf 06 -0.101 -0.747  0.754 2
0864 pf 07  0.096  0.038  0.103 5
0864 pf 08  0.293 -0.354  0.460 3
0864 pf 09 -0.400  0.538  0.670 7
0864 pf 10 -1.192  0.030  1.192 8
0888 em 00 -0.360  0.127  0.382 8
0888 cf 00 -0.542  0.504  0.740 8
0888 pf 01 -0.295  1.722  1.747 7
0888 pf 02 -1.507  0.501  1.588 8
0888 pf 03  0.644  0.162  0.664 5
0888 pf 04 -0.477 -1.058  1.161 2
0888 pf 05 -0.776  0.061  0.778 8
0888 pf 06  0.005 -0.844  0.844 3
0888 pf 07  0.243  0.137  0.279 5
0888 pf 08  0.340 -0.390  0.517 3
0888 pf 09 -0.531  0.768  0.934 7
0888 pf 10 -1.130 -0.183  1.145 1
0912 em 00 -0.410  0.124  0.428 8
0912 cf 00 -0.725  0.348  0.804 8
0912 pf 01 -0.474  1.721  1.785 7
0912 pf 02 -1.588  0.489  1.661 8
0912 pf 03  0.294  0.241  0.380 5
0912 pf 04 -0.505 -1.217  1.317 2
0912 pf 05 -0.741  0.019  0.741 8
0912 pf 06  0.359 -0.626  0.721 3
0912 pf 07  0.140  0.112  0.179 5
0912 pf 08  0.307 -0.473  0.564 3
0912 pf 09 -0.842  0.875  1.214 7
0912 pf 10 -0.816 -0.141  0.828 1
0936 em 00 -0.300  0.052  0.305 8
0936 cf 00 -0.742  0.133  0.754 8
0936 pf 01 -1.034  1.320  1.677 7
0936 pf 02 -1.376  0.439  1.444 8
0936 pf 03  0.421  0.253  0.491 5
0936 pf 04 -0.019 -1.482  1.483 2
0936 pf 05 -0.304 -0.085  0.316 1
0936 pf 06  0.715 -0.240  0.755 4
0936 pf 07  0.326  0.133  0.352 5
0936 pf 08  0.030 -0.611  0.612 3
0936 pf 09 -0.743  0.875  1.148 7
0936 pf 10 -0.662 -0.178  0.686 1
0960 em 00 -0.319 -0.176  0.364 1
0960 cf 00 -0.671 -0.147  0.687 1
0960 pf 01 -1.586  0.961  1.854 8
0960 pf 02 -1.109 -0.117  1.115 1
0960 pf 03  0.367  0.152  0.397 5
0960 pf 04  0.282 -1.714  1.737 3
0960 pf 05 -0.219 -0.348  0.411 2
0960 pf 06  1.046 -0.081  1.049 4
0960 pf 07  0.143  0.057  0.154 5
0960 pf 08 -0.140 -0.648  0.663 2
0960 pf 09 -0.934  0.575  1.097 8
0960 pf 10 -0.789 -0.643  1.017 1
0984 em 00 -0.308 -0.278  0.415 1
0984 cf 00 -0.573 -0.363  0.679 1
0984 pf 01 -1.873  0.652  1.984 8
0984 pf 02 -0.767 -0.493  0.912 1
0984 pf 03  0.283 -0.304  0.416 3
0984 pf 04  0.402 -1.443  1.498 3
0984 pf 05 -0.456 -0.376  0.591 1
0984 pf 06  1.142 -0.120  1.148 4
0984 pf 07 -0.101  0.140  0.173 7
0984 pf 08 -0.384 -0.351  0.520 1
0984 pf 09 -0.890  0.402  0.976 8
0984 pf 10 -0.302 -0.809  0.863 2
1008 em 00 -0.232 -0.414  0.474 2
1008 cf 00 -0.481 -0.432  0.647 1
1008 pf 01 -1.762 -0.073  1.763 1
1008 pf 02 -0.454 -0.558  0.720 2
1008 pf 03 -0.145 -0.785  0.798 2
1008 pf 04  0.492 -1.358  1.445 3
1008 pf 05 -0.239 -0.416  0.480 2
1008 pf 06  0.985 -0.099  0.990 4
1008 pf 07  0.060  0.162  0.172 6
1008 pf 08 -0.363 -0.439  0.569 2
1008 pf 09 -0.736  0.315  0.801 8
1008 pf 10 -0.068 -0.877  0.880 2
1032 em 00 -0.139 -0.412  0.435 2
1032 cf 00 -0.278 -0.280  0.395 2
1032 pf 01 -1.899 -0.566  1.981 1
1032 pf 02  0.003 -0.401  0.401 3
1032 pf 03 -0.005 -0.588  0.588 2
1032 pf 04  0.479 -1.282  1.368 3
1032 pf 05 -0.151 -0.352  0.383 2
1032 pf 06  0.954  0.362  1.021 5
1032 pf 07  0.179  0.048  0.185 5
1032 pf 08 -0.425 -0.568  0.709 2
1032 pf 09 -0.714  0.102  0.721 8
1032 pf 10  0.143 -1.052  1.061 3
1056 em 00 -0.113 -0.481  0.494 2
1056 cf 00 -0.009 -0.160  0.160 2
1056 pf 01 -1.711 -0.832  1.903 1
1056 pf 02  0.304 -0.530  0.611 3
1056 pf 03 -0.140 -0.555  0.572 2
1056 pf 04  0.391 -1.092  1.160 3
1056 pf 05  0.087 -0.555  0.561 3
1056 pf 06  0.940  0.675  1.157 5
1056 pf 07  0.148 -0.192  0.243 3
1056 pf 08 -0.512 -0.846  0.989 2
1056 pf 09 -1.032 -0.132  1.040 1
1056 pf 10  0.095 -1.109  1.113 3
1080 em 00 -0.081 -0.436  0.443 2
1080 cf 00 -0.091 -0.149  0.175 2
1080 pf 01 -1.482 -0.990  1.782 1
1080 pf 02  0.386 -0.361  0.528 4
1080 pf 03  0.024 -0.509  0.509 3
1080 pf 04  0.411 -0.761  0.865 3
1080 pf 05 -0.008 -0.422  0.422 2
1080 pf 06  1.041  1.067  1.491 6
1080 pf 07  0.140 -0.156  0.209 3
1080 pf 08 -0.662 -1.047  1.239 2
1080 pf 09 -1.234 -0.340  1.280 1
1080 pf 10  0.401 -1.168  1.234 3
1104 em 00  0.010 -0.465  0.465 3
1104 cf 00 -0.063 -0.050  0.080 1
1104 pf 01 -0.737 -1.286  1.482 2
1104 pf 02  0.406 -0.116  0.422 4
1104 pf 03  0.127 -0.576  0.590 3
1104 pf 04  0.460 -0.831  0.950 3
1104 pf 05  0.165 -0.310  0.351 3
1104 pf 06  0.654  1.011  1.204 6
1104 pf 07  0.098 -0.163  0.190 3
1104 pf 08 -0.334 -1.013  1.066 2
1104 pf 09 -1.343 -0.860  1.594 1
1104 pf 10  0.509 -0.955  1.082 3
