Date_day0,RMM1(0),RMM2(0),RMM1(forecast),RMM2(forecast),RMM1(obs),RMM2(obs)
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.7440000000000001,-0.324,0.3632969856262207,-0.33706358075141907
2000-01-06,-0.1094479113817215,-1.1234924793243408,0.893,0.315,0.09461519122123718,-0.22325293719768524
2000-01-09,0.3092012107372284,-1.0629550218582153,-0.27899999999999997,0.183,-0.6647732853889465,-0.15896299481391907
2000-01-13,0.6534503698348999,-0.5248188376426697,-0.489,-0.7240000000000001,-0.5478533506393433,-0.6767758131027222
2000-01-16,0.3632969856262207,-0.33706358075141907,-0.39,-0.564,-0.12206332385540009,-0.9416945576667786
2000-01-20,0.09461519122123718,-0.22325293719768524,-0.63,-0.8140000000000001,0.005774322431534529,-1.1792749166488647
2000-01-23,-0.6647732853889465,-0.15896299481391907,-0.36700000000000005,-1.04,0.7604079246520996,-0.7043188214302063
2000-01-27,-0.5478533506393433,-0.6767758131027222,-0.046,-1.224,0.3208513557910919,-0.04477040469646454
2000-01-30,-0.12206332385540009,-0.9416945576667786,0.375,-1.064,-0.23397625982761383,-0.4371630847454071
2000-02-03,0.005774322431534529,-1.1792749166488647,0.42700000000000005,-0.997,0.13238760828971863,-1.5304287672042847
2000-02-06,0.7604079246520996,-0.7043188214302063,0.813,-1.128,1.1724613904953003,-1.5809342861175537
2000-02-10,0.3208513557910919,-0.04477040469646454,1.0759999999999998,-0.836,1.1805918216705322,-1.1073192358016968
2000-02-13,-0.23397625982761383,-0.4371630847454071,1.126,-0.7240000000000001,1.098630666732788,-1.202126145362854
2000-02-17,0.13238760828971863,-1.5304287672042847,0.42200000000000004,-0.21899999999999997,1.267158031463623,-0.8739400506019592
2000-02-20,1.1724613904953003,-1.5809342861175537,1.147,0.29100000000000004,0.7445371150970459,-0.16680960357189178
2000-02-24,1.1805918216705322,-1.1073192358016968,0.379,0.455,0.5946404933929443,0.35121843218803406
2000-02-27,1.098630666732788,-1.202126145362854,0.184,-0.006,0.7444543242454529,0.3320172429084778
2000-03-02,1.267158031463623,-0.8739400506019592,0.18,0.218,0.41046640276908875,0.17009127140045166
2000-03-05,0.7445371150970459,-0.16680960357189178,-0.021,-0.096,0.09687390923500061,0.14425508677959442
2000-03-09,0.5946404933929443,0.35121843218803406,-0.6779999999999999,0.106,-1.2844898700714111,0.032416291534900665
2000-03-12,0.7444543242454529,0.3320172429084778,-0.435,0.036000000000000004,-1.1561095714569092,-0.48044294118881226
2000-03-16,0.41046640276908875,0.17009127140045166,-0.8320000000000001,-0.095,-0.7946490049362183,-0.088038370013237
2000-03-19,0.09687390923500061,0.14425508677959442,-0.18100000000000002,-0.125,-0.08382225781679153,-0.33070555329322815
2000-03-23,-1.2844898700714111,0.032416291534900665,0.139,0.223,0.44094419479370117,-0.09836430847644806
2000-03-26,-1.1561095714569092,-0.48044294118881226,0.344,0.23600000000000002,-0.05721024051308632,0.2593685984611511
2000-03-30,-0.7946490049362183,-0.088038370013237,0.765,0.6829999999999999,0.15091244876384735,0.2140129953622818
2000-04-02,-0.08382225781679153,-0.33070555329322815,0.08800000000000001,0.7909999999999999,1.087019920349121,0.24284592270851135
2000-04-06,0.44094419479370117,-0.09836430847644806,0.366,0.6409999999999999,0.7610073089599609,0.814346432685852
2000-04-09,-0.05721024051308632,0.2593685984611511,0.525,0.6709999999999999,0.4179474115371704,0.7780091762542725
2000-04-13,0.15091244876384735,0.2140129953622818,0.426,1.139,0.23395733535289764,0.9679967761039734
2000-04-16,1.087019920349121,0.24284592270851135,-0.33399999999999996,1.166,0.40137094259262085,1.1266132593154907
2000-04-20,0.7610073089599609,0.814346432685852,0.061,1.2890000000000001,0.21944674849510193,1.8226954936981201
2000-04-23,0.4179474115371704,0.7780091762542725,-0.526,1.306,-0.28349658846855164,1.7660529613494873
2000-04-27,0.23395733535289764,0.9679967761039734,-0.7929999999999999,0.594,-0.4001213014125824,1.2566853761672974
2000-04-30,0.40137094259262085,1.1266132593154907,-0.611,0.7190000000000001,-0.34634703397750854,1.1135728359222412
2000-05-04,0.21944674849510193,1.8226954936981201,-0.483,0.377,-0.5625321269035339,0.3391963541507721
2000-05-07,-0.28349658846855164,1.7660529613494873,-0.091,0.23199999999999998,-0.7480446696281433,0.20976334810256958
2000-05-11,-0.4001213014125824,1.2566853761672974,-0.8109999999999999,-0.083,-0.5771663188934326,0.10104849189519882
2000-05-14,-0.34634703397750854,1.1135728359222412,-0.6659999999999999,-0.035,-0.838822603225708,-0.11308220028877258
2000-05-18,-0.5625321269035339,0.3391963541507721,0.188,-0.297,-0.30116355419158936,-0.721977710723877
2000-05-21,-0.7480446696281433,0.20976334810256958,-0.151,-0.237,-0.42173728346824646,-0.5012522339820862
2000-05-25,-0.5771663188934326,0.10104849189519882,-0.135,0.017,-0.2536156177520752,-0.10890885442495346
2000-05-28,-0.838822603225708,-0.11308220028877258,-0.106,0.149,-0.11037730425596237,0.39586585760116577
2000-06-01,-0.30116355419158936,-0.721977710723877,-1.1320000000000001,0.515,-1.0864617824554443,0.2954874634742737
2000-06-04,-0.42173728346824646,-0.5012522339820862,-1.319,0.37,-1.1929737329483032,-0.2776837944984436
2000-06-08,-0.2536156177520752,-0.10890885442495346,-1.1840000000000002,-0.01,-0.7536708116531372,-0.5370641946792603
2000-06-11,-0.11037730425596237,0.39586585760116577,-0.669,-0.142,0.16907329857349396,-0.0886908546090126
2000-06-15,-1.0864617824554443,0.2954874634742737,-0.006999999999999999,0.122,0.331333726644516,-0.1656307578086853
2000-06-18,-1.1929737329483032,-0.2776837944984436,0.251,-0.10400000000000001,0.1687871515750885,0.07533412426710129
2000-06-22,-0.7536708116531372,-0.5370641946792603,0.384,0.604,1.1805108785629272,1.1214905977249146
2000-06-25,0.16907329857349396,-0.0886908546090126,0.10300000000000001,0.35200000000000004,1.4027166366577148,1.643834114074707
2000-06-29,0.331333726644516,-0.1656307578086853,0.634,0.397,-0.8625009059906006,1.918892741203308
2000-07-02,0.1687871515750885,0.07533412426710129,-0.177,0.53,-1.3295361995697021,1.20454740524292
2000-07-06,1.1805108785629272,1.1214905977249146,-0.8190000000000001,0.721,-1.553928256034851,0.2746652364730835
2000-07-09,1.4027166366577148,1.643834114074707,-0.8690000000000001,0.121,-1.271630048751831,-0.00418925192207098
2000-07-13,-0.8625009059906006,1.918892741203308,-0.927,0.27399999999999997,-1.834122896194458,-0.09922678768634796
2000-07-16,-1.3295361995697021,1.20454740524292,-1.482,0.42700000000000005,-2.207620859146118,-0.5734387040138245
2000-07-20,-1.553928256034851,0.2746652364730835,-1.167,-0.39,-1.46587336063385,-0.6273550391197205
2000-07-23,-1.271630048751831,-0.00418925192207098,-0.878,-0.6940000000000001,-0.966042160987854,-0.8054512143135071
2000-07-27,-1.834122896194458,-0.09922678768634796,-0.267,-0.715,-0.2964767515659332,-1.230380892753601
2000-07-30,-2.207620859146118,-0.5734387040138245,0.32,-0.35,0.3848683834075928,-0.8096104264259338
2000-08-03,-1.46587336063385,-0.6273550391197205,0.488,-0.138,1.2312605381011963,-0.35130202770233154
2000-08-06,-0.966042160987854,-0.8054512143135071,1.621,0.114,2.095963954925537,0.6440277099609375
2000-08-10,-0.2964767515659332,-1.230380892753601,1.122,0.45799999999999996,1.5675671100616455,1.3654842376708984
2000-08-13,0.3848683834075928,-0.8096104264259338,1.4280000000000002,0.78,0.7005340456962585,1.8618918657302856
2000-08-17,1.2312605381011963,-0.35130202770233154,0.21100000000000002,1.178,-0.44723865389823914,1.455039381980896
2000-08-20,2.095963954925537,0.6440277099609375,-0.22399999999999998,0.609,-1.5511548519134521,0.8364189267158508
2000-08-24,1.5675671100616455,1.3654842376708984,-1.122,0.262,-1.5648884773254395,0.30924466252326965
2000-08-27,0.7005340456962585,1.8618918657302856,-0.961,-0.001,-1.1326220035552979,0.2733168303966522
2000-08-31,-0.44723865389823914,1.455039381980896,-1.021,-0.237,-1.0770987272262573,-0.5702289342880249
2000-09-03,-1.5511548519134521,0.8364189267158508,-0.35600000000000004,-0.188,-1.0278379917144775,-0.9502056241035461
2000-09-07,-1.5648884773254395,0.30924466252326965,-0.7829999999999999,-0.655,-1.0379832983016968,-0.7826918959617615
2000-09-10,-1.1326220035552979,0.2733168303966522,-0.332,-0.7559999999999999,-0.4918544292449951,-0.7398422360420227
2000-09-14,-1.0770987272262573,-0.5702289342880249,-0.261,-0.825,-0.5871906876564026,-0.9951218366622925
2000-09-17,-1.0278379917144775,-0.9502056241035461,0.193,-0.9490000000000001,-0.49246981739997864,-1.774145245552063
2000-09-21,-1.0379832983016968,-0.7826918959617615,0.22699999999999998,-0.9840000000000001,0.8123846054077148,-1.283053994178772
2000-09-24,-0.4918544292449951,-0.7398422360420227,0.682,-0.685,1.4739407300949097,0.5845719575881958
2000-09-28,-0.5871906876564026,-0.9951218366622925,1.537,0.33,1.4902580976486206,1.155734896659851
2000-10-01,-0.49246981739997864,-1.774145245552063,1.2229999999999999,-0.019,1.5758177042007446,0.5709372758865356
2000-10-05,0.8123846054077148,-1.283053994178772,1.306,-0.256,1.457925796508789,0.5815097689628601
2000-10-08,1.4739407300949097,0.5845719575881958,1.385,0.94,1.3631017208099365,1.352034330368042
2000-10-12,1.4902580976486206,1.155734896659851,1.311,1.435,0.9816226959228516,1.3735582828521729
2000-10-15,1.5758177042007446,0.5709372758865356,0.8290000000000001,1.1,0.8466740250587463,1.409289836883545
2000-10-19,1.457925796508789,0.5815097689628601,0.215,0.917,-0.04712044447660446,1.4472259283065796
2000-10-22,1.3631017208099365,1.352034330368042,0.079,0.9440000000000001,-0.6517057418823242,1.3768904209136963
2000-10-26,0.9816226959228516,1.3735582828521729,-0.20800000000000002,0.903,-1.2165154218673706,0.2815728485584259
2000-10-29,0.8466740250587463,1.409289836883545,-0.691,0.309,-0.5013554692268372,-0.30384114384651184
2000-11-02,-0.04712044447660446,1.4472259283065796,0.163,-1.005,-0.14431340992450714,-1.8022370338439941
2000-11-05,-0.6517057418823242,1.3768904209136963,0.631,-1.1320000000000001,0.7634212374687195,-1.7010502815246582
2000-11-09,-1.2165154218673706,0.2815728485584259,1.2690000000000001,-0.522,1.573622465133667,-0.8462386131286621
2000-11-12,-0.5013554692268372,-0.30384114384651184,1.406,0.23199999999999998,1.6112933158874512,0.21472585201263428
2000-11-16,-0.14431340992450714,-1.8022370338439941,1.402,0.515,1.7267358303070068,0.8487913608551025
2000-11-19,0.7634212374687195,-1.7010502815246582,0.7979999999999999,0.7759999999999999,1.495029330253601,1.532070279121399
2000-11-23,1.573622465133667,-0.8462386131286621,0.826,0.905,0.4265403151512146,1.6768102645874023
2000-11-26,1.6112933158874512,0.21472585201263428,0.10099999999999999,1.406,0.11860396713018417,1.5710763931274414
2000-11-30,1.7267358303070068,0.8487913608551025,-1.21,0.971,-1.2806713581085205,1.1369640827178955
2000-12-03,1.495029330253601,1.532070279121399,-1.0070000000000001,1.327,-1.1633222103118896,0.21801859140396118
2000-12-07,0.4265403151512146,1.6768102645874023,-1.045,0.168,-0.0843370258808136,-0.6383495330810547
2000-12-10,0.11860396713018417,1.5710763931274414,-0.298,-0.53,0.476436585187912,-0.1458151936531067
2000-12-14,-1.2806713581085205,1.1369640827178955,-0.293,0.043,-0.13762372732162476,-0.6464181542396545
2000-12-17,-1.1633222103118896,0.21801859140396118,-0.401,-0.5489999999999999,-0.12041949480772018,-0.5445006489753723
2000-12-21,-0.0843370258808136,-0.6383495330810547,-0.315,-0.688,-0.14951732754707336,-1.0158770084381104
2000-12-24,0.476436585187912,-0.1458151936531067,-0.17,-1.255,-0.300469309091568,-1.3808693885803223
2000-12-28,-0.13762372732162476,-0.6464181542396545,-0.29100000000000004,-1.4709999999999999,0.8886928558349609,-1.4951874017715454
2000-12-31,-0.12041949480772018,-0.5445006489753723,-0.298,-1.3019999999999998,1.0784138441085815,-1.502673864364624
2001-01-02,-0.31017863750457764,-0.810171902179718,0.34299999999999997,-1.9609999999999999,0.0020457713399082422,-1.656292200088501
2001-01-06,-0.26225242018699646,-1.1479299068450928,0.26,-1.41,-0.83491450548172,-2.2195379734039307
2001-01-09,0.29530197381973267,-1.7583979368209839,0.384,-1.8730000000000002,0.31938081979751587,-2.7249667644500732
2001-01-13,0.9541043639183044,-1.2876566648483276,0.7609999999999999,-1.599,0.9249261021614075,-2.4046716690063477
2001-01-16,0.0020457713399082422,-1.656292200088501,0.642,-1.024,0.7449390888214111,-1.930111050605774
2001-01-20,-0.83491450548172,-2.2195379734039307,0.6,-1.175,1.3459347486495972,-1.8991987705230713
2001-01-23,0.31938081979751587,-2.7249667644500732,0.758,-0.742,1.8446142673492432,-1.120178461074829
2001-01-27,0.9249261021614075,-2.4046716690063477,1.349,-0.696,2.070117950439453,0.5591534376144409
2001-01-30,0.7449390888214111,-1.930111050605774,1.075,0.19399999999999998,1.7511743307113647,1.648694396018982
2001-02-03,1.3459347486495972,-1.8991987705230713,0.664,0.568,0.278621643781662,2.200110673904419
2001-02-06,1.8446142673492432,-1.120178461074829,0.8140000000000001,0.9790000000000001,0.6387062072753906,1.8304357528686523
2001-02-10,2.070117950439453,0.5591534376144409,0.392,1.714,-0.10394532978534698,2.394618034362793
2001-02-13,1.7511743307113647,1.648694396018982,-0.9640000000000001,1.936,-1.2379732131958008,2.2080695629119873
2001-02-17,0.278621643781662,2.200110673904419,-0.603,1.15,-1.7019493579864502,0.9932387471199036
2001-02-20,0.6387062072753906,1.8304357528686523,-0.523,0.5379999999999999,-0.41744017601013184,0.8336608409881592
2001-02-24,-0.10394532978534698,2.394618034362793,-0.852,0.24,-0.1989424079656601,-0.4246273636817932
2001-02-27,-1.2379732131958008,2.2080695629119873,-0.379,-0.441,-0.10398400574922562,0.26560401916503906
2001-03-02,-1.902404546737671,1.3062353134155273,0.23399999999999999,-0.149,-0.6676115393638611,0.4418242275714874
