Date_day0,RMM1(0),RMM2(0),RMM1(forecast),RMM2(forecast),RMM1(obs),RMM2(obs)
2000-01-02,-0.5048875212669373,-0.3698292374610901,-0.295,-0.491,-0.5478533506393433,-0.6767758131027222
2000-01-06,-0.1094479113817215,-1.1234924793243408,-0.221,0.321,0.05423256382346153,-1.0801459550857544
2000-01-09,0.3092012107372284,-1.0629550218582153,0.098,-0.318,0.005774322431534529,-1.1792749166488647
2000-01-13,0.6534503698348999,-0.5248188376426697,-0.128,-0.997,0.8900450468063354,-0.4229658544063568
2000-01-16,0.3632969856262207,-0.33706358075141907,0.546,-0.924,0.3208513557910919,-0.04477040469646454
2000-01-20,0.09461519122123718,-0.22325293719768524,0.52,-0.715,-0.5079066157341003,-0.8000878691673279
2000-01-23,-0.6647732853889465,-0.15896299481391907,0.45,-0.561,0.13238760828971863,-1.5304287672042847
2000-01-27,-0.5478533506393433,-0.6767758131027222,0.48100000000000004,-0.63,1.3750141859054565,-1.248727798461914
2000-01-30,-0.12206332385540009,-0.9416945576667786,0.245,0.002,1.1805918216705322,-1.1073192358016968
2000-02-03,0.005774322431534529,-1.1792749166488647,0.395,-0.43,1.193781852722168,-1.0796760320663452
2000-02-06,0.7604079246520996,-0.7043188214302063,0.051,-0.22699999999999998,1.267158031463623,-0.8739400506019592
2000-02-10,0.3208513557910919,-0.04477040469646454,0.302,-0.223,0.8271921873092651,-0.013883966021239758
2000-02-13,-0.23397625982761383,-0.4371630847454071,0.25,-0.262,0.5946404933929443,0.35121843218803406
2000-02-17,0.13238760828971863,-1.5304287672042847,0.38299999999999995,-0.111,0.7891930937767029,0.267208456993103
2000-02-20,1.1724613904953003,-1.5809342861175537,0.575,0.091,0.41046640276908875,0.17009127140045166
2000-02-24,1.1805918216705322,-1.1073192358016968,-0.198,0.359,-0.40895703434944153,-0.03939264640212059
2000-02-27,1.098630666732788,-1.202126145362854,0.091,0.619,-1.2844898700714111,0.032416291534900665
2000-03-02,1.267158031463623,-0.8739400506019592,0.095,0.595,-1.0369442701339722,-0.45148637890815735
2000-03-05,0.7445371150970459,-0.16680960357189178,-0.568,0.563,-0.7946490049362183,-0.088038370013237
2000-03-09,0.5946404933929443,0.35121843218803406,0.036000000000000004,0.151,0.1509077101945877,-0.1789572834968567
2000-03-12,0.7444543242454529,0.3320172429084778,0.156,0.159,0.44094419479370117,-0.09836430847644806
2000-03-16,0.41046640276908875,0.17009127140045166,-0.36,0.32899999999999996,-0.09480150043964386,0.11767861992120743
2000-03-19,0.09687390923500061,0.14425508677959442,-0.09699999999999999,0.45399999999999996,0.15091244876384735,0.2140129953622818
2000-03-23,-1.2844898700714111,0.032416291534900665,-0.078,0.747,1.2215303182601929,0.31216195225715637
2000-03-26,-1.1561095714569092,-0.48044294118881226,0.193,0.757,0.7610073089599609,0.814346432685852
2000-03-30,-0.7946490049362183,-0.088038370013237,0.07200000000000001,0.7390000000000001,0.23360778391361237,0.7941815257072449
2000-04-02,-0.08382225781679153,-0.33070555329322815,-0.139,0.5920000000000001,0.23395733535289764,0.9679967761039734
2000-04-06,0.44094419479370117,-0.09836430847644806,-0.45899999999999996,0.8590000000000001,0.4530296325683594,1.5245215892791748
2000-04-09,-0.05721024051308632,0.2593685984611511,-0.066,0.883,0.21944674849510193,1.8226954936981201
2000-04-13,0.15091244876384735,0.2140129953622818,-0.7929999999999999,1.177,-0.3774378001689911,1.642712950706482
2000-04-16,1.087019920349121,0.24284592270851135,-0.312,0.787,-0.4001213014125824,1.2566853761672974
2000-04-20,0.7610073089599609,0.814346432685852,-0.281,0.9079999999999999,-0.33560463786125183,1.0238455533981323
2000-04-23,0.4179474115371704,0.7780091762542725,-0.155,0.619,-0.5625321269035339,0.3391963541507721
2000-04-27,0.23395733535289764,0.9679967761039734,0.363,0.282,-0.8762137293815613,0.12738242745399475
2000-04-30,0.40137094259262085,1.1266132593154907,-0.08,0.5479999999999999,-0.5771663188934326,0.10104849189519882
2000-05-04,0.21944674849510193,1.8226954936981201,-0.396,0.33899999999999997,-0.8673670291900635,-0.09443001449108124
2000-05-07,-0.28349658846855164,1.7660529613494873,-0.49700000000000005,0.281,-0.30116355419158936,-0.721977710723877
2000-05-11,-0.4001213014125824,1.2566853761672974,-0.138,-0.121,-0.3921452760696411,-0.6317035555839539
2000-05-14,-0.34634703397750854,1.1135728359222412,-0.096,-0.07400000000000001,-0.2536156177520752,-0.10890885442495346
2000-05-18,-0.5625321269035339,0.3391963541507721,-0.486,0.182,-0.14336439967155457,0.5825024843215942
2000-05-21,-0.7480446696281433,0.20976334810256958,0.175,0.141,-1.0864617824554443,0.2954874634742737
2000-05-25,-0.5771663188934326,0.10104849189519882,-0.292,0.425,-1.1298192739486694,-0.3468310832977295
2000-05-28,-0.838822603225708,-0.11308220028877258,-0.937,0.517,-0.7536708116531372,-0.5370641946792603
2000-06-01,-0.30116355419158936,-0.721977710723877,-0.009000000000000001,-0.047,0.1715838462114334,-0.06685514748096466
2000-06-04,-0.42173728346824646,-0.5012522339820862,-0.075,0.132,0.331333726644516,-0.1656307578086853
2000-06-08,-0.2536156177520752,-0.10890885442495346,-0.028999999999999998,0.19899999999999998,0.45782485604286194,0.3407951295375824
2000-06-11,-0.11037730425596237,0.39586585760116577,0.48,0.268,1.1805108785629272,1.1214905977249146
2000-06-15,-1.0864617824554443,0.2954874634742737,0.34700000000000003,0.948,0.8711522221565247,1.613840937614441
2000-06-18,-1.1929737329483032,-0.2776837944984436,0.18100000000000002,0.35600000000000004,-0.8625009059906006,1.918892741203308
2000-06-22,-0.7536708116531372,-0.5370641946792603,-0.419,-0.023,-1.372139573097229,1.0688469409942627
2000-06-25,0.16907329857349396,-0.0886908546090126,-0.519,-0.182,-1.553928256034851,0.2746652364730835
2000-06-29,0.331333726644516,-0.1656307578086853,-0.6859999999999999,0.11599999999999999,-1.5949400663375854,0.09865555167198181
2000-07-02,0.1687871515750885,0.07533412426710129,-0.607,0.20199999999999999,-1.834122896194458,-0.09922678768634796
2000-07-06,1.1805108785629272,1.1214905977249146,-1.525,-0.5579999999999999,-2.1881988048553467,-0.6358157396316528
2000-07-09,1.4027166366577148,1.643834114074707,-1.031,-0.354,-1.46587336063385,-0.6273550391197205
2000-07-13,-0.8625009059906006,1.918892741203308,-0.414,-0.38299999999999995,-0.9914582967758179,-0.9765172004699707
