ecmf prod rf 2014091700 20180917 11 046
0024 em 00 -0.571  0.380  0.686 8
0024 cf 00 -0.579  0.338  0.670 8
0024 pf 01 -0.455  0.430  0.626 8
0024 pf 02 -0.561  0.333  0.652 8
0024 pf 03 -0.758  0.306  0.818 8
0024 pf 04 -0.461  0.245  0.522 8
0024 pf 05 -0.657  0.377  0.758 8
0024 pf 06 -0.522  0.210  0.563 8
0024 pf 07 -0.604  0.421  0.737 8
0024 pf 08 -0.632  0.460  0.782 8
0024 pf 09 -0.504  0.433  0.665 8
0024 pf 10 -0.524  0.495  0.721 8
0048 em 00 -0.405  0.436  0.595 7
0048 cf 00 -0.410  0.377  0.557 8
0048 pf 01 -0.232  0.617  0.659 7
0048 pf 02 -0.338  0.378  0.507 7
0048 pf 03 -0.665  0.391  0.771 8
0048 pf 04 -0.370  0.270  0.458 8
0048 pf 05 -0.562  0.496  0.749 8
0048 pf 06 -0.285  0.339  0.443 7
0048 pf 07 -0.463  0.339  0.574 8
0048 pf 08 -0.525  0.489  0.718 8
0048 pf 09 -0.202  0.500  0.540 7
0048 pf 10 -0.397  0.477  0.620 7
0072 em 00  0.069  0.436  0.442 6
0072 cf 00  0.100  0.345  0.359 6
0072 pf 01  0.124  0.459  0.476 6
0072 pf 02  0.077  0.312  0.321 6
0072 pf 03 -0.270  0.417  0.497 7
0072 pf 04  0.155  0.323  0.358 6
0072 pf 05  0.012  0.440  0.440 6
0072 pf 06  0.231  0.462  0.516 6
0072 pf 07  0.129  0.380  0.401 6
0072 pf 08 -0.128  0.642  0.654 7
0072 pf 09  0.320  0.548  0.634 6
0072 pf 10 -0.009  0.367  0.367 7
0096 em 00  0.150  0.472  0.495 6
0096 cf 00  0.167  0.483  0.511 6
0096 pf 01  0.277  0.324  0.426 6
0096 pf 02  0.048  0.491  0.493 6
0096 pf 03 -0.235  0.491  0.544 7
0096 pf 04  0.328  0.392  0.511 6
0096 pf 05  0.151  0.442  0.467 6
0096 pf 06  0.267  0.434  0.510 6
0096 pf 07  0.214  0.378  0.434 6
0096 pf 08 -0.034  0.644  0.645 7
0096 pf 09  0.282  0.560  0.627 6
0096 pf 10  0.168  0.440  0.471 6
0120 em 00  0.071  0.529  0.534 6
0120 cf 00  0.073  0.608  0.613 6
0120 pf 01  0.120  0.312  0.334 6
0120 pf 02 -0.138  0.507  0.525 7
0120 pf 03 -0.384  0.553  0.673 7
0120 pf 04  0.228  0.452  0.506 6
0120 pf 05  0.181  0.445  0.480 6
0120 pf 06  0.379  0.520  0.644 6
0120 pf 07 -0.004  0.402  0.402 7
0120 pf 08 -0.072  0.734  0.738 7
0120 pf 09  0.365  0.744  0.828 6
0120 pf 10  0.041  0.433  0.435 6
0144 em 00 -0.044  0.457  0.460 7
0144 cf 00 -0.059  0.582  0.585 7
0144 pf 01 -0.108  0.298  0.317 7
0144 pf 02 -0.214  0.235  0.318 7
0144 pf 03 -0.518  0.370  0.637 8
0144 pf 04  0.168  0.167  0.237 5
0144 pf 05  0.321  0.657  0.731 6
0144 pf 06  0.128  0.670  0.682 6
0144 pf 07  0.093  0.022  0.096 5
0144 pf 08 -0.496  0.740  0.891 7
0144 pf 09  0.368  0.833  0.911 6
0144 pf 10 -0.162  0.360  0.394 7
0168 em 00 -0.170  0.242  0.296 7
0168 cf 00 -0.197  0.409  0.454 7
0168 pf 01 -0.289 -0.003  0.289 1
0168 pf 02 -0.229 -0.049  0.235 1
0168 pf 03 -0.805  0.350  0.878 8
0168 pf 04  0.115  0.045  0.123 5
0168 pf 05  0.524  0.567  0.772 6
0168 pf 06  0.096  0.434  0.445 6
0168 pf 07 -0.045 -0.227  0.231 2
0168 pf 08 -0.811  0.233  0.844 8
0168 pf 09  0.116  0.769  0.778 6
0168 pf 10 -0.355  0.069  0.361 8
0192 em 00 -0.391 -0.045  0.393 1
0192 cf 00 -0.579 -0.028  0.580 1
0192 pf 01 -0.527 -0.540  0.755 2
0192 pf 02 -0.236 -0.186  0.300 1
0192 pf 03 -0.986  0.206  1.007 8
0192 pf 04 -0.333 -0.149  0.365 1
0192 pf 05  0.610  0.201  0.642 5
0192 pf 06 -0.136  0.374  0.398 7
0192 pf 07 -0.135 -0.522  0.539 2
0192 pf 08 -0.961 -0.223  0.986 1
0192 pf 09 -0.388  0.635  0.744 7
0192 pf 10 -0.643 -0.291  0.705 1
0216 em 00 -0.456 -0.256  0.523 1
0216 cf 00 -0.628 -0.283  0.689 1
0216 pf 01 -0.438 -0.742  0.862 2
0216 pf 02 -0.351 -0.424  0.551 2
0216 pf 03 -1.231 -0.189  1.245 1
0216 pf 04 -0.360 -0.552  0.659 2
0216 pf 05  0.705  0.084  0.710 5
0216 pf 06 -0.360  0.317  0.480 8
0216 pf 07 -0.292 -0.691  0.750 2
0216 pf 08 -0.740 -0.386  0.835 1
0216 pf 09 -0.655  0.317  0.728 8
0216 pf 10 -0.689 -0.300  0.751 1
0240 em 00 -0.436 -0.295  0.526 1
0240 cf 00 -0.674 -0.311  0.742 1
0240 pf 01 -0.374 -0.707  0.800 2
0240 pf 02 -0.319 -0.312  0.446 1
0240 pf 03 -1.080 -0.329  1.129 1
0240 pf 04 -0.117 -0.664  0.674 2
0240 pf 05  0.779  0.031  0.779 5
0240 pf 06 -0.690  0.218  0.723 8
0240 pf 07 -0.277 -0.710  0.762 2
0240 pf 08 -0.767 -0.335  0.837 1
0240 pf 09 -0.576  0.250  0.628 8
0240 pf 10 -0.745 -0.422  0.856 1
0264 em 00 -0.428 -0.247  0.494 1
0264 cf 00 -0.810 -0.178  0.829 1
0264 pf 01 -0.229 -0.790  0.822 2
0264 pf 02 -0.228 -0.211  0.311 1
0264 pf 03 -1.026 -0.181  1.042 1
0264 pf 04  0.112 -0.551  0.562 3
0264 pf 05  0.987  0.022  0.987 5
0264 pf 06 -0.740  0.253  0.783 8
0264 pf 07 -0.128 -0.806  0.816 2
0264 pf 08 -0.894 -0.368  0.967 1
0264 pf 09 -0.736  0.190  0.761 8
0264 pf 10 -1.047 -0.169  1.061 1
0288 em 00 -0.373 -0.198  0.422 1
0288 cf 00 -0.887 -0.157  0.901 1
0288 pf 01 -0.044 -0.893  0.895 2
0288 pf 02 -0.199 -0.107  0.226 1
0288 pf 03 -0.832 -0.039  0.833 1
0288 pf 04  0.171 -0.568  0.594 3
0288 pf 05  0.943  0.133  0.952 5
0288 pf 06 -0.741  0.339  0.815 8
0288 pf 07  0.166 -0.786  0.803 3
0288 pf 08 -0.954 -0.351  1.016 1
0288 pf 09 -0.950  0.221  0.975 8
0288 pf 10 -0.771 -0.060  0.773 1
0312 em 00 -0.323 -0.413  0.525 2
0312 cf 00 -0.825 -0.391  0.913 1
0312 pf 01  0.168 -0.824  0.841 3
0312 pf 02 -0.361 -0.351  0.503 1
0312 pf 03 -0.466  0.031  0.467 8
0312 pf 04  0.444 -0.976  1.072 3
0312 pf 05  0.630  0.276  0.688 5
0312 pf 06 -0.478 -0.184  0.512 1
0312 pf 07  0.007 -1.205  1.205 3
0312 pf 08 -0.964 -0.657  1.167 1
0312 pf 09 -1.017 -0.128  1.025 1
0312 pf 10 -0.686 -0.206  0.716 1
0336 em 00 -0.310 -0.559  0.639 2
0336 cf 00 -0.774 -0.627  0.996 1
0336 pf 01  0.267 -0.648  0.701 3
0336 pf 02 -0.391 -0.437  0.587 2
0336 pf 03 -0.220 -0.284  0.359 2
0336 pf 04  0.478 -1.056  1.159 3
0336 pf 05  0.344  0.108  0.361 5
0336 pf 06 -0.295 -0.757  0.813 2
0336 pf 07 -0.045 -1.257  1.258 2
0336 pf 08 -1.080 -0.785  1.335 1
0336 pf 09 -1.154 -0.350  1.206 1
0336 pf 10 -0.524 -0.100  0.533 1
0360 em 00 -0.262 -0.610  0.664 2
0360 cf 00 -0.797 -0.902  1.204 2
0360 pf 01  0.385 -0.504  0.634 3
0360 pf 02 -0.256 -0.723  0.767 2
0360 pf 03 -0.091 -0.126  0.156 2
0360 pf 04  0.450 -1.263  1.341 3
0360 pf 05  0.113  0.293  0.314 6
0360 pf 06  0.117 -0.729  0.738 3
0360 pf 07 -0.033 -1.500  1.500 2
0360 pf 08 -1.181 -1.000  1.547 1
0360 pf 09 -1.427 -0.405  1.483 1
0360 pf 10 -0.164  0.130  0.209 8
0384 em 00 -0.151 -0.519  0.541 2
0384 cf 00 -0.704 -0.957  1.188 2
0384 pf 01  0.615 -0.086  0.621 4
0384 pf 02  0.228 -0.775  0.808 3
0384 pf 03 -0.115  0.094  0.149 8
0384 pf 04  0.547 -0.819  0.985 3
0384 pf 05 -0.035 -0.021  0.041 1
0384 pf 06  0.288 -0.598  0.664 3
0384 pf 07  0.149 -1.404  1.412 3
0384 pf 08 -1.365 -0.982  1.681 1
0384 pf 09 -1.470 -0.357  1.513 1
0384 pf 10  0.191  0.179  0.262 5
0408 em 00 -0.012 -0.433  0.433 2
0408 cf 00 -0.654 -1.051  1.238 2
0408 pf 01  0.296  0.181  0.347 5
0408 pf 02  0.339 -0.798  0.867 3
0408 pf 03 -0.073  0.228  0.240 7
0408 pf 04  0.956 -0.396  1.035 4
0408 pf 05  0.163 -0.193  0.253 3
0408 pf 06  0.597 -0.621  0.861 3
0408 pf 07  0.333 -1.126  1.174 3
0408 pf 08 -1.299 -1.101  1.703 1
0408 pf 09 -1.260 -0.095  1.264 1
0408 pf 10  0.450  0.214  0.498 5
0432 em 00  0.096 -0.308  0.323 3
0432 cf 00 -0.600 -0.842  1.034 2
0432 pf 01  0.245  0.683  0.726 6
0432 pf 02  0.462 -0.697  0.836 3
0432 pf 03 -0.036  0.068  0.077 7
0432 pf 04  1.315 -0.254  1.339 4
0432 pf 05 -0.249 -0.253  0.355 2
0432 pf 06  0.699 -0.530  0.877 4
0432 pf 07  0.389 -0.845  0.931 3
0432 pf 08 -0.938 -1.235  1.551 2
0432 pf 09 -0.993  0.235  1.020 8
0432 pf 10  0.728  0.308  0.790 5
0456 em 00  0.191 -0.219  0.291 3
0456 cf 00 -0.392 -0.712  0.813 2
0456 pf 01  0.311  0.848  0.903 6
0456 pf 02  0.461 -0.611  0.766 3
0456 pf 03  0.126  0.056  0.138 5
0456 pf 04  1.466  0.106  1.470 5
0456 pf 05 -0.181 -0.103  0.208 1
0456 pf 06  0.384 -0.512  0.640 3
0456 pf 07  0.462 -0.646  0.794 3
0456 pf 08 -0.409 -1.286  1.350 2
0456 pf 09 -0.981  0.240  1.010 8
0456 pf 10  0.817  0.233  0.849 5
0480 em 00  0.305 -0.125  0.330 4
0480 cf 00 -0.283 -0.723  0.777 2
0480 pf 01  0.275  0.950  0.989 6
0480 pf 02  0.415 -0.512  0.659 3
0480 pf 03  0.119 -0.032  0.123 4
0480 pf 04  1.291  0.317  1.329 5
0480 pf 05  0.042  0.209  0.213 6
0480 pf 06  0.346 -0.545  0.645 3
0480 pf 07  0.717 -0.409  0.825 4
0480 pf 08  0.099 -1.306  1.310 3
0480 pf 09 -0.621  0.456  0.770 8
0480 pf 10  0.913  0.233  0.942 5
0504 em 00  0.414  0.005  0.414 5
0504 cf 00 -0.228 -0.680  0.717 2
0504 pf 01  0.518  1.243  1.347 6
0504 pf 02  0.209 -0.285  0.353 3
0504 pf 03  0.232  0.011  0.232 5
0504 pf 04  1.462  0.618  1.588 5
0504 pf 05  0.184  0.256  0.315 6
0504 pf 06  0.164 -0.344  0.381 3
0504 pf 07  1.050 -0.066  1.052 4
0504 pf 08  0.502 -1.069  1.181 3
0504 pf 09 -0.337  0.372  0.502 7
0504 pf 10  0.765 -0.017  0.765 4
0528 em 00  0.446  0.211  0.493 5
0528 cf 00 -0.023 -0.603  0.604 2
0528 pf 01  0.452  1.591  1.654 6
0528 pf 02  0.001 -0.099  0.099 3
0528 pf 03  0.055  0.268  0.274 6
0528 pf 04  1.494  0.825  1.706 5
0528 pf 05  0.092  0.531  0.539 6
0528 pf 06  0.191 -0.551  0.583 3
0528 pf 07  1.205  0.231  1.227 5
0528 pf 08  0.792 -0.461  0.917 4
0528 pf 09  0.036  0.371  0.372 6
0528 pf 10  0.605  0.182  0.632 5
0552 em 00  0.444  0.313  0.543 5
0552 cf 00  0.361 -0.490  0.609 3
0552 pf 01  0.156  1.646  1.654 6
0552 pf 02 -0.195  0.167  0.257 8
0552 pf 03  0.095  0.160  0.186 6
0552 pf 04  1.341  1.227  1.818 5
0552 pf 05 -0.009  0.337  0.337 7
0552 pf 06  0.214 -0.526  0.568 3
