ecmf prod rf 1997052600 20160526 11 046
0024 em 00 -0.357  3.063  3.083 7
0024 cf 00 -0.413  3.071  3.099 7
0024 pf 01 -0.382  3.154  3.177 7
0024 pf 02 -0.254  3.007  3.018 7
0024 pf 03 -0.428  3.155  3.184 7
0024 pf 04 -0.391  3.018  3.043 7
0024 pf 05 -0.341  3.001  3.020 7
0024 pf 06 -0.412  3.026  3.054 7
0024 pf 07 -0.326  3.013  3.031 7
0024 pf 08 -0.248  2.891  2.902 7
0024 pf 09 -0.236  2.991  3.000 7
0024 pf 10 -0.413  3.098  3.126 7
0048 em 00 -0.568  3.026  3.079 7
0048 cf 00 -0.541  2.985  3.033 7
0048 pf 01 -0.709  3.087  3.167 7
0048 pf 02 -0.634  3.021  3.087 7
0048 pf 03 -0.702  3.168  3.245 7
0048 pf 04 -0.577  2.966  3.021 7
0048 pf 05 -0.469  2.875  2.914 7
0048 pf 06 -0.468  2.960  2.996 7
0048 pf 07 -0.531  2.946  2.994 7
0048 pf 08 -0.460  2.924  2.960 7
0048 pf 09 -0.404  3.105  3.131 7
0048 pf 10 -0.647  2.979  3.049 7
0072 em 00 -0.611  2.816  2.881 7
0072 cf 00 -0.561  2.717  2.774 7
0072 pf 01 -0.827  2.878  2.994 7
0072 pf 02 -0.491  2.703  2.747 7
0072 pf 03 -0.771  2.878  2.979 7
0072 pf 04 -0.628  2.760  2.830 7
0072 pf 05 -0.469  2.592  2.634 7
0072 pf 06 -0.486  2.844  2.885 7
0072 pf 07 -0.433  2.975  3.006 7
0072 pf 08 -0.559  2.691  2.748 7
0072 pf 09 -0.632  2.944  3.011 7
0072 pf 10 -0.732  2.718  2.814 7
0096 em 00 -0.610  2.388  2.465 7
0096 cf 00 -0.515  2.319  2.375 7
0096 pf 01 -0.833  2.360  2.503 7
0096 pf 02 -0.546  2.315  2.379 7
0096 pf 03 -0.814  2.324  2.462 7
0096 pf 04 -0.563  2.265  2.334 7
0096 pf 05 -0.328  2.123  2.148 7
0096 pf 06 -0.449  2.538  2.577 7
0096 pf 07 -0.533  2.667  2.720 7
0096 pf 08 -0.792  2.319  2.451 7
0096 pf 09 -0.505  2.508  2.559 7
0096 pf 10 -0.738  2.264  2.382 7
0120 em 00 -0.708  2.222  2.332 7
0120 cf 00 -0.617  2.217  2.301 7
0120 pf 01 -0.756  2.159  2.287 7
0120 pf 02 -0.709  2.282  2.390 7
0120 pf 03 -0.866  2.098  2.270 7
0120 pf 04 -0.721  2.225  2.339 7
0120 pf 05 -0.537  2.049  2.118 7
0120 pf 06 -0.492  2.472  2.521 7
0120 pf 07 -0.546  2.448  2.508 7
0120 pf 08 -0.932  2.124  2.319 7
0120 pf 09 -0.674  2.184  2.286 7
0120 pf 10 -0.844  1.924  2.101 7
0144 em 00 -0.737  2.155  2.278 7
0144 cf 00 -0.707  2.152  2.265 7
0144 pf 01 -0.875  2.054  2.232 7
0144 pf 02 -0.896  2.313  2.480 7
0144 pf 03 -0.890  1.825  2.030 7
0144 pf 04 -0.651  2.314  2.404 7
0144 pf 05 -0.530  1.928  1.999 7
0144 pf 06 -0.548  2.374  2.437 7
0144 pf 07 -0.613  2.301  2.381 7
0144 pf 08 -0.878  1.994  2.179 7
0144 pf 09 -0.702  2.211  2.320 7
0144 pf 10 -0.719  1.961  2.089 7
0168 em 00 -0.898  1.947  2.144 7
0168 cf 00 -0.933  1.978  2.187 7
0168 pf 01 -1.043  1.649  1.951 7
0168 pf 02 -1.028  2.294  2.514 7
0168 pf 03 -1.108  1.621  1.964 7
0168 pf 04 -0.774  2.274  2.402 7
0168 pf 05 -0.519  1.881  1.951 7
0168 pf 06 -0.949  2.123  2.325 7
0168 pf 07 -0.812  2.015  2.173 7
0168 pf 08 -1.048  1.604  1.916 7
0168 pf 09 -0.755  1.894  2.039 7
0168 pf 10 -0.793  1.762  1.932 7
0192 em 00 -0.933  1.598  1.850 7
0192 cf 00 -0.925  1.563  1.816 7
0192 pf 01 -0.939  1.280  1.588 7
0192 pf 02 -1.109  1.930  2.226 7
