ecmf prod rf 1997053000 20160530 11 046
0024 em 00 -1.191  2.625  2.882 7
0024 cf 00 -1.273  2.597  2.892 7
0024 pf 01 -1.160  2.639  2.883 7
0024 pf 02 -1.225  2.563  2.841 7
0024 pf 03 -1.085  2.749  2.956 7
0024 pf 04 -1.145  2.525  2.772 7
0024 pf 05 -1.130  2.457  2.705 7
0024 pf 06 -1.214  2.607  2.876 7
0024 pf 07 -1.198  2.527  2.797 7
0024 pf 08 -1.178  2.672  2.920 7
0024 pf 09 -1.147  2.703  2.936 7
0024 pf 10 -1.203  2.533  2.804 7
0048 em 00 -1.000  2.660  2.842 7
0048 cf 00 -0.975  2.598  2.775 7
0048 pf 01 -0.977  2.736  2.906 7
0048 pf 02 -1.090  2.557  2.780 7
0048 pf 03 -0.870  2.731  2.866 7
0048 pf 04 -1.006  2.711  2.891 7
0048 pf 05 -0.845  2.517  2.655 7
0048 pf 06 -0.974  2.633  2.807 7
0048 pf 07 -0.992  2.564  2.749 7
0048 pf 08 -1.135  2.597  2.834 7
0048 pf 09 -1.136  2.765  2.989 7
0048 pf 10 -0.869  2.529  2.674 7
0072 em 00 -0.918  2.466  2.631 7
0072 cf 00 -0.826  2.403  2.541 7
0072 pf 01 -0.909  2.512  2.671 7
0072 pf 02 -1.057  2.336  2.564 7
0072 pf 03 -1.052  2.661  2.862 7
0072 pf 04 -1.059  2.496  2.711 7
0072 pf 05 -0.687  2.357  2.455 7
0072 pf 06 -0.806  2.469  2.598 7
0072 pf 07 -0.736  2.227  2.345 7
0072 pf 08 -1.002  2.356  2.560 7
0072 pf 09 -1.029  2.548  2.748 7
0072 pf 10 -0.816  2.388  2.523 7
0096 em 00 -1.001  2.255  2.468 7
0096 cf 00 -0.892  2.186  2.361 7
0096 pf 01 -0.920  2.287  2.465 7
0096 pf 02 -1.151  2.022  2.327 7
0096 pf 03 -1.047  2.314  2.540 7
0096 pf 04 -1.096  2.276  2.526 7
0096 pf 05 -0.853  2.279  2.434 7
0096 pf 06 -0.755  2.321  2.441 7
0096 pf 07 -0.785  2.087  2.229 7
0096 pf 08 -1.212  2.125  2.446 7
0096 pf 09 -1.223  2.244  2.556 7
0096 pf 10 -0.963  2.272  2.467 7
0120 em 00 -1.223  1.868  2.233 7
0120 cf 00 -1.067  1.822  2.111 7
0120 pf 01 -1.118  1.887  2.193 7
0120 pf 02 -1.486  1.720  2.273 7
0120 pf 03 -1.371  1.993  2.419 7
0120 pf 04 -1.414  1.917  2.383 7
0120 pf 05 -1.126  2.008  2.303 7
0120 pf 06 -0.947  1.973  2.188 7
0120 pf 07 -1.020  1.730  2.008 7
0120 pf 08 -1.217  1.655  2.054 7
0120 pf 09 -1.367  1.692  2.175 7
0120 pf 10 -1.174  1.791  2.141 7
