ecmf prod rf 2010050500 20160505 11 046
0024 em 00  0.134 -1.824  1.829 3
0024 cf 00  0.110 -1.820  1.823 3
0024 pf 01  0.194 -1.687  1.699 3
0024 pf 02  0.142 -1.931  1.936 3
0024 pf 03  0.197 -1.805  1.816 3
0024 pf 04  0.144 -1.746  1.751 3
0024 pf 05  0.129 -1.774  1.778 3
0024 pf 06  0.138 -1.814  1.819 3
0024 pf 07  0.132 -1.730  1.735 3
0024 pf 08  0.148 -1.944  1.950 3
0024 pf 09  0.017 -1.806  1.806 3
0024 pf 10  0.225 -1.939  1.952 3
0048 em 00  0.528 -1.397  1.493 3
0048 cf 00  0.545 -1.437  1.537 3
0048 pf 01  0.690 -1.328  1.496 3
0048 pf 02  0.575 -1.410  1.523 3
0048 pf 03  0.688 -1.343  1.509 3
0048 pf 04  0.410 -1.412  1.470 3
0048 pf 05  0.445 -1.372  1.442 3
0048 pf 06  0.491 -1.364  1.450 3
0048 pf 07  0.588 -1.316  1.441 3
0048 pf 08  0.536 -1.442  1.539 3
0048 pf 09  0.365 -1.452  1.497 3
0048 pf 10  0.534 -1.455  1.550 3
0072 em 00  1.018 -1.210  1.581 3
0072 cf 00  1.160 -1.172  1.650 3
0072 pf 01  0.959 -0.931  1.337 4
0072 pf 02  1.121 -1.223  1.659 3
0072 pf 03  1.235 -1.131  1.675 4
0072 pf 04  0.797 -1.250  1.482 3
0072 pf 05  0.899 -1.215  1.512 3
0072 pf 06  1.006 -1.252  1.606 3
0072 pf 07  0.991 -1.271  1.612 3
0072 pf 08  0.944 -1.276  1.587 3
0072 pf 09  0.971 -1.317  1.636 3
0072 pf 10  1.132 -1.259  1.693 3
0096 em 00  1.250 -1.017  1.611 4
0096 cf 00  1.312 -0.933  1.610 4
0096 pf 01  1.172 -0.879  1.466 4
0096 pf 02  1.301 -1.031  1.660 4
0096 pf 03  1.432 -0.839  1.660 4
0096 pf 04  1.252 -0.939  1.565 4
0096 pf 05  1.190 -1.089  1.613 4
0096 pf 06  1.120 -1.023  1.517 4
0096 pf 07  1.289 -1.005  1.634 4
0096 pf 08  1.266 -1.125  1.693 4
0096 pf 09  1.190 -1.220  1.705 3
0096 pf 10  1.222 -1.116  1.655 4
0120 em 00  1.347 -0.846  1.591 4
0120 cf 00  1.331 -0.775  1.540 4
0120 pf 01  1.248 -0.824  1.495 4
0120 pf 02  1.281 -0.833  1.528 4
0120 pf 03  1.356 -0.549  1.463 4
0120 pf 04  1.402 -0.848  1.639 4
