ecmf prod rf 2008102100 20191021 11 046
0024 em 00  1.674 -1.509  2.254 4
0024 cf 00  1.652 -1.500  2.232 4
0024 pf 01  1.523 -1.497  2.136 4
0024 pf 02  1.696 -1.564  2.307 4
0024 pf 03  1.837 -1.644  2.465 4
0024 pf 04  1.762 -1.377  2.236 4
0024 pf 05  1.490 -1.522  2.130 3
0024 pf 06  1.743 -1.354  2.207 4
0024 pf 07  1.752 -1.456  2.278 4
0024 pf 08  1.565 -1.434  2.122 4
0024 pf 09  1.605 -1.499  2.196 4
0024 pf 10  1.646 -1.515  2.237 4
0048 em 00  1.878 -1.311  2.290 4
0048 cf 00  1.907 -1.304  2.310 4
0048 pf 01  1.627 -1.326  2.099 4
0048 pf 02  1.884 -1.424  2.362 4
0048 pf 03  2.162 -1.562  2.667 4
0048 pf 04  2.062 -1.166  2.369 4
0048 pf 05  1.721 -1.418  2.230 4
0048 pf 06  1.873 -0.972  2.110 4
0048 pf 07  1.793 -1.220  2.169 4
0048 pf 08  1.594 -1.241  2.021 4
0048 pf 09  2.005 -1.362  2.424 4
0048 pf 10  1.847 -1.185  2.195 4
0072 em 00  1.970 -1.067  2.241 4
0072 cf 00  2.023 -1.007  2.260 4
0072 pf 01  1.829 -1.002  2.085 4
0072 pf 02  2.063 -1.371  2.477 4
0072 pf 03  2.379 -1.179  2.655 4
0072 pf 04  2.343 -0.772  2.467 4
0072 pf 05  1.961 -1.311  2.359 4
0072 pf 06  1.779 -0.706  1.914 4
0072 pf 07  1.878 -1.052  2.153 4
0072 pf 08  1.500 -0.936  1.768 4
0072 pf 09  2.061 -1.267  2.419 4
0072 pf 10  1.676 -0.936  1.919 4
0096 em 00  2.177 -0.821  2.327 4
0096 cf 00  2.288 -0.681  2.387 4
0096 pf 01  2.057 -0.662  2.161 4
0096 pf 02  2.570 -1.084  2.789 4
0096 pf 03  2.433 -1.060  2.654 4
0096 pf 04  2.510 -0.551  2.569 4
0096 pf 05  2.425 -1.022  2.631 4
0096 pf 06  1.727 -0.488  1.794 4
0096 pf 07  2.128 -0.898  2.310 4
0096 pf 08  1.767 -0.730  1.912 4
0096 pf 09  2.184 -0.975  2.392 4
0096 pf 10  1.646 -0.709  1.792 4
0120 em 00  2.217 -0.549  2.284 4
0120 cf 00  2.184 -0.299  2.205 4
0120 pf 01  1.969 -0.438  2.017 4
0120 pf 02  2.736 -0.821  2.856 4
0120 pf 03  2.648 -0.763  2.755 4
0120 pf 04  2.477 -0.281  2.493 4
0120 pf 05  2.479 -0.777  2.598 4
0120 pf 06  1.691 -0.124  1.695 4
0120 pf 07  2.240 -0.577  2.313 4
0120 pf 08  1.855 -0.681  1.976 4
0120 pf 09  2.282 -0.649  2.373 4
0120 pf 10  1.602 -0.485  1.673 4
0144 em 00  2.095 -0.294  2.116 4
0144 cf 00  1.924 -0.055  1.925 4
0144 pf 01  1.818 -0.289  1.841 4
0144 pf 02  2.856 -0.512  2.901 4
0144 pf 03  2.754 -0.582  2.815 4
0144 pf 04  2.333 -0.020  2.333 4
0144 pf 05  2.347 -0.481  2.396 4
0144 pf 06  1.476  0.127  1.481 5
0144 pf 07  1.787 -0.280  1.809 4
0144 pf 08  1.876 -0.253  1.893 4
0144 pf 09  2.167 -0.549  2.235 4
0144 pf 10  1.486 -0.218  1.502 4
0168 em 00  2.047  0.008  2.047 5
0168 cf 00  1.768  0.184  1.777 5
0168 pf 01  1.697 -0.122  1.701 4
0168 pf 02  2.923 -0.009  2.923 4
0168 pf 03  2.769 -0.206  2.777 4
0168 pf 04  2.263  0.236  2.275 5
0168 pf 05  2.555 -0.285  2.571 4
0168 pf 06  1.003  0.267  1.038 5
0168 pf 07  1.580  0.074  1.582 5
0168 pf 08  1.839  0.235  1.853 5
0168 pf 09  2.250 -0.195  2.258 4
0168 pf 10  1.640 -0.025  1.640 4
0192 em 00  2.163  0.276  2.180 5
0192 cf 00  1.983  0.386  2.021 5
0192 pf 01  1.743  0.028  1.744 5
0192 pf 02  3.057  0.340  3.076 5
0192 pf 03  2.917  0.279  2.930 5
0192 pf 04  2.540  0.356  2.564 5
0192 pf 05  2.827  0.183  2.833 5
0192 pf 06  0.740  0.437  0.859 5
0192 pf 07  1.596  0.061  1.597 5
0192 pf 08  1.878  0.600  1.972 5
0192 pf 09  2.361  0.121  2.364 5
0192 pf 10  1.878  0.250  1.894 5
0216 em 00  1.971  0.500  2.033 5
0216 cf 00  1.903  0.599  1.995 5
0216 pf 01  1.511  0.353  1.552 5
0216 pf 02  2.894  0.772  2.996 5
0216 pf 03  2.592  0.491  2.639 5
0216 pf 04  2.174  0.454  2.221 5
0216 pf 05  2.723  0.660  2.802 5
0216 pf 06  0.130  0.353  0.376 6
0216 pf 07  1.567  0.178  1.578 5
0216 pf 08  1.561  0.901  1.802 5
0216 pf 09  2.451  0.422  2.487 5
0216 pf 10  1.888  0.284  1.909 5
0240 em 00  1.635  0.686  1.773 5
0240 cf 00  1.600  0.699  1.746 5
0240 pf 01  1.317  0.467  1.397 5
0240 pf 02  2.343  1.260  2.661 5
