ecmf prod rf 1998062500 20150625 11 046
0024 em 00  1.463 -1.202  1.893 4
0024 cf 00  1.400 -1.186  1.835 4
0024 pf 01  1.448 -1.142  1.844 4
0024 pf 02  1.401 -1.293  1.906 4
0024 pf 03  1.628 -1.064  1.944 4
0024 pf 04  1.400 -1.240  1.870 4
0024 pf 05  1.412 -1.162  1.829 4
0024 pf 06  1.374 -1.262  1.865 4
0024 pf 07  1.600 -1.200  2.001 4
0024 pf 08  1.299 -1.143  1.731 4
0024 pf 09  1.409 -1.245  1.880 4
0024 pf 10  1.524 -1.100  1.880 4
0048 em 00  1.271 -1.353  1.856 3
0048 cf 00  1.217 -1.386  1.845 3
0048 pf 01  1.208 -1.178  1.687 4
0048 pf 02  1.194 -1.450  1.878 3
0048 pf 03  1.385 -1.273  1.881 4
0048 pf 04  1.190 -1.325  1.781 3
0048 pf 05  1.079 -1.196  1.611 3
0048 pf 06  1.195 -1.393  1.835 3
0048 pf 07  1.415 -1.400  1.991 4
0048 pf 08  1.155 -1.372  1.793 3
0048 pf 09  1.353 -1.433  1.971 3
0048 pf 10  1.380 -1.273  1.877 4
0072 em 00  1.021 -1.258  1.621 3
0072 cf 00  1.055 -1.336  1.702 3
0072 pf 01  0.936 -1.066  1.418 3
0072 pf 02  1.008 -1.259  1.613 3
0072 pf 03  0.993 -1.145  1.516 3
0072 pf 04  0.768 -1.229  1.449 3
0072 pf 05  0.807 -1.302  1.532 3
0072 pf 06  1.092 -1.244  1.656 3
0072 pf 07  1.233 -1.349  1.828 3
0072 pf 08  0.876 -1.281  1.552 3
0072 pf 09  1.301 -1.243  1.800 4
0072 pf 10  0.961 -1.183  1.524 3
0096 em 00  1.136 -1.091  1.575 4
0096 cf 00  1.117 -1.161  1.611 3
0096 pf 01  1.176 -0.871  1.464 4
0096 pf 02  1.269 -1.105  1.683 4
0096 pf 03  1.045 -1.040  1.474 4
0096 pf 04  0.943 -1.077  1.431 3
0096 pf 05  0.816 -1.296  1.531 3
0096 pf 06  1.207 -1.090  1.627 4
0096 pf 07  1.208 -1.128  1.653 4
0096 pf 08  1.079 -1.072  1.521 4
0096 pf 09  1.274 -1.074  1.667 4
0096 pf 10  1.120 -0.942  1.463 4
0120 em 00  1.541 -0.847  1.759 4
0120 cf 00  1.566 -0.852  1.782 4
0120 pf 01  1.308 -0.781  1.523 4
0120 pf 02  1.546 -0.545  1.639 4
0120 pf 03  1.367 -0.904  1.639 4
0120 pf 04  1.425 -0.881  1.675 4
0120 pf 05  1.180 -0.977  1.531 4
0120 pf 06  1.730 -0.907  1.954 4
0120 pf 07  1.678 -0.894  1.901 4
0120 pf 08  1.618 -0.894  1.849 4
0120 pf 09  1.738 -0.828  1.926 4
0120 pf 10  1.515 -0.722  1.678 4
0144 em 00  1.732 -0.706  1.870 4
0144 cf 00  1.817 -0.728  1.958 4
0144 pf 01  1.362 -0.879  1.621 4
0144 pf 02  1.944 -0.128  1.948 4
0144 pf 03  1.519 -0.807  1.720 4
0144 pf 04  1.690 -0.724  1.838 4
0144 pf 05  1.332 -0.793  1.550 4
0144 pf 06  2.134 -0.779  2.272 4
0144 pf 07  1.731 -0.887  1.945 4
0144 pf 08  1.819 -0.729  1.960 4
0144 pf 09  1.923 -0.551  2.001 4
0144 pf 10  1.504 -0.641  1.635 4
0168 em 00  1.743 -0.704  1.880 4
0168 cf 00  1.780 -0.784  1.945 4
0168 pf 01  1.529 -0.968  1.810 4
0168 pf 02  1.901 -0.043  1.902 4
0168 pf 03  1.608 -0.595  1.715 4
0168 pf 04  1.690 -0.933  1.931 4
0168 pf 05  1.271 -0.940  1.581 4
0168 pf 06  2.080 -0.547  2.150 4
0168 pf 07  1.755 -1.038  2.039 4
0168 pf 08  1.796 -0.738  1.941 4
0168 pf 09  2.002 -0.578  2.084 4
0168 pf 10  1.485 -0.475  1.559 4
0192 em 00  1.480 -0.694  1.635 4
0192 cf 00  1.490 -0.663  1.630 4
0192 pf 01  1.229 -1.038  1.609 4
0192 pf 02  1.767 -0.063  1.768 4
0192 pf 03  1.308 -0.639  1.456 4
0192 pf 04  1.363 -0.829  1.595 4
0192 pf 05  1.061 -0.976  1.442 4
0192 pf 06  1.805 -0.554  1.888 4
0192 pf 07  1.607 -1.022  1.904 4
0192 pf 08  1.470 -0.857  1.702 4
0192 pf 09  1.819 -0.470  1.879 4
0192 pf 10  1.098 -0.396  1.167 4
0216 em 00  1.335 -0.742  1.527 4
0216 cf 00  1.309 -0.617  1.447 4
0216 pf 01  1.249 -1.219  1.745 4
0216 pf 02  1.580 -0.219  1.595 4
0216 pf 03  1.183 -0.686  1.367 4
0216 pf 04  1.086 -0.829  1.366 4
0216 pf 05  0.960 -0.809  1.256 4
0216 pf 06  1.563 -0.716  1.719 4
0216 pf 07  1.708 -1.111  2.038 4
0216 pf 08  1.248 -0.996  1.597 4
0216 pf 09  1.836 -0.414  1.882 4
0216 pf 10  0.728 -0.401  0.831 4
0240 em 00  1.230 -0.681  1.406 4
0240 cf 00  1.404 -0.444  1.473 4
0240 pf 01  1.437 -0.994  1.747 4
0240 pf 02  1.212 -0.237  1.235 4
0240 pf 03  0.849 -0.672  1.083 4
0240 pf 04  0.915 -0.984  1.344 3
0240 pf 05  0.911 -0.771  1.194 4
0240 pf 06  1.406 -0.564  1.515 4
0240 pf 07  1.559 -1.151  1.938 4
0240 pf 08  1.238 -0.760  1.453 4
0240 pf 09  1.798 -0.254  1.816 4
0240 pf 10  0.579 -0.498  0.764 4
0264 em 00  1.043 -0.755  1.287 4
0264 cf 00  1.106 -0.364  1.164 4
0264 pf 01  1.343 -1.332  1.892 4
0264 pf 02  0.984 -0.256  1.017 4
0264 pf 03  0.649 -0.554  0.853 4
0264 pf 04  1.026 -1.166  1.554 3
0264 pf 05  1.055 -0.847  1.353 4
0264 pf 06  1.009 -0.738  1.250 4
0264 pf 07  1.072 -1.307  1.690 3
0264 pf 08  1.090 -0.684  1.287 4
0264 pf 09  1.661 -0.140  1.666 4
0264 pf 10  0.244 -0.742  0.781 3
0288 em 00  0.755 -0.785  1.089 3
0288 cf 00  0.727 -0.277  0.778 4
0288 pf 01  1.006 -1.305  1.648 3
0288 pf 02  0.729 -0.274  0.779 4
0288 pf 03  0.441 -0.439  0.622 4
0288 pf 04  0.902 -1.478  1.731 3
0288 pf 05  0.871 -0.955  1.293 3
0288 pf 06  0.678 -0.751  1.012 3
0288 pf 07  0.609 -1.413  1.539 3
0288 pf 08  1.031 -0.680  1.235 4
0288 pf 09  1.278 -0.157  1.288 4
0288 pf 10 -0.160 -0.718  0.735 2
0312 em 00  0.755 -0.802  1.102 3
