ecmf prod rf 2018110200 20201102 11 046
0024 em 00 -1.411 -0.702  1.576 1
0024 cf 00 -1.335 -0.702  1.508 1
0024 pf 01 -1.382 -0.743  1.569 1
0024 pf 02 -1.350 -0.629  1.489 1
0024 pf 03 -1.337 -0.848  1.583 1
0024 pf 04 -1.438 -0.641  1.575 1
0024 pf 05 -1.551 -0.728  1.714 1
0024 pf 06 -1.308 -0.627  1.451 1
0024 pf 07 -1.471 -0.602  1.589 1
0024 pf 08 -1.342 -0.662  1.497 1
0024 pf 09 -1.405 -0.834  1.634 1
0024 pf 10 -1.452 -0.751  1.635 1
0048 em 00 -1.218 -0.779  1.446 1
0048 cf 00 -1.205 -0.810  1.452 1
0048 pf 01 -1.207 -0.780  1.438 1
0048 pf 02 -1.119 -0.766  1.356 1
0048 pf 03 -1.157 -0.993  1.524 1
0048 pf 04 -1.114 -0.655  1.292 1
0048 pf 05 -1.451 -0.792  1.653 1
0048 pf 06 -1.084 -0.570  1.225 1
0048 pf 07 -1.318 -0.572  1.437 1
0048 pf 08 -1.147 -0.680  1.333 1
0048 pf 09 -1.245 -0.878  1.524 1
0048 pf 10 -1.198 -1.089  1.619 1
0072 em 00 -0.859 -1.012  1.327 2
0072 cf 00 -0.881 -1.035  1.359 2
0072 pf 01 -0.908 -0.966  1.326 2
0072 pf 02 -0.712 -0.860  1.116 2
0072 pf 03 -0.784 -1.344  1.556 2
0072 pf 04 -0.760 -1.024  1.276 2
0072 pf 05 -1.253 -1.309  1.812 2
0072 pf 06 -0.677 -0.598  0.904 1
0072 pf 07 -0.993 -0.767  1.255 1
0072 pf 08 -0.958 -0.784  1.238 1
0072 pf 09 -0.807 -0.987  1.275 2
0072 pf 10 -0.599 -1.423  1.544 2
0096 em 00 -0.779 -1.176  1.410 2
0096 cf 00 -0.804 -1.196  1.441 2
0096 pf 01 -0.793 -1.266  1.494 2
0096 pf 02 -0.912 -0.925  1.299 2
0096 pf 03 -0.621 -1.524  1.645 2
0096 pf 04 -0.624 -1.243  1.391 2
0096 pf 05 -1.045 -1.580  1.895 2
0096 pf 06 -0.637 -0.502  0.811 1
0096 pf 07 -0.954 -0.853  1.279 1
0096 pf 08 -0.946 -1.009  1.383 2
0096 pf 09 -0.798 -1.154  1.404 2
0096 pf 10 -0.290 -1.647  1.672 2
0120 em 00 -0.530 -1.066  1.190 2
0120 cf 00 -0.525 -1.143  1.258 2
0120 pf 01 -0.378 -1.230  1.287 2
0120 pf 02 -0.857 -0.766  1.150 1
0120 pf 03 -0.512 -1.534  1.617 2
0120 pf 04 -0.504 -1.084  1.196 2
0120 pf 05 -0.529 -1.493  1.584 2
0120 pf 06 -0.440 -0.389  0.587 1
0120 pf 07 -0.767 -0.745  1.069 1
0120 pf 08 -0.606 -0.940  1.118 2
0120 pf 09 -0.613 -1.066  1.230 2
0120 pf 10  0.048 -1.323  1.324 3
0144 em 00 -0.128 -1.019  1.027 2
0144 cf 00 -0.094 -1.130  1.134 2
0144 pf 01 -0.063 -1.149  1.151 2
0144 pf 02 -0.651 -0.985  1.181 2
0144 pf 03 -0.293 -1.769  1.793 2
0144 pf 04 -0.119 -0.987  0.994 2
0144 pf 05  0.095 -1.246  1.249 3
0144 pf 06 -0.031 -0.433  0.434 2
0144 pf 07 -0.536 -0.721  0.898 2
0144 pf 08 -0.219 -0.884  0.911 2
0144 pf 09  0.065 -0.889  0.891 3
0144 pf 10  0.571 -1.033  1.180 3
0168 em 00  0.140 -1.148  1.156 3
0168 cf 00  0.101 -1.256  1.260 3
0168 pf 01 -0.057 -1.504  1.505 2
0168 pf 02 -0.469 -1.063  1.161 2
0168 pf 03 -0.012 -1.984  1.984 2
0168 pf 04  0.160 -1.192  1.203 3
0168 pf 05  0.396 -1.099  1.168 3
0168 pf 06  0.504 -0.611  0.792 3
0168 pf 07 -0.332 -0.956  1.012 2
0168 pf 08  0.140 -1.016  1.026 3
0168 pf 09  0.673 -1.056  1.252 3
0168 pf 10  0.562 -0.895  1.057 3
0192 em 00  0.267 -1.093  1.125 3
0192 cf 00  0.211 -1.205  1.223 3
0192 pf 01 -0.331 -1.845  1.874 2
0192 pf 02 -0.423 -1.210  1.281 2
0192 pf 03  0.126 -2.042  2.046 3
0192 pf 04  0.270 -1.029  1.064 3
0192 pf 05  0.762 -0.743  1.064 4
0192 pf 06  0.788 -0.282  0.837 4
0192 pf 07 -0.098 -0.853  0.859 2
0192 pf 08  0.334 -0.979  1.034 3
0192 pf 09  0.998 -1.061  1.457 3
0192 pf 10  0.450 -0.760  0.883 3
0216 em 00  0.423 -0.926  1.018 3
0216 cf 00  0.415 -1.001  1.084 3
0216 pf 01 -0.351 -1.979  2.010 2
0216 pf 02 -0.084 -1.241  1.243 2
0216 pf 03  0.295 -1.711  1.736 3
0216 pf 04  0.291 -0.893  0.940 3
0216 pf 05  0.863 -0.554  1.026 4
0216 pf 06  0.896  0.044  0.897 5
0216 pf 07  0.206 -0.503  0.544 3
0216 pf 08  0.392 -0.955  1.032 3
0216 pf 09  1.337 -0.876  1.599 4
0216 pf 10  0.544 -0.498  0.737 4
0240 em 00  0.601 -0.759  0.968 3
0240 cf 00  0.700 -0.860  1.109 3
0240 pf 01 -0.066 -1.902  1.903 2
0240 pf 02  0.342 -1.346  1.389 3
0240 pf 03  0.565 -1.568  1.666 3
0240 pf 04  0.160 -0.649  0.669 3
0240 pf 05  0.991 -0.061  0.993 4
0240 pf 06  0.806  0.189  0.827 5
0240 pf 07  0.373 -0.231  0.439 4
0240 pf 08  0.731 -0.828  1.105 3
0240 pf 09  1.430 -0.678  1.582 4
0240 pf 10  0.721 -0.384  0.816 4
0264 em 00  0.769 -0.536  0.937 4
0264 cf 00  0.925 -0.630  1.119 4
0264 pf 01  0.461 -1.523  1.592 3
0264 pf 02  0.635 -1.381  1.520 3
