ecmf prod rf 2004060700 20180607 11 046
0024 em 00  0.151  0.121  0.194 5
0024 cf 00  0.063  0.130  0.145 6
0024 pf 01  0.346  0.082  0.356 5
0024 pf 02  0.094 -0.000  0.094 4
0024 pf 03  0.281  0.150  0.318 5
0024 pf 04  0.267  0.108  0.288 5
0024 pf 05  0.163  0.233  0.284 6
0024 pf 06  0.171  0.219  0.277 6
0024 pf 07  0.049  0.027  0.056 5
0024 pf 08  0.187  0.186  0.264 5
0024 pf 09  0.050  0.105  0.116 6
0024 pf 10  0.055  0.032  0.063 5
0048 em 00  0.031 -0.021  0.038 4
0048 cf 00  0.010 -0.083  0.084 3
0048 pf 01  0.181  0.127  0.221 5
0048 pf 02  0.062 -0.200  0.210 3
0048 pf 03  0.245  0.089  0.261 5
0048 pf 04  0.141  0.015  0.142 5
0048 pf 05  0.068  0.133  0.149 6
0048 pf 06  0.016  0.005  0.017 5
0048 pf 07 -0.078 -0.225  0.238 2
0048 pf 08  0.050  0.099  0.111 6
0048 pf 09 -0.153 -0.157  0.219 2
0048 pf 10 -0.124 -0.063  0.139 1
0072 em 00  0.272 -0.146  0.309 4
0072 cf 00  0.207 -0.242  0.318 3
0072 pf 01  0.442  0.116  0.457 5
0072 pf 02  0.371 -0.364  0.520 4
0072 pf 03  0.481  0.125  0.497 5
0072 pf 04  0.417 -0.132  0.437 4
0072 pf 05  0.324  0.079  0.333 5
0072 pf 06  0.319 -0.070  0.326 4
0072 pf 07  0.191 -0.448  0.487 3
0072 pf 08  0.134 -0.190  0.233 3
0072 pf 09  0.160 -0.457  0.484 3
0072 pf 10  0.002 -0.048  0.048 3
0096 em 00  0.575 -0.291  0.644 4
0096 cf 00  0.520 -0.439  0.680 4
0096 pf 01  0.516  0.100  0.526 5
0096 pf 02  0.515 -0.440  0.678 4
0096 pf 03  0.811 -0.027  0.811 4
0096 pf 04  0.701 -0.254  0.745 4
0096 pf 05  0.678 -0.312  0.746 4
0096 pf 06  0.702 -0.166  0.721 4
0096 pf 07  0.511 -0.713  0.877 3
0096 pf 08  0.466 -0.352  0.584 4
0096 pf 09  0.533 -0.322  0.622 4
0096 pf 10  0.358 -0.285  0.457 4
0120 em 00  0.711 -0.336  0.786 4
0120 cf 00  0.632 -0.540  0.831 4
0120 pf 01  0.515 -0.047  0.517 4
0120 pf 02  0.705 -0.548  0.893 4
0120 pf 03  0.768  0.053  0.769 5
0120 pf 04  0.737 -0.318  0.802 4
0120 pf 05  0.939 -0.051  0.940 4
0120 pf 06  1.163 -0.317  1.206 4
0120 pf 07  0.619 -0.702  0.936 3
0120 pf 08  0.566 -0.418  0.704 4
0120 pf 09  0.574 -0.337  0.666 4
0120 pf 10  0.542 -0.459  0.710 4
0144 em 00  0.795 -0.210  0.822 4
0144 cf 00  0.826 -0.474  0.952 4
0144 pf 01  0.383  0.057  0.387 5
