ecmf prod rf 1999082000 20180820 11 046
0024 em 00 -0.859 -1.049  1.356 2
0024 cf 00 -0.900 -1.039  1.375 2
0024 pf 01 -0.866 -1.025  1.342 2
0024 pf 02 -0.849 -0.995  1.308 2
0024 pf 03 -0.828 -1.027  1.319 2
0024 pf 04 -0.879 -0.996  1.328 2
0024 pf 05 -0.799 -0.973  1.259 2
0024 pf 06 -0.843 -0.992  1.302 2
0024 pf 07 -0.890 -1.016  1.351 2
0024 pf 08 -0.786 -1.177  1.416 2
0024 pf 09 -0.837 -1.108  1.389 2
0024 pf 10 -0.802 -1.037  1.311 2
0048 em 00 -0.773 -1.504  1.692 2
0048 cf 00 -0.808 -1.503  1.706 2
0048 pf 01 -0.838 -1.569  1.779 2
0048 pf 02 -0.793 -1.297  1.520 2
0048 pf 03 -0.694 -1.446  1.604 2
0048 pf 04 -0.890 -1.325  1.596 2
0048 pf 05 -0.791 -1.431  1.635 2
0048 pf 06 -0.737 -1.462  1.637 2
0048 pf 07 -0.658 -1.516  1.653 2
0048 pf 08 -0.707 -1.735  1.873 2
0048 pf 09 -0.770 -1.553  1.733 2
0048 pf 10 -0.663 -1.495  1.636 2
0072 em 00 -0.661 -1.692  1.816 2
0072 cf 00 -0.774 -1.668  1.838 2
0072 pf 01 -0.650 -1.717  1.836 2
0072 pf 02 -0.981 -1.518  1.807 2
0072 pf 03 -0.554 -1.722  1.808 2
0072 pf 04 -0.820 -1.453  1.668 2
0072 pf 05 -0.693 -1.444  1.602 2
0072 pf 06 -0.791 -1.772  1.941 2
0072 pf 07 -0.471 -1.826  1.885 2
0072 pf 08 -0.406 -1.933  1.975 2
0072 pf 09 -0.701 -1.908  2.033 2
0072 pf 10 -0.286 -1.405  1.434 2
0096 em 00 -0.660 -1.583  1.716 2
0096 cf 00 -0.709 -1.706  1.847 2
0096 pf 01 -0.711 -1.692  1.835 2
0096 pf 02 -1.070 -1.523  1.862 2
0096 pf 03 -0.613 -1.466  1.589 2
0096 pf 04 -0.939 -1.073  1.426 2
0096 pf 05 -0.832 -1.256  1.506 2
0096 pf 06 -0.820 -1.751  1.934 2
0096 pf 07 -0.222 -1.706  1.721 2
0096 pf 08 -0.430 -1.923  1.971 2
0096 pf 09 -0.504 -1.735  1.807 2
0096 pf 10 -0.298 -1.322  1.355 2
0120 em 00 -0.479 -1.403  1.483 2
0120 cf 00 -0.473 -1.459  1.534 2
0120 pf 01 -0.498 -1.474  1.556 2
0120 pf 02 -0.746 -1.508  1.682 2
0120 pf 03 -0.545 -1.301  1.410 2
0120 pf 04 -0.887 -0.918  1.276 2
0120 pf 05 -0.911 -1.352  1.630 2
0120 pf 06 -0.573 -1.604  1.703 2
0120 pf 07 -0.050 -1.488  1.489 2
0120 pf 08 -0.312 -1.549  1.580 2
0120 pf 09  0.015 -1.366  1.366 3
0120 pf 10 -0.233 -1.164  1.187 2
0144 em 00 -0.207 -1.359  1.374 2
