ecmf prod rf 1998070300 20170703 11 046
0024 em 00  1.007 -0.692  1.222 4
0024 cf 00  0.944 -0.672  1.159 4
0024 pf 01  0.983 -0.701  1.207 4
0024 pf 02  0.960 -0.661  1.165 4
0024 pf 03  0.977 -0.826  1.279 4
0024 pf 04  1.148 -0.746  1.369 4
0024 pf 05  1.029 -0.640  1.211 4
0024 pf 06  0.912 -0.624  1.105 4
0024 pf 07  0.830 -0.556  0.999 4
0024 pf 08  1.031 -0.639  1.213 4
0024 pf 09  0.962 -0.697  1.187 4
0024 pf 10  1.098 -0.711  1.308 4
0048 em 00  0.890 -0.972  1.318 3
0048 cf 00  0.819 -0.996  1.290 3
0048 pf 01  0.895 -0.875  1.251 4
0048 pf 02  0.929 -0.984  1.353 3
0048 pf 03  0.856 -1.151  1.434 3
0048 pf 04  0.905 -1.122  1.441 3
0048 pf 05  0.917 -0.888  1.277 4
0048 pf 06  0.790 -0.816  1.136 3
0048 pf 07  0.821 -0.880  1.204 3
0048 pf 08  0.818 -0.882  1.203 3
0048 pf 09  0.824 -1.004  1.299 3
0048 pf 10  1.022 -0.910  1.369 4
0072 em 00  0.863 -1.227  1.501 3
0072 cf 00  0.827 -1.231  1.483 3
0072 pf 01  0.769 -1.097  1.339 3
0072 pf 02  0.969 -1.074  1.446 3
0072 pf 03  0.891 -1.401  1.661 3
0072 pf 04  0.679 -1.327  1.491 3
0072 pf 05  0.868 -1.184  1.468 3
0072 pf 06  0.926 -1.026  1.382 3
0072 pf 07  0.720 -1.186  1.388 3
0072 pf 08  0.884 -1.356  1.619 3
0072 pf 09  0.814 -1.248  1.490 3
0072 pf 10  0.935 -1.157  1.488 3
0096 em 00  0.833 -1.390  1.621 3
0096 cf 00  0.850 -1.471  1.698 3
0096 pf 01  0.779 -1.195  1.426 3
0096 pf 02  1.083 -1.220  1.631 3
0096 pf 03  0.802 -1.549  1.744 3
0096 pf 04  0.516 -1.556  1.639 3
0096 pf 05  0.743 -1.377  1.565 3
0096 pf 06  0.856 -1.109  1.401 3
0096 pf 07  0.569 -1.401  1.512 3
0096 pf 08  0.939 -1.572  1.831 3
0096 pf 09  0.807 -1.372  1.592 3
0096 pf 10  1.030 -1.227  1.602 3
0120 em 00  0.638 -1.541  1.668 3
0120 cf 00  0.797 -1.596  1.783 3
0120 pf 01  0.589 -1.430  1.546 3
0120 pf 02  0.909 -1.293  1.581 3
0120 pf 03  0.483 -1.635  1.705 3
0120 pf 04  0.181 -1.617  1.627 3
0120 pf 05  0.553 -1.513  1.611 3
0120 pf 06  0.659 -1.597  1.728 3
