ecmf prod rf 1998062300 20160623 11 046
0024 em 00  1.611 -0.767  1.785 4
0024 cf 00  1.528 -0.798  1.723 4
0024 pf 01  1.647 -0.724  1.800 4
0024 pf 02  1.599 -0.762  1.771 4
0024 pf 03  1.702 -0.789  1.876 4
0024 pf 04  1.620 -0.891  1.849 4
0024 pf 05  1.632 -0.679  1.768 4
0024 pf 06  1.627 -0.755  1.793 4
0024 pf 07  1.444 -0.729  1.618 4
0024 pf 08  1.537 -0.706  1.691 4
0024 pf 09  1.606 -0.792  1.790 4
0024 pf 10  1.609 -0.724  1.765 4
0048 em 00  1.636 -0.930  1.882 4
0048 cf 00  1.648 -1.036  1.947 4
0048 pf 01  1.728 -0.791  1.901 4
0048 pf 02  1.578 -0.906  1.820 4
0048 pf 03  1.708 -0.960  1.960 4
0048 pf 04  1.710 -1.081  2.023 4
0048 pf 05  1.760 -0.896  1.975 4
0048 pf 06  1.487 -0.895  1.736 4
0048 pf 07  1.613 -0.939  1.867 4
0048 pf 08  1.409 -0.892  1.667 4
0048 pf 09  1.677 -0.900  1.903 4
0048 pf 10  1.472 -0.811  1.681 4
0072 em 00  1.559 -0.978  1.840 4
0072 cf 00  1.565 -1.047  1.883 4
0072 pf 01  1.449 -0.917  1.714 4
0072 pf 02  1.412 -1.058  1.765 4
0072 pf 03  1.501 -0.761  1.683 4
0072 pf 04  1.961 -1.297  2.351 4
0072 pf 05  1.608 -0.937  1.861 4
0072 pf 06  1.512 -1.005  1.815 4
0072 pf 07  1.640 -0.948  1.894 4
0072 pf 08  1.226 -0.863  1.499 4
0072 pf 09  1.489 -0.860  1.719 4
0072 pf 10  1.578 -0.905  1.819 4
0096 em 00  1.217 -1.007  1.580 4
0096 cf 00  1.292 -1.096  1.694 4
0096 pf 01  1.156 -1.002  1.530 4
0096 pf 02  1.178 -1.069  1.591 4
0096 pf 03  1.265 -0.831  1.513 4
0096 pf 04  1.589 -1.238  2.014 4
0096 pf 05  1.041 -0.874  1.360 4
0096 pf 06  1.222 -1.079  1.630 4
0096 pf 07  1.171 -0.890  1.471 4
0096 pf 08  0.906 -1.019  1.364 3
0096 pf 09  1.112 -0.958  1.467 4
0096 pf 10  1.258 -0.839  1.513 4
0120 em 00  1.091 -1.066  1.525 4
0120 cf 00  1.215 -1.161  1.680 4
0120 pf 01  0.913 -1.136  1.457 3
0120 pf 02  0.975 -1.177  1.528 3
0120 pf 03  1.147 -0.869  1.439 4
0120 pf 04  1.655 -1.245  2.071 4
0120 pf 05  0.955 -0.957  1.352 3
0120 pf 06  1.000 -0.889  1.338 4
0120 pf 07  1.107 -0.872  1.410 4
0120 pf 08  0.968 -1.250  1.581 3
0120 pf 09  0.706 -1.088  1.297 3
0120 pf 10  1.142 -0.899  1.453 4
0144 em 00  1.115 -0.964  1.474 4
0144 cf 00  1.139 -1.052  1.550 4
0144 pf 01  0.844 -1.184  1.454 3
0144 pf 02  1.033 -0.971  1.417 4
