ecmf prod rf 2015042600 20210426 11 046
0024 em 00 -0.201  0.330  0.387 7
0024 cf 00 -0.267  0.318  0.415 7
0024 pf 01 -0.278  0.393  0.481 7
0024 pf 02 -0.141  0.394  0.419 7
0024 pf 03 -0.264  0.222  0.345 8
0024 pf 04 -0.200  0.269  0.335 7
0024 pf 05 -0.157  0.361  0.394 7
0024 pf 06 -0.254  0.297  0.391 7
0024 pf 07 -0.074  0.288  0.297 7
0024 pf 08 -0.132  0.307  0.334 7
0024 pf 09 -0.177  0.277  0.328 7
0024 pf 10 -0.191  0.367  0.414 7
0048 em 00 -0.353  0.495  0.608 7
0048 cf 00 -0.358  0.413  0.546 7
0048 pf 01 -0.396  0.549  0.677 7
0048 pf 02 -0.510  0.470  0.694 8
0048 pf 03 -0.424  0.375  0.566 8
0048 pf 04 -0.449  0.404  0.604 8
0048 pf 05 -0.365  0.570  0.676 7
0048 pf 06 -0.442  0.435  0.620 8
0048 pf 07 -0.255  0.502  0.563 7
0048 pf 08 -0.162  0.520  0.545 7
0048 pf 09 -0.238  0.473  0.530 7
0048 pf 10 -0.204  0.558  0.594 7
0072 em 00 -0.315  0.624  0.699 7
0072 cf 00 -0.230  0.511  0.560 7
0072 pf 01 -0.363  0.718  0.804 7
0072 pf 02 -0.497  0.608  0.785 7
0072 pf 03 -0.588  0.407  0.715 8
0072 pf 04 -0.455  0.502  0.678 7
0072 pf 05 -0.301  0.685  0.748 7
0072 pf 06 -0.477  0.614  0.777 7
0072 pf 07  0.089  0.490  0.498 6
0072 pf 08 -0.312  0.935  0.986 7
0072 pf 09 -0.127  0.596  0.610 7
0072 pf 10 -0.109  0.642  0.651 7
0096 em 00 -0.294  0.521  0.598 7
0096 cf 00 -0.130  0.443  0.462 7
0096 pf 01 -0.362  0.462  0.587 7
0096 pf 02 -0.524  0.492  0.718 8
0096 pf 03 -0.543  0.206  0.581 8
0096 pf 04 -0.462  0.312  0.557 8
0096 pf 05 -0.290  0.703  0.760 7
0096 pf 06 -0.649  0.486  0.811 8
0096 pf 07  0.265  0.547  0.607 6
0096 pf 08 -0.323  0.736  0.803 7
0096 pf 09 -0.107  0.623  0.632 7
0096 pf 10 -0.019  0.568  0.568 7
0120 em 00 -0.233  0.378  0.444 7
0120 cf 00 -0.065  0.401  0.406 7
0120 pf 01 -0.435  0.294  0.525 8
0120 pf 02 -0.513  0.382  0.640 8
0120 pf 03 -0.305 -0.083  0.316 1
0120 pf 04 -0.417  0.157  0.445 8
0120 pf 05 -0.364  0.591  0.694 7
0120 pf 06 -0.547  0.210  0.586 8
0120 pf 07  0.513  0.654  0.831 6
0120 pf 08 -0.044  0.654  0.656 7
0120 pf 09 -0.152  0.392  0.420 7
0120 pf 10 -0.112  0.400  0.415 7
0144 em 00 -0.219  0.385  0.443 7
0144 cf 00 -0.005  0.407  0.407 7
0144 pf 01 -0.336  0.137  0.363 8
0144 pf 02 -0.544  0.256  0.601 8
0144 pf 03 -0.238  0.039  0.241 8
