ecmf prod rf 2016042400 20170424 11 046
0024 em 00 -0.248 -0.040  0.251 1
0024 cf 00 -0.311  0.007  0.311 8
0024 pf 01 -0.199  0.002  0.199 8
0024 pf 02 -0.199 -0.068  0.211 1
0024 pf 03 -0.241  0.120  0.269 8
0024 pf 04 -0.140 -0.056  0.151 1
0024 pf 05 -0.351  0.002  0.351 8
0024 pf 06 -0.154 -0.147  0.213 1
0024 pf 07 -0.299 -0.008  0.299 1
0024 pf 08 -0.048 -0.012  0.050 1
0024 pf 09 -0.259 -0.077  0.270 1
0024 pf 10 -0.351 -0.052  0.354 1
0048 em 00 -0.391  0.160  0.423 8
0048 cf 00 -0.343  0.148  0.373 8
0048 pf 01 -0.198  0.375  0.424 7
0048 pf 02 -0.457  0.114  0.471 8
0048 pf 03 -0.554  0.238  0.604 8
0048 pf 04 -0.339  0.249  0.421 8
0048 pf 05 -0.382  0.180  0.422 8
0048 pf 06 -0.244  0.005  0.244 8
0048 pf 07 -0.479  0.102  0.490 8
0048 pf 08 -0.352  0.288  0.455 8
0048 pf 09 -0.376  0.068  0.382 8
0048 pf 10 -0.449  0.131  0.467 8
0072 em 00 -0.457  0.430  0.627 8
0072 cf 00 -0.372  0.449  0.583 7
0072 pf 01 -0.267  0.518  0.583 7
0072 pf 02 -0.487  0.349  0.599 8
0072 pf 03 -0.740  0.327  0.809 8
0072 pf 04 -0.427  0.451  0.621 7
0072 pf 05 -0.460  0.539  0.708 7
0072 pf 06 -0.208  0.328  0.388 7
0072 pf 07 -0.550  0.519  0.756 8
0072 pf 08 -0.537  0.543  0.763 7
0072 pf 09 -0.384  0.396  0.551 7
0072 pf 10 -0.460  0.445  0.640 8
0096 em 00 -0.525  0.374  0.644 8
0096 cf 00 -0.451  0.410  0.610 8
0096 pf 01 -0.312  0.543  0.626 7
0096 pf 02 -0.554  0.236  0.602 8
0096 pf 03 -0.757  0.183  0.778 8
0096 pf 04 -0.485  0.266  0.553 8
0096 pf 05 -0.474  0.493  0.684 7
0096 pf 06 -0.261  0.527  0.588 7
0096 pf 07 -0.544  0.247  0.598 8
0096 pf 08 -0.682  0.593  0.904 8
0096 pf 09 -0.537  0.320  0.625 8
0096 pf 10 -0.626  0.451  0.771 8
0120 em 00 -0.595  0.344  0.688 8
0120 cf 00 -0.556  0.445  0.712 8
0120 pf 01 -0.479  0.575  0.749 7
0120 pf 02 -0.683  0.254  0.729 8
0120 pf 03 -0.689  0.107  0.697 8
0120 pf 04 -0.565  0.097  0.573 8
0120 pf 05 -0.468  0.378  0.601 8
0120 pf 06 -0.389  0.398  0.557 7
0120 pf 07 -0.609  0.281  0.671 8
0120 pf 08 -0.772  0.463  0.900 8
0120 pf 09 -0.577  0.513  0.772 8
0120 pf 10 -0.710  0.426  0.828 8
0144 em 00 -0.567  0.217  0.607 8
0144 cf 00 -0.547  0.309  0.628 8
0144 pf 01 -0.593  0.406  0.719 8
0144 pf 02 -0.602  0.198  0.634 8
0144 pf 03 -0.658 -0.029  0.659 1
0144 pf 04 -0.449 -0.160  0.477 1
0144 pf 05 -0.430  0.315  0.533 8
0144 pf 06 -0.293  0.421  0.512 7
0144 pf 07 -0.630  0.084  0.636 8
0144 pf 08 -0.681  0.407  0.794 8
0144 pf 09 -0.597  0.401  0.719 8
0144 pf 10 -0.724  0.192  0.749 8
0168 em 00 -0.411  0.065  0.416 8
0168 cf 00 -0.360  0.106  0.376 8
0168 pf 01 -0.566  0.060  0.569 8
0168 pf 02 -0.417 -0.100  0.429 1
0168 pf 03 -0.362 -0.363  0.513 2
0168 pf 04 -0.346 -0.266  0.437 1
0168 pf 05 -0.273  0.100  0.291 8
0168 pf 06 -0.380  0.283  0.474 8
0168 pf 07 -0.424  0.298  0.518 8
0168 pf 08 -0.413  0.429  0.595 7
0168 pf 09 -0.501  0.309  0.589 8
0168 pf 10 -0.486  0.028  0.487 8
0192 em 00 -0.303 -0.194  0.360 1
0192 cf 00 -0.302 -0.187  0.355 1
0192 pf 01 -0.643 -0.299  0.709 1
0192 pf 02 -0.137 -0.340  0.366 2
0192 pf 03 -0.147 -0.554  0.573 2
0192 pf 04 -0.199 -0.340  0.394 2
0192 pf 05 -0.301  0.094  0.315 8
0192 pf 06 -0.273  0.088  0.287 8
0192 pf 07 -0.293 -0.035  0.295 1
