ecmf prod rf 2004042900 20190429 11 046
0024 em 00  1.286 -1.774  2.191 3
0024 cf 00  1.233 -1.747  2.138 3
0024 pf 01  1.351 -1.819  2.266 3
0024 pf 02  1.367 -1.679  2.165 3
0024 pf 03  1.074 -1.737  2.042 3
0024 pf 04  1.281 -1.802  2.211 3
0024 pf 05  1.259 -1.573  2.015 3
0024 pf 06  1.334 -1.871  2.298 3
0024 pf 07  1.228 -1.816  2.193 3
0024 pf 08  1.324 -1.685  2.143 3
0024 pf 09  1.323 -1.651  2.116 3
0024 pf 10  1.208 -1.825  2.189 3
0048 em 00  1.265 -1.619  2.055 3
0048 cf 00  1.227 -1.618  2.031 3
0048 pf 01  1.464 -1.576  2.152 3
0048 pf 02  1.378 -1.515  2.048 3
0048 pf 03  1.096 -1.866  2.164 3
0048 pf 04  0.991 -1.681  1.951 3
0048 pf 05  1.165 -1.453  1.862 3
0048 pf 06  1.404 -1.731  2.229 3
0048 pf 07  1.251 -1.643  2.065 3
0048 pf 08  1.205 -1.361  1.818 3
0048 pf 09  1.289 -1.511  1.986 3
0048 pf 10  1.312 -1.597  2.067 3
0072 em 00  1.253 -1.572  2.010 3
0072 cf 00  1.110 -1.646  1.985 3
0072 pf 01  1.593 -1.483  2.176 4
0072 pf 02  1.572 -1.337  2.064 4
0072 pf 03  1.076 -1.963  2.239 3
0072 pf 04  0.888 -1.896  2.093 3
0072 pf 05  1.045 -1.374  1.727 3
0072 pf 06  1.434 -1.668  2.200 3
0072 pf 07  1.292 -1.740  2.168 3
0072 pf 08  1.186 -1.214  1.697 3
0072 pf 09  1.222 -1.364  1.831 3
0072 pf 10  1.256 -1.356  1.849 3
0096 em 00  1.259 -1.545  1.993 3
0096 cf 00  1.163 -1.740  2.093 3
0096 pf 01  1.517 -1.442  2.093 4
0096 pf 02  1.525 -1.195  1.937 4
0096 pf 03  1.362 -1.926  2.359 3
0096 pf 04  0.964 -1.929  2.157 3
0096 pf 05  1.024 -1.427  1.756 3
0096 pf 06  1.430 -1.476  2.055 3
0096 pf 07  1.331 -1.697  2.157 3
0096 pf 08  1.064 -1.074  1.512 3
0096 pf 09  1.119 -1.486  1.861 3
0096 pf 10  1.253 -1.347  1.839 3
0120 em 00  1.270 -1.497  1.963 3
0120 cf 00  1.130 -1.758  2.090 3
0120 pf 01  1.573 -1.409  2.112 4
0120 pf 02  1.363 -1.029  1.708 4
0120 pf 03  1.607 -1.766  2.388 3
0120 pf 04  0.557 -2.094  2.167 3
0120 pf 05  1.032 -1.621  1.922 3
0120 pf 06  1.638 -1.198  2.029 4
0120 pf 07  1.484 -1.640  2.212 3
0120 pf 08  1.115 -0.813  1.380 4
0120 pf 09  1.276 -1.480  1.955 3
0120 pf 10  1.077 -1.398  1.765 3
0144 em 00  1.195 -1.494  1.913 3
0144 cf 00  1.162 -1.890  2.218 3
0144 pf 01  1.270 -1.413  1.900 3
0144 pf 02  1.105 -0.899  1.425 4
0144 pf 03  1.751 -1.482  2.294 4
0144 pf 04  0.748 -2.163  2.289 3
0144 pf 05  0.893 -1.735  1.951 3
0144 pf 06  1.334 -1.178  1.780 4
0144 pf 07  1.366 -1.431  1.978 3
0144 pf 08  1.014 -0.908  1.361 4
0144 pf 09  1.275 -1.497  1.966 3
0144 pf 10  1.086 -1.589  1.925 3
0168 em 00  1.146 -1.493  1.882 3
0168 cf 00  1.166 -1.917  2.244 3
0168 pf 01  1.246 -1.340  1.830 3
0168 pf 02  0.775 -0.994  1.261 3
0168 pf 03  1.644 -1.303  2.098 4
0168 pf 04  1.127 -2.161  2.437 3
0168 pf 05  0.925 -1.862  2.079 3
0168 pf 06  1.324 -1.216  1.797 4
0168 pf 07  1.171 -1.158  1.647 4
0168 pf 08  0.662 -1.002  1.201 3
0168 pf 09  1.325 -1.471  1.980 3
0168 pf 10  1.072 -1.753  2.055 3
0192 em 00  1.140 -1.355  1.771 3
0192 cf 00  1.228 -1.639  2.048 3
0192 pf 01  0.992 -1.198  1.556 3
0192 pf 02  0.344 -1.020  1.077 3
0192 pf 03  1.907 -0.924  2.119 4
0192 pf 04  1.538 -1.966  2.496 3
0192 pf 05  0.903 -1.942  2.142 3
0192 pf 06  1.225 -1.024  1.596 4
0192 pf 07  1.069 -1.084  1.522 3
0192 pf 08  0.506 -1.115  1.224 3
0192 pf 09  1.175 -1.223  1.696 3
0192 pf 10  1.450 -1.501  2.087 3
0216 em 00  1.304 -1.227  1.790 4
0216 cf 00  1.515 -1.439  2.090 4
0216 pf 01  1.000 -0.846  1.310 4
0216 pf 02  0.368 -0.980  1.047 3
0216 pf 03  2.149 -0.718  2.266 4
0216 pf 04  1.891 -1.903  2.683 3
0216 pf 05  1.262 -1.780  2.181 3
0216 pf 06  1.288 -0.864  1.551 4
0216 pf 07  0.964 -1.092  1.456 3
0216 pf 08  0.472 -1.433  1.508 3
0216 pf 09  1.378 -0.764  1.576 4
0216 pf 10  1.832 -1.415  2.315 4
0240 em 00  1.468 -1.147  1.863 4
