ecmf prod rf 2008030400 20240304 11 046
0024 em 00 -1.620 -1.190  2.010 1
0024 cf 00 -1.618 -1.217  2.024 1
0024 pf 01 -1.632 -1.137  1.988 1
0024 pf 02 -1.675 -1.222  2.074 1
0024 pf 03 -1.592 -1.283  2.045 1
0024 pf 04 -1.538 -1.172  1.934 1
0024 pf 05 -1.699 -1.195  2.077 1
0024 pf 06 -1.567 -1.152  1.945 1
0024 pf 07 -1.509 -1.100  1.867 1
0024 pf 08 -1.611 -1.162  1.986 1
0024 pf 09 -1.514 -1.223  1.946 1
0024 pf 10 -1.649 -1.150  2.010 1
0048 em 00 -1.921 -1.134  2.231 1
0048 cf 00 -1.915 -1.148  2.232 1
0048 pf 01 -2.134 -0.884  2.309 1
0048 pf 02 -1.899 -1.270  2.284 1
0048 pf 03 -1.889 -1.279  2.281 1
0048 pf 04 -1.741 -1.110  2.064 1
0048 pf 05 -2.003 -1.204  2.337 1
0048 pf 06 -2.016 -1.095  2.294 1
0048 pf 07 -1.677 -1.091  2.001 1
0048 pf 08 -1.728 -1.036  2.014 1
0048 pf 09 -1.934 -1.037  2.195 1
0048 pf 10 -1.958 -1.218  2.306 1
0072 em 00 -1.835 -1.198  2.192 1
0072 cf 00 -1.880 -1.296  2.283 1
0072 pf 01 -2.133 -0.860  2.300 1
0072 pf 02 -1.786 -1.402  2.271 1
0072 pf 03 -1.587 -1.422  2.131 1
0072 pf 04 -1.603 -1.171  1.986 1
0072 pf 05 -1.972 -1.203  2.310 1
0072 pf 06 -1.925 -1.228  2.283 1
0072 pf 07 -1.613 -1.134  1.972 1
0072 pf 08 -1.642 -1.152  2.006 1
0072 pf 09 -1.964 -0.988  2.199 1
0072 pf 10 -1.853 -1.203  2.209 1
0096 em 00 -1.617 -1.369  2.119 1
0096 cf 00 -1.663 -1.571  2.287 1
0096 pf 01 -1.997 -0.795  2.149 1
0096 pf 02 -1.411 -1.727  2.231 2
0096 pf 03 -1.242 -1.590  2.017 2
0096 pf 04 -1.335 -1.211  1.802 1
0096 pf 05 -1.731 -1.366  2.205 1
0096 pf 06 -1.879 -1.759  2.573 1
0096 pf 07 -1.411 -1.280  1.905 1
0096 pf 08 -1.250 -1.193  1.728 1
0096 pf 09 -1.999 -1.203  2.333 1
0096 pf 10 -1.694 -1.213  2.083 1
0120 em 00 -1.416 -1.575  2.118 2
0120 cf 00 -1.400 -1.837  2.310 2
0120 pf 01 -2.077 -0.878  2.255 1
0120 pf 02 -1.093 -1.882  2.176 2
0120 pf 03 -1.199 -1.613  2.010 2
0120 pf 04 -1.118 -1.241  1.670 2
0120 pf 05 -1.406 -1.580  2.115 2
0120 pf 06 -1.398 -2.275  2.670 2
0120 pf 07 -1.233 -1.415  1.876 2
0120 pf 08 -1.348 -1.554  2.057 2
0120 pf 09 -1.733 -1.537  2.317 1
0120 pf 10 -1.438 -1.347  1.971 1
0144 em 00 -1.286 -1.773  2.190 2
0144 cf 00 -1.172 -2.138  2.438 2
0144 pf 01 -2.082 -1.157  2.382 1
0144 pf 02 -0.809 -1.919  2.083 2
0144 pf 03 -1.055 -1.498  1.832 2
0144 pf 04 -1.304 -1.553  2.028 2
0144 pf 05 -1.085 -1.801  2.103 2
0144 pf 06 -1.363 -2.626  2.959 2
0144 pf 07 -1.080 -1.449  1.807 2
0144 pf 08 -1.126 -1.787  2.112 2
0144 pf 09 -1.656 -1.907  2.525 2
0144 pf 10 -1.271 -1.494  1.961 2
0168 em 00 -1.087 -1.912  2.200 2
0168 cf 00 -0.877 -2.252  2.416 2
0168 pf 01 -2.126 -1.591  2.655 1
