ecmf prod rf 2012032800 20240328 11 046
0024 em 00 -0.319  1.658  1.688 7
0024 cf 00 -0.345  1.627  1.663 7
0024 pf 01 -0.210  1.764  1.777 7
0024 pf 02 -0.339  1.703  1.737 7
0024 pf 03 -0.341  1.685  1.719 7
0024 pf 04 -0.482  1.539  1.612 7
0024 pf 05 -0.175  1.657  1.666 7
0024 pf 06 -0.411  1.661  1.711 7
0024 pf 07 -0.336  1.482  1.520 7
0024 pf 08 -0.254  1.513  1.534 7
0024 pf 09 -0.242  1.594  1.612 7
0024 pf 10 -0.337  1.685  1.719 7
0048 em 00 -0.400  1.289  1.349 7
0048 cf 00 -0.409  1.156  1.226 7
0048 pf 01 -0.384  1.440  1.490 7
0048 pf 02 -0.542  1.384  1.487 7
0048 pf 03 -0.395  1.317  1.375 7
0048 pf 04 -0.676  1.083  1.277 7
0048 pf 05 -0.223  1.519  1.535 7
0048 pf 06 -0.553  1.199  1.320 7
0048 pf 07 -0.370  1.254  1.307 7
0048 pf 08 -0.256  1.130  1.159 7
0048 pf 09 -0.243  1.290  1.313 7
0048 pf 10 -0.289  1.137  1.173 7
0072 em 00 -0.425  1.299  1.367 7
0072 cf 00 -0.397  1.165  1.231 7
0072 pf 01 -0.292  1.526  1.553 7
0072 pf 02 -0.724  1.366  1.546 7
0072 pf 03 -0.430  1.507  1.567 7
0072 pf 04 -0.607  0.681  0.912 7
0072 pf 05 -0.316  1.506  1.539 7
0072 pf 06 -0.505  1.065  1.179 7
0072 pf 07 -0.484  1.388  1.470 7
0072 pf 08 -0.166  1.366  1.376 7
0072 pf 09 -0.398  1.384  1.440 7
0072 pf 10 -0.258  1.090  1.120 7
0096 em 00 -0.688  1.192  1.377 7
0096 cf 00 -0.656  1.127  1.304 7
0096 pf 01 -0.770  1.395  1.594 7
0096 pf 02 -0.917  1.199  1.510 7
0096 pf 03 -0.604  1.365  1.493 7
0096 pf 04 -0.794  0.468  0.922 8
0096 pf 05 -0.559  1.395  1.502 7
0096 pf 06 -0.662  0.877  1.099 7
0096 pf 07 -0.810  1.286  1.520 7
0096 pf 08 -0.251  1.459  1.481 7
0096 pf 09 -0.775  1.319  1.530 7
0096 pf 10 -0.619  0.990  1.168 7
0120 em 00 -1.086  1.377  1.754 7
0120 cf 00 -1.124  1.310  1.726 7
0120 pf 01 -1.297  1.476  1.965 7
0120 pf 02 -1.189  1.339  1.790 7
0120 pf 03 -1.259  1.440  1.913 7
0120 pf 04 -1.155  0.622  1.312 8
0120 pf 05 -0.997  1.684  1.957 7
0120 pf 06 -0.743  1.138  1.359 7
0120 pf 07 -1.280  1.476  1.954 7
0120 pf 08 -0.522  1.709  1.787 7
0120 pf 09 -1.153  1.473  1.871 7
0120 pf 10 -1.005  1.263  1.613 7
0144 em 00 -1.516  1.537  2.159 7
0144 cf 00 -1.538  1.534  2.172 8
0144 pf 01 -1.726  1.670  2.402 8
0144 pf 02 -1.683  1.480  2.241 8
0144 pf 03 -1.989  1.272  2.360 8
0144 pf 04 -1.537  0.671  1.677 8
0144 pf 05 -1.438  1.991  2.456 7
