ecmf prod rf 1999102200 20181022 11 046
0024 em 00  1.472 -0.147  1.480 4
0024 cf 00  1.491 -0.114  1.496 4
0024 pf 01  1.518 -0.063  1.520 4
0024 pf 02  1.320 -0.240  1.342 4
0024 pf 03  1.504 -0.146  1.511 4
0024 pf 04  1.464 -0.178  1.475 4
0024 pf 05  1.244 -0.162  1.254 4
0024 pf 06  1.581 -0.088  1.583 4
0024 pf 07  1.450 -0.166  1.459 4
0024 pf 08  1.402 -0.178  1.413 4
0024 pf 09  1.546 -0.158  1.554 4
0024 pf 10  1.469 -0.034  1.470 4
0048 em 00  1.421 -0.124  1.427 4
0048 cf 00  1.503 -0.136  1.509 4
0048 pf 01  1.424 -0.120  1.429 4
0048 pf 02  1.255 -0.186  1.268 4
0048 pf 03  1.472  0.034  1.472 5
0048 pf 04  1.594 -0.190  1.606 4
0048 pf 05  0.880 -0.324  0.938 4
0048 pf 06  1.644 -0.028  1.644 4
0048 pf 07  1.347 -0.083  1.349 4
0048 pf 08  1.409 -0.097  1.412 4
0048 pf 09  1.654 -0.198  1.666 4
0048 pf 10  1.236  0.053  1.237 5
0072 em 00  1.457 -0.037  1.458 4
0072 cf 00  1.525 -0.044  1.526 4
0072 pf 01  1.336 -0.043  1.337 4
0072 pf 02  1.369 -0.283  1.398 4
0072 pf 03  1.474  0.183  1.486 5
0072 pf 04  1.808 -0.035  1.808 4
0072 pf 05  0.921 -0.290  0.966 4
0072 pf 06  1.545  0.224  1.561 5
0072 pf 07  1.413  0.014  1.413 5
0072 pf 08  1.548  0.040  1.548 5
0072 pf 09  1.649 -0.272  1.671 4
0072 pf 10  1.185  0.159  1.196 5
0096 em 00  1.661 -0.029  1.662 4
0096 cf 00  1.676  0.030  1.676 5
0096 pf 01  1.609 -0.103  1.613 4
0096 pf 02  1.695 -0.213  1.709 4
0096 pf 03  1.791  0.243  1.807 5
0096 pf 04  2.065  0.136  2.070 5
0096 pf 05  0.956 -0.372  1.026 4
0096 pf 06  1.663  0.180  1.672 5
0096 pf 07  1.684 -0.033  1.684 4
0096 pf 08  1.820  0.141  1.826 5
0096 pf 09  1.737 -0.308  1.764 4
0096 pf 10  1.286  0.018  1.286 5
0120 em 00  1.757 -0.042  1.758 4
0120 cf 00  1.729 -0.028  1.730 4
0120 pf 01  1.740 -0.133  1.745 4
0120 pf 02  1.826 -0.209  1.838 4
0120 pf 03  2.057  0.254  2.073 5
0120 pf 04  2.170  0.169  2.177 5
0120 pf 05  1.017 -0.602  1.182 4
0120 pf 06  1.575  0.164  1.583 5
0120 pf 07  1.597 -0.020  1.597 4
0120 pf 08  2.013  0.138  2.018 5
0120 pf 09  1.738 -0.231  1.754 4
0120 pf 10  1.556  0.067  1.557 5
0144 em 00  1.792  0.093  1.795 5
0144 cf 00  1.811  0.027  1.811 5
0144 pf 01  1.846  0.093  1.848 5
0144 pf 02  1.647 -0.228  1.663 4
0144 pf 03  2.126  0.598  2.208 5
0144 pf 04  1.904  0.198  1.914 5
0144 pf 05  1.231 -0.782  1.458 4
0144 pf 06  1.519  0.402  1.571 5
0144 pf 07  1.628  0.133  1.633 5
0144 pf 08  2.154  0.472  2.206 5
0144 pf 09  1.885 -0.071  1.886 4
0144 pf 10  1.656  0.187  1.667 5
0168 em 00  1.744  0.306  1.770 5
0168 cf 00  1.785  0.150  1.791 5
0168 pf 01  1.882  0.273  1.902 5
0168 pf 02  1.446  0.079  1.448 5
0168 pf 03  2.141  0.776  2.277 5
0168 pf 04  1.997  0.446  2.046 5
0168 pf 05  1.475 -0.526  1.566 4
0168 pf 06  1.309  0.429  1.378 5
0168 pf 07  1.437  0.455  1.508 5
0168 pf 08  1.950  0.650  2.056 5
0168 pf 09  1.921  0.121  1.925 5
0168 pf 10  1.545  0.498  1.623 5
0192 em 00  1.699  0.579  1.795 5
0192 cf 00  1.543  0.370  1.586 5
0192 pf 01  1.697  0.584  1.795 5
0192 pf 02  1.525  0.674  1.668 5
0192 pf 03  2.196  0.837  2.350 5
0192 pf 04  1.933  0.584  2.020 5
0192 pf 05  1.711 -0.252  1.730 4
0192 pf 06  1.023  0.562  1.167 5
0192 pf 07  1.306  0.867  1.568 5
0192 pf 08  2.011  0.928  2.215 5
0192 pf 09  2.085  0.382  2.119 5
0192 pf 10  1.393  0.788  1.600 5
0216 em 00  1.662  0.728  1.815 5
0216 cf 00  1.411  0.525  1.506 5
0216 pf 01  1.576  0.710  1.728 5
0216 pf 02  1.486  0.861  1.717 5
0216 pf 03  2.306  0.800  2.441 5
0216 pf 04  1.877  0.750  2.021 5
0216 pf 05  1.892 -0.099  1.894 4
0216 pf 06  0.845  0.623  1.050 5
0216 pf 07  1.149  1.058  1.562 5
0216 pf 08  2.008  1.001  2.244 5
0216 pf 09  2.059  0.460  2.109 5
0216 pf 10  1.426  1.245  1.893 5
0240 em 00  1.504  0.846  1.726 5
0240 cf 00  1.341  0.750  1.536 5
0240 pf 01  1.732  0.608  1.836 5
0240 pf 02  1.211  0.970  1.551 5
0240 pf 03  2.243  0.933  2.429 5
0240 pf 04  1.588  0.879  1.815 5
0240 pf 05  2.035  0.290  2.056 5
0240 pf 06  0.822  0.469  0.946 5
0240 pf 07  0.922  1.122  1.452 6
0240 pf 08  1.585  1.025  1.888 5
0240 pf 09  1.679  0.764  1.845 5
0240 pf 10  1.164  1.414  1.831 6
0264 em 00  1.332  0.910  1.613 5
0264 cf 00  1.508  0.714  1.669 5
0264 pf 01  1.675  0.584  1.774 5
0264 pf 02  0.952  1.308  1.617 6
0264 pf 03  1.739  0.962  1.987 5
0264 pf 04  1.360  1.256  1.851 5
0264 pf 05  1.970  0.540  2.043 5
0264 pf 06  0.992  0.148  1.003 5
0264 pf 07  0.531  1.086  1.209 6
0264 pf 08  1.222  1.037  1.602 5
0264 pf 09  1.379  0.888  1.640 5
0264 pf 10  1.138  1.357  1.771 6
0288 em 00  1.144  0.919  1.468 5
0288 cf 00  1.429  0.751  1.614 5
0288 pf 01  1.537  0.963  1.814 5
0288 pf 02  0.657  1.344  1.496 6
0288 pf 03  1.234  1.034  1.610 5
0288 pf 04  1.172  1.212  1.686 6
0288 pf 05  1.881  0.637  1.986 5
0288 pf 06  0.949 -0.122  0.957 4
0288 pf 07  0.438  0.806  0.918 6
0288 pf 08  0.909  1.077  1.409 6
0288 pf 09  1.233  1.059  1.626 5
0288 pf 10  0.989  1.191  1.548 6
0312 em 00  1.024  0.871  1.344 5
0312 cf 00  1.188  0.764  1.412 5
0312 pf 01  1.464  1.473  2.077 6
0312 pf 02  0.602  1.059  1.218 6
0312 pf 03  0.880  0.926  1.277 6
0312 pf 04  0.840  0.851  1.196 6
0312 pf 05  1.757  0.560  1.844 5
0312 pf 06  1.062 -0.048  1.063 4
0312 pf 07  0.510  0.634  0.813 6
0312 pf 08  0.934  1.173  1.500 6
0312 pf 09  1.098  1.007  1.490 5
0312 pf 10  0.788  1.021  1.290 6
0336 em 00  0.889  0.885  1.255 5
0336 cf 00  1.097  0.860  1.394 5
0336 pf 01  1.067  1.641  1.957 6
0336 pf 02  0.676  0.980  1.190 6
0336 pf 03  0.864  0.888  1.239 6
0336 pf 04  0.436  0.432  0.614 5
0336 pf 05  1.640  0.766  1.810 5
0336 pf 06  1.223  0.292  1.257 5
0336 pf 07  0.527  0.385  0.653 5
0336 pf 08  0.675  1.381  1.537 6
0336 pf 09  0.759  1.117  1.351 6
0336 pf 10  0.692  0.848  1.094 6
0360 em 00  0.799  0.906  1.208 6
0360 cf 00  0.957  0.924  1.330 5
0360 pf 01  0.751  1.585  1.754 6
0360 pf 02  0.858  0.952  1.281 6
0360 pf 03  0.899  1.057  1.387 6
0360 pf 04  0.540  0.419  0.683 5
0360 pf 05  1.413  0.772  1.610 5
0360 pf 06  1.277  0.301  1.312 5
0360 pf 07  0.347  0.280  0.445 5
0360 pf 08  0.647  1.471  1.607 6
0360 pf 09  0.279  1.100  1.134 6
0360 pf 10  0.731  0.966  1.211 6
0384 em 00  0.697  0.905  1.143 6
0384 cf 00  0.972  1.152  1.507 6
0384 pf 01  0.634  1.569  1.692 6
0384 pf 02  0.830  1.079  1.361 6
0384 pf 03  0.804  1.111  1.371 6
0384 pf 04  0.801  0.054  0.803 5
0384 pf 05  1.096  0.514  1.210 5
0384 pf 06  1.452  0.459  1.523 5
0384 pf 07  0.202  0.239  0.313 6
0384 pf 08  0.502  1.533  1.613 6
0384 pf 09 -0.164  1.150  1.161 7
0384 pf 10  0.475  0.968  1.079 6
0408 em 00  0.565  0.932  1.090 6
0408 cf 00  0.814  1.235  1.479 6
0408 pf 01  0.573  1.618  1.717 6
0408 pf 02  0.924  1.390  1.670 6
0408 pf 03  0.869  1.151  1.442 6
0408 pf 04  0.684 -0.021  0.684 4
0408 pf 05  0.586  0.615  0.849 6
0408 pf 06  1.308  0.650  1.461 5
0408 pf 07  0.055  0.161  0.170 6
0408 pf 08  0.605  1.510  1.626 6
0408 pf 09 -0.401  1.000  1.077 7
0408 pf 10  0.160  0.833  0.848 6
0432 em 00  0.494  0.916  1.040 6
0432 cf 00  0.667  1.333  1.491 6
0432 pf 01  0.512  1.640  1.718 6
0432 pf 02  0.977  1.784  2.034 6
0432 pf 03  0.877  0.923  1.273 6
0432 pf 04  0.645  0.190  0.673 5
0432 pf 05  0.278  0.507  0.578 6
0432 pf 06  1.227  0.856  1.496 5
0432 pf 07  0.055  0.128  0.140 6
0432 pf 08  0.506  1.119  1.228 6
0432 pf 09 -0.684  0.860  1.098 7
0432 pf 10  0.380  0.615  0.723 6
0456 em 00  0.613  0.946  1.127 6
0456 cf 00  0.552  1.406  1.511 6
0456 pf 01  0.651  1.378  1.525 6
0456 pf 02  1.022  2.205  2.430 6
0456 pf 03  1.251  1.089  1.658 5
0456 pf 04  0.993  0.327  1.045 5
0456 pf 05  0.334  0.383  0.508 6
0456 pf 06  1.250  1.010  1.606 5
0456 pf 07  0.034 -0.012  0.036 4
0456 pf 08  0.775  0.922  1.204 6
0456 pf 09 -0.695  0.708  0.992 7
0456 pf 10  0.604  0.872  1.061 6
0480 em 00  0.585  0.874  1.052 6
0480 cf 00  0.002  1.003  1.003 6
0480 pf 01  0.708  0.880  1.129 6
0480 pf 02  0.769  2.116  2.251 6
0480 pf 03  1.395  1.266  1.883 5
0480 pf 04  1.225  0.366  1.279 5
0480 pf 05  0.463  0.242  0.522 5
0480 pf 06  0.967  1.268  1.594 6
0480 pf 07  0.231 -0.154  0.277 4
0480 pf 08  0.667  0.804  1.045 6
0480 pf 09 -0.462  0.593  0.752 7
0480 pf 10  0.522  1.144  1.257 6
0504 em 00  0.593  0.851  1.037 6
0504 cf 00 -0.464  0.777  0.905 7
0504 pf 01  0.946  1.047  1.411 6
0504 pf 02  0.596  1.752  1.850 6
0504 pf 03  1.422  1.267  1.905 5
0504 pf 04  1.219  0.309  1.257 5
0504 pf 05  0.897  0.254  0.932 5
0504 pf 06  0.736  1.352  1.539 6
0504 pf 07  0.262 -0.323  0.416 3
0504 pf 08  0.711  1.109  1.317 6
0504 pf 09 -0.074  0.428  0.434 7
0504 pf 10  0.333  1.307  1.349 6
0528 em 00  0.577  0.898  1.067 6
0528 cf 00 -0.602  0.669  0.900 7
0528 pf 01  0.911  1.380  1.653 6
0528 pf 02  0.094  1.598  1.601 6
0528 pf 03  1.369  1.358  1.929 5
0528 pf 04  1.214  0.427  1.287 5
0528 pf 05  1.274  0.360  1.324 5
0528 pf 06  0.359  1.409  1.454 6
0528 pf 07  0.316 -0.298  0.434 4
0528 pf 08  1.032  1.258  1.628 6
0528 pf 09  0.307  0.117  0.329 5
0528 pf 10  0.127  1.523  1.529 6
0552 em 00  0.470  0.851  0.973 6
0552 cf 00 -0.704  0.552  0.895 8
0552 pf 01  0.785  1.450  1.648 6
0552 pf 02 -0.246  1.411  1.433 7
0552 pf 03  1.386  1.376  1.953 5
0552 pf 04  0.894  0.571  1.061 5
0552 pf 05  1.327  0.694  1.497 5
0552 pf 06  0.126  1.314  1.320 6
0552 pf 07  0.398 -0.445  0.597 3
0552 pf 08  1.088  1.271  1.673 6
0552 pf 09  0.568 -0.030  0.569 4
0552 pf 10 -0.403  1.146  1.215 7
0576 em 00  0.452  0.735  0.863 6
0576 cf 00 -0.681  0.212  0.713 8
0576 pf 01  0.536  1.325  1.429 6
0576 pf 02 -0.072  1.111  1.113 7
0576 pf 03  0.946  1.461  1.740 6
0576 pf 04  0.643  0.348  0.731 5
0576 pf 05  1.391  0.865  1.638 5
0576 pf 06  0.074  1.119  1.122 6
0576 pf 07  0.573 -0.565  0.805 4
0576 pf 08  1.277  1.370  1.873 6
