ecmf prod rf 2005032500 20190325 11 046
0024 em 00  0.499 -1.868  1.933 3
0024 cf 00  0.398 -1.858  1.901 3
0024 pf 01  0.481 -1.783  1.846 3
0024 pf 02  0.526 -1.843  1.916 3
0024 pf 03  0.543 -2.039  2.110 3
0024 pf 04  0.501 -1.602  1.678 3
0024 pf 05  0.504 -1.948  2.012 3
0024 pf 06  0.409 -1.951  1.993 3
0024 pf 07  0.522 -1.902  1.972 3
0024 pf 08  0.570 -1.943  2.025 3
0024 pf 09  0.538 -1.854  1.931 3
0024 pf 10  0.401 -1.745  1.791 3
0048 em 00  0.492 -1.936  1.998 3
0048 cf 00  0.422 -2.004  2.048 3
0048 pf 01  0.260 -1.952  1.970 3
0048 pf 02  0.660 -1.774  1.893 3
0048 pf 03  0.594 -1.990  2.077 3
0048 pf 04  0.322 -1.468  1.503 3
0048 pf 05  0.428 -2.161  2.202 3
0048 pf 06  0.636 -2.048  2.144 3
0048 pf 07  0.606 -1.827  1.925 3
0048 pf 08  0.564 -2.174  2.246 3
0048 pf 09  0.579 -1.931  2.016 3
0048 pf 10  0.247 -1.910  1.926 3
0072 em 00  0.575 -2.040  2.120 3
0072 cf 00  0.590 -2.155  2.234 3
0072 pf 01  0.267 -2.121  2.138 3
0072 pf 02  0.695 -1.887  2.011 3
0072 pf 03  0.694 -2.184  2.291 3
0072 pf 04  0.244 -1.510  1.530 3
0072 pf 05  0.568 -2.382  2.448 3
0072 pf 06  0.953 -2.165  2.366 3
0072 pf 07  0.652 -1.858  1.969 3
0072 pf 08  0.921 -2.273  2.452 3
0072 pf 09  0.472 -1.977  2.033 3
0072 pf 10  0.181 -1.891  1.900 3
0096 em 00  0.751 -2.017  2.153 3
0096 cf 00  0.820 -2.084  2.240 3
0096 pf 01  0.479 -2.223  2.274 3
0096 pf 02  0.834 -1.802  1.985 3
0096 pf 03  0.741 -2.155  2.279 3
0096 pf 04  0.424 -1.566  1.623 3
0096 pf 05  0.790 -2.529  2.649 3
0096 pf 06  1.253 -1.979  2.343 3
0096 pf 07  0.973 -1.754  2.005 3
0096 pf 08  1.121 -2.127  2.404 3
0096 pf 09  0.477 -1.881  1.940 3
0096 pf 10  0.268 -2.054  2.072 3
0120 em 00  1.251 -2.156  2.493 3
0120 cf 00  1.480 -2.165  2.622 3
0120 pf 01  1.031 -2.124  2.361 3
0120 pf 02  1.273 -2.098  2.454 3
0120 pf 03  1.160 -2.505  2.761 3
0120 pf 04  0.711 -1.741  1.881 3
0120 pf 05  1.387 -2.605  2.951 3
0120 pf 06  1.835 -2.135  2.816 3
0120 pf 07  1.353 -2.003  2.417 3
0120 pf 08  1.767 -1.946  2.628 3
0120 pf 09  1.031 -2.039  2.285 3
0120 pf 10  0.634 -2.303  2.389 3
0144 em 00  1.423 -2.210  2.629 3
0144 cf 00  1.757 -2.056  2.704 3
0144 pf 01  1.206 -2.221  2.528 3
0144 pf 02  1.291 -2.208  2.558 3
0144 pf 03  1.143 -2.673  2.907 3
0144 pf 04  0.709 -1.659  1.804 3
0144 pf 05  1.797 -2.589  3.152 3
0144 pf 06  1.989 -2.172  2.946 3
0144 pf 07  1.500 -2.093  2.575 3
0144 pf 08  1.899 -1.955  2.725 3
0144 pf 09  1.463 -2.155  2.605 3
0144 pf 10  0.795 -2.442  2.568 3
0168 em 00  1.609 -2.110  2.653 3
0168 cf 00  1.869 -2.006  2.742 3
0168 pf 01  1.516 -1.959  2.477 3
0168 pf 02  1.408 -2.058  2.493 3
0168 pf 03  1.378 -2.815  3.134 3
0168 pf 04  0.789 -1.642  1.821 3
0168 pf 05  2.162 -2.334  3.181 3
0168 pf 06  2.012 -1.994  2.832 4
0168 pf 07  1.801 -2.058  2.735 3
0168 pf 08  1.792 -1.890  2.605 3
0168 pf 09  1.747 -1.947  2.616 3
0168 pf 10  1.149 -2.431  2.689 3
0192 em 00  1.697 -1.934  2.573 3
0192 cf 00  1.798 -1.820  2.559 3
0192 pf 01  1.565 -1.728  2.331 3
0192 pf 02  1.422 -2.114  2.548 3
0192 pf 03  1.994 -2.657  3.322 3
0192 pf 04  0.899 -1.520  1.766 3
0192 pf 05  2.318 -1.948  3.028 4
0192 pf 06  1.855 -2.030  2.750 3
0192 pf 07  1.788 -1.948  2.644 3
0192 pf 08  1.708 -1.646  2.372 4
0192 pf 09  1.944 -1.542  2.482 4
0192 pf 10  1.291 -2.251  2.595 3
0216 em 00  1.761 -1.771  2.497 3
0216 cf 00  1.698 -1.657  2.373 4
0216 pf 01  1.537 -1.637  2.246 3
0216 pf 02  1.569 -1.880  2.448 3
0216 pf 03  2.309 -2.543  3.436 3
0216 pf 04  0.970 -1.177  1.525 3
