ecmf prod rf 2006030400 20190304 11 046
0024 em 00  0.472  0.110  0.485 5
0024 cf 00  0.416  0.184  0.454 5
0024 pf 01  0.541  0.076  0.546 5
0024 pf 02  0.397  0.240  0.464 5
0024 pf 03  0.500  0.237  0.553 5
0024 pf 04  0.525  0.091  0.532 5
0024 pf 05  0.478  0.073  0.483 5
0024 pf 06  0.485  0.095  0.494 5
0024 pf 07  0.447 -0.013  0.447 4
0024 pf 08  0.552  0.066  0.556 5
0024 pf 09  0.408  0.144  0.433 5
0024 pf 10  0.529 -0.033  0.530 4
0048 em 00  0.334  0.025  0.335 5
0048 cf 00  0.268  0.046  0.272 5
0048 pf 01  0.313 -0.023  0.314 4
0048 pf 02  0.161  0.229  0.280 6
0048 pf 03  0.346  0.015  0.346 5
0048 pf 04  0.429  0.000  0.429 5
0048 pf 05  0.228  0.040  0.232 5
0048 pf 06  0.192 -0.032  0.195 4
0048 pf 07  0.460  0.070  0.465 5
0048 pf 08  0.575 -0.001  0.575 4
0048 pf 09  0.387 -0.027  0.388 4
0048 pf 10  0.397 -0.070  0.403 4
0072 em 00  0.334 -0.167  0.373 4
0072 cf 00  0.270 -0.205  0.339 4
0072 pf 01  0.252 -0.202  0.323 4
0072 pf 02  0.022  0.085  0.088 6
0072 pf 03  0.405 -0.258  0.480 4
0072 pf 04  0.342 -0.045  0.345 4
0072 pf 05  0.281 -0.260  0.383 4
0072 pf 06  0.052 -0.338  0.342 3
0072 pf 07  0.534 -0.155  0.556 4
0072 pf 08  0.631 -0.040  0.632 4
0072 pf 09  0.521 -0.346  0.625 4
0072 pf 10  0.436 -0.054  0.440 4
0096 em 00  0.201 -0.083  0.217 4
0096 cf 00  0.161 -0.222  0.274 3
0096 pf 01  0.027 -0.029  0.040 3
0096 pf 02 -0.074  0.141  0.159 7
0096 pf 03  0.363 -0.188  0.408 4
0096 pf 04  0.071  0.101  0.123 6
0096 pf 05  0.246 -0.198  0.316 4
0096 pf 06 -0.229 -0.474  0.526 2
0096 pf 07  0.442  0.007  0.442 5
0096 pf 08  0.365  0.104  0.380 5
0096 pf 09  0.751 -0.264  0.796 4
0096 pf 10  0.165  0.141  0.217 5
0120 em 00  0.128  0.125  0.179 5
0120 cf 00  0.114  0.003  0.114 5
0120 pf 01 -0.099  0.414  0.426 7
0120 pf 02 -0.109  0.329  0.346 7
0120 pf 03  0.197 -0.006  0.198 4
0120 pf 04 -0.126  0.156  0.200 7
0120 pf 05  0.113 -0.104  0.154 4
0120 pf 06 -0.095 -0.413  0.424 2
0120 pf 07  0.428  0.267  0.505 5
0120 pf 08  0.335  0.230  0.406 5
0120 pf 09  0.545  0.176  0.572 5
0120 pf 10  0.185  0.350  0.396 6
0144 em 00  0.173  0.219  0.279 6
0144 cf 00  0.173  0.140  0.222 5
0144 pf 01 -0.443  0.472  0.647 7
0144 pf 02 -0.048  0.441  0.444 7
