ecmf prod rf 2014022100 20220221 11 046
0024 em 00  0.166  1.237  1.248 6
0024 cf 00  0.129  1.258  1.265 6
0024 pf 01  0.199  1.183  1.200 6
0024 pf 02  0.169  1.324  1.335 6
0024 pf 03  0.123  1.176  1.183 6
0024 pf 04  0.166  1.322  1.333 6
0024 pf 05  0.212  1.272  1.289 6
0024 pf 06  0.165  1.173  1.184 6
0024 pf 07  0.171  1.277  1.288 6
0024 pf 08  0.154  1.164  1.174 6
0024 pf 09  0.098  1.239  1.243 6
0024 pf 10  0.259  1.142  1.171 6
0048 em 00 -0.213  1.109  1.129 7
0048 cf 00 -0.257  1.076  1.107 7
0048 pf 01 -0.128  0.993  1.001 7
0048 pf 02 -0.258  1.263  1.289 7
0048 pf 03 -0.093  1.131  1.135 7
0048 pf 04 -0.223  1.146  1.168 7
0048 pf 05 -0.226  0.947  0.973 7
0048 pf 06 -0.244  1.068  1.095 7
0048 pf 07 -0.143  1.230  1.238 7
0048 pf 08 -0.188  0.993  1.011 7
0048 pf 09 -0.336  1.147  1.195 7
0048 pf 10 -0.180  1.135  1.149 7
0072 em 00 -0.704  1.219  1.408 7
0072 cf 00 -0.775  1.108  1.352 7
0072 pf 01 -0.601  1.135  1.285 7
0072 pf 02 -0.910  1.523  1.774 7
0072 pf 03 -0.531  1.391  1.489 7
0072 pf 04 -0.659  1.171  1.343 7
0072 pf 05 -0.585  0.988  1.148 7
0072 pf 06 -0.782  1.265  1.487 7
0072 pf 07 -0.631  1.349  1.490 7
0072 pf 08 -0.486  1.122  1.222 7
0072 pf 09 -0.994  1.160  1.527 7
0072 pf 10 -0.680  1.119  1.309 7
0096 em 00 -1.046  1.346  1.705 7
0096 cf 00 -1.041  1.232  1.613 7
0096 pf 01 -0.902  1.038  1.375 7
0096 pf 02 -1.381  1.499  2.039 7
0096 pf 03 -0.807  1.667  1.852 7
0096 pf 04 -1.217  1.103  1.642 8
0096 pf 05 -0.833  1.284  1.530 7
0096 pf 06 -0.985  1.343  1.665 7
0096 pf 07 -1.063  1.526  1.860 7
0096 pf 08 -0.847  1.510  1.731 7
0096 pf 09 -1.246  1.165  1.706 8
0096 pf 10 -1.071  1.323  1.702 7
0120 em 00 -1.350  1.676  2.152 7
0120 cf 00 -1.254  1.634  2.059 7
0120 pf 01 -1.301  1.179  1.756 8
0120 pf 02 -1.669  1.763  2.428 7
0120 pf 03 -1.161  2.267  2.546 7
0120 pf 04 -1.687  1.345  2.157 8
0120 pf 05 -0.940  1.512  1.781 7
0120 pf 06 -1.366  1.713  2.191 7
0120 pf 07 -1.326  1.960  2.367 7
0120 pf 08 -1.231  2.095  2.430 7
0120 pf 09 -1.391  1.117  1.784 8
0120 pf 10 -1.399  1.680  2.186 7
0144 em 00 -1.549  1.670  2.278 7
0144 cf 00 -1.458  1.659  2.208 7
0144 pf 01 -1.323  0.903  1.601 8
0144 pf 02 -1.499  1.610  2.200 7
0144 pf 03 -1.464  2.470  2.871 7
0144 pf 04 -1.917  1.301  2.317 8
0144 pf 05 -1.110  1.718  2.046 7
0144 pf 06 -1.834  1.440  2.331 8
0144 pf 07 -1.534  2.296  2.762 7
0144 pf 08 -1.567  2.297  2.780 7
0144 pf 09 -1.510  1.007  1.815 8
0144 pf 10 -1.704  1.512  2.278 8
0168 em 00 -1.666  1.632  2.332 8
0168 cf 00 -1.554  1.638  2.258 7
0168 pf 01 -1.418  1.016  1.745 8
0168 pf 02 -1.781  1.666  2.439 8
0168 pf 03 -1.693  2.522  3.038 7
0168 pf 04 -2.070  1.127  2.358 8
0168 pf 05 -1.027  2.016  2.263 7
0168 pf 06 -1.924  1.436  2.400 8
0168 pf 07 -1.690  2.329  2.878 7
0168 pf 08 -1.857  2.227  2.900 7
0168 pf 09 -1.316  0.555  1.428 8
0168 pf 10 -1.881  1.287  2.279 8
0192 em 00 -1.650  1.380  2.150 8
0192 cf 00 -1.319  1.399  1.923 7
0192 pf 01 -1.252  1.114  1.676 8
0192 pf 02 -2.045  1.234  2.388 8
0192 pf 03 -1.575  2.339  2.820 7
0192 pf 04 -1.923  0.622  2.021 8
0192 pf 05 -1.156  1.812  2.150 7
0192 pf 06 -1.901  1.230  2.265 8
0192 pf 07 -2.061  2.366  3.138 7
0192 pf 08 -1.928  1.844  2.668 8
0192 pf 09 -1.111  0.329  1.159 8
0192 pf 10 -1.806  0.805  1.977 8
0216 em 00 -1.586  1.212  1.996 8
0216 cf 00 -1.277  1.308  1.828 7
0216 pf 01 -1.148  0.883  1.448 8
0216 pf 02 -2.180  0.997  2.398 8
0216 pf 03 -1.532  2.524  2.952 7
0216 pf 04 -1.482  0.330  1.518 8
0216 pf 05 -1.060  1.690  1.995 7
0216 pf 06 -1.749  1.014  2.022 8
0216 pf 07 -2.300  2.137  3.140 8
0216 pf 08 -1.952  1.591  2.518 8
0216 pf 09 -0.968  0.185  0.986 8
0216 pf 10 -1.743  0.611  1.848 8
0240 em 00 -1.705  1.089  2.023 8
0240 cf 00 -1.463  1.446  2.057 8
0240 pf 01 -1.235  0.751  1.446 8
0240 pf 02 -2.185  0.775  2.319 8
0240 pf 03 -1.618  2.562  3.030 7
0240 pf 04 -1.381  0.129  1.387 8
0240 pf 05 -0.970  1.366  1.675 7
0240 pf 06 -1.962  0.783  2.113 8
0240 pf 07 -2.815  1.794  3.338 8
0240 pf 08 -2.329  1.649  2.854 8
0240 pf 09 -1.212  0.043  1.213 8
0240 pf 10 -1.541  0.608  1.657 8
0264 em 00 -1.961  1.050  2.225 8
0264 cf 00 -1.565  1.480  2.154 8
0264 pf 01 -1.564  0.880  1.795 8
0264 pf 02 -2.142  0.965  2.350 8
0264 pf 03 -2.251  2.495  3.360 7
0264 pf 04 -1.710  0.213  1.723 8
0264 pf 05 -1.200  1.401  1.845 7
0264 pf 06 -2.429  0.579  2.497 8
0264 pf 07 -3.076  1.462  3.406 8
0264 pf 08 -2.698  1.732  3.206 8
0264 pf 09 -1.422 -0.320  1.458 1
0264 pf 10 -1.456  0.565  1.562 8
0288 em 00 -1.974  1.057  2.239 8
0288 cf 00 -1.718  1.404  2.219 8
0288 pf 01 -1.592  0.963  1.861 8
0288 pf 02 -1.963  1.100  2.250 8
0288 pf 03 -2.251  2.503  3.367 7
0288 pf 04 -1.809  0.456  1.866 8
0288 pf 05 -1.342  1.644  2.122 7
0288 pf 06 -2.364  0.504  2.417 8
0288 pf 07 -3.135  1.257  3.378 8
0288 pf 08 -2.964  1.588  3.362 8
0288 pf 09 -1.313 -0.440  1.385 1
0288 pf 10 -1.201  0.534  1.315 8
0312 em 00 -1.798  1.008  2.061 8
0312 cf 00 -1.512  1.205  1.933 8
0312 pf 01 -1.539  1.234  1.973 8
0312 pf 02 -1.673  1.043  1.972 8
0312 pf 03 -2.349  2.300  3.287 8
0312 pf 04 -1.695  0.532  1.777 8
0312 pf 05 -1.306  1.654  2.108 7
0312 pf 06 -1.934  0.284  1.955 8
0312 pf 07 -2.985  1.168  3.205 8
0312 pf 08 -3.150  1.548  3.510 8
0312 pf 09 -1.014 -0.587  1.172 1
0312 pf 10 -0.559  0.583  0.808 7
0336 em 00 -1.634  0.766  1.805 8
0336 cf 00 -1.174  1.136  1.634 8
0336 pf 01 -1.553  1.201  1.963 8
0336 pf 02 -1.479  0.881  1.721 8
0336 pf 03 -2.296  2.271  3.229 8
0336 pf 04 -1.715  0.604  1.818 8
0336 pf 05 -1.272  1.337  1.845 7
0336 pf 06 -1.498  0.160  1.506 8
0336 pf 07 -2.678  0.430  2.712 8
0336 pf 08 -3.414  1.105  3.589 8
0336 pf 09 -0.618 -0.956  1.139 2
0336 pf 10 -0.217  0.165  0.273 8
0360 em 00 -1.564  0.593  1.673 8
0360 cf 00 -0.678  0.980  1.191 7
0360 pf 01 -1.547  1.179  1.945 8
0360 pf 02 -1.304  0.924  1.598 8
0360 pf 03 -2.406  1.978  3.115 8
0360 pf 04 -1.685  0.782  1.858 8
0360 pf 05 -1.423  1.059  1.774 8
0360 pf 06 -1.312 -0.151  1.320 1
0360 pf 07 -2.511 -0.136  2.515 1
0360 pf 08 -3.630  0.648  3.688 8
0360 pf 09 -0.332 -1.112  1.160 2
0360 pf 10 -0.326  0.294  0.439 8
0384 em 00 -1.468  0.303  1.499 8
0384 cf 00 -0.388  0.817  0.905 7
0384 pf 01 -1.484  1.050  1.818 8
0384 pf 02 -0.955  0.524  1.089 8
0384 pf 03 -2.882  1.479  3.240 8
0384 pf 04 -1.745  0.650  1.862 8
0384 pf 05 -1.382  0.576  1.497 8
0384 pf 06 -1.175 -0.411  1.245 1
0384 pf 07 -2.318 -0.510  2.373 1
0384 pf 08 -3.343  0.059  3.343 8
0384 pf 09 -0.053 -1.132  1.134 2
0384 pf 10 -0.364  0.145  0.392 8
0408 em 00 -1.280  0.009  1.280 8
0408 cf 00 -0.548  0.452  0.711 8
0408 pf 01 -1.139  0.780  1.381 8
0408 pf 02 -0.656  0.431  0.785 8
0408 pf 03 -2.779  0.925  2.929 8
0408 pf 04 -1.649  0.018  1.649 8
0408 pf 05 -1.237  0.091  1.240 8
0408 pf 06 -0.735 -0.627  0.966 1
0408 pf 07 -2.008 -0.835  2.174 1
0408 pf 08 -3.060 -0.222  3.068 1
0408 pf 09 -0.004 -1.395  1.395 2
0408 pf 10 -0.189  0.401  0.443 7
0432 em 00 -1.046 -0.351  1.103 1
0432 cf 00 -0.596 -0.066  0.600 1
0432 pf 01 -0.338  0.342  0.481 7
0432 pf 02 -0.835 -0.030  0.836 1
0432 pf 03 -2.491  0.518  2.545 8
0432 pf 04 -1.569 -0.473  1.639 1
0432 pf 05 -1.011 -0.134  1.019 1
0432 pf 06 -0.361 -0.799  0.877 2
0432 pf 07 -1.667 -0.811  1.854 1
0432 pf 08 -2.681 -0.717  2.775 1
0432 pf 09  0.211 -1.841  1.853 3
0432 pf 10 -0.077  0.088  0.117 7
0456 em 00 -0.880 -0.580  1.054 1
0456 cf 00 -0.617 -0.289  0.681 1
0456 pf 01 -0.084  0.107  0.136 7
0456 pf 02 -0.843  0.058  0.845 8
0456 pf 03 -2.477 -0.075  2.478 1
0456 pf 04 -1.632 -1.022  1.926 1
0456 pf 05 -0.755 -0.275  0.804 1
0456 pf 06  0.274 -0.845  0.888 3
0456 pf 07 -1.216 -1.013  1.582 1
0456 pf 08 -2.423 -1.319  2.759 1
0456 pf 09  0.328 -1.867  1.896 3
0456 pf 10 -0.152  0.123  0.195 8
0480 em 00 -0.695 -0.700  0.986 2
