ecmf prod rf 2018020300 20220203 11 046
0024 em 00 -1.260  2.444  2.750 7
0024 cf 00 -1.306  2.409  2.740 7
0024 pf 01 -1.225  2.392  2.688 7
0024 pf 02 -1.313  2.357  2.698 7
0024 pf 03 -1.375  2.471  2.828 7
0024 pf 04 -1.275  2.298  2.628 7
0024 pf 05 -1.274  2.434  2.747 7
0024 pf 06 -1.220  2.438  2.726 7
0024 pf 07 -1.236  2.523  2.810 7
0024 pf 08 -1.325  2.342  2.690 7
0024 pf 09 -1.046  2.400  2.618 7
0024 pf 10 -1.280  2.456  2.769 7
0048 em 00 -1.418  2.363  2.756 7
0048 cf 00 -1.445  2.250  2.674 7
0048 pf 01 -1.356  2.185  2.571 7
0048 pf 02 -1.581  2.324  2.811 7
0048 pf 03 -1.577  2.523  2.975 7
0048 pf 04 -1.395  2.140  2.555 7
0048 pf 05 -1.430  2.485  2.867 7
0048 pf 06 -1.378  2.306  2.686 7
0048 pf 07 -1.484  2.269  2.711 7
0048 pf 08 -1.332  2.411  2.754 7
0048 pf 09 -1.206  2.455  2.735 7
0048 pf 10 -1.385  2.290  2.676 7
0072 em 00 -1.412  2.281  2.683 7
0072 cf 00 -1.399  2.133  2.551 7
0072 pf 01 -1.357  2.115  2.513 7
0072 pf 02 -1.606  2.049  2.603 7
0072 pf 03 -1.491  2.479  2.893 7
0072 pf 04 -1.316  2.170  2.538 7
0072 pf 05 -1.469  2.425  2.835 7
0072 pf 06 -1.449  2.330  2.744 7
0072 pf 07 -1.499  2.207  2.668 7
0072 pf 08 -1.267  2.403  2.716 7
0072 pf 09 -1.392  2.347  2.729 7
0072 pf 10 -1.202  2.073  2.397 7
0096 em 00 -1.329  2.287  2.645 7
0096 cf 00 -1.193  2.206  2.508 7
0096 pf 01 -1.296  2.097  2.465 7
0096 pf 02 -1.484  2.009  2.497 7
0096 pf 03 -1.558  2.207  2.702 7
0096 pf 04 -1.198  2.374  2.659 7
0096 pf 05 -1.567  2.415  2.879 7
0096 pf 06 -1.154  2.202  2.487 7
0096 pf 07 -1.593  2.168  2.690 7
0096 pf 08 -1.096  2.407  2.645 7
0096 pf 09 -1.521  2.411  2.851 7
0096 pf 10 -0.863  2.282  2.440 7
0120 em 00 -1.330  1.901  2.320 7
0120 cf 00 -1.090  1.958  2.241 7
0120 pf 01 -1.337  1.594  2.080 7
0120 pf 02 -1.384  1.380  1.954 8
0120 pf 03 -1.463  1.911  2.407 7
0120 pf 04 -1.118  1.850  2.162 7
0120 pf 05 -1.745  1.895  2.576 7
0120 pf 06 -1.198  2.118  2.433 7
0120 pf 07 -1.739  1.818  2.516 7
0120 pf 08 -0.974  2.074  2.291 7
0120 pf 09 -1.570  1.859  2.434 7
0120 pf 10 -0.864  2.146  2.313 7
