ecmf prod rf 1997020900 20170209 11 046
0024 em 00  0.714 -1.820  1.955 3
0024 cf 00  0.677 -1.788  1.912 3
0024 pf 01  0.755 -1.680  1.842 3
0024 pf 02  0.805 -1.891  2.055 3
0024 pf 03  0.713 -2.049  2.170 3
0024 pf 04  0.771 -1.763  1.925 3
0024 pf 05  0.745 -1.808  1.956 3
0024 pf 06  0.769 -1.742  1.904 3
0024 pf 07  0.645 -1.876  1.984 3
0024 pf 08  0.688 -1.820  1.946 3
0024 pf 09  0.647 -1.756  1.871 3
0024 pf 10  0.592 -1.755  1.852 3
0048 em 00  0.732 -2.002  2.132 3
0048 cf 00  0.688 -2.038  2.151 3
0048 pf 01  0.680 -1.976  2.089 3
0048 pf 02  0.706 -2.073  2.190 3
0048 pf 03  0.914 -2.192  2.374 3
0048 pf 04  0.735 -2.059  2.186 3
0048 pf 05  0.902 -1.921  2.122 3
0048 pf 06  0.670 -1.872  1.988 3
0048 pf 07  0.725 -2.057  2.181 3
0048 pf 08  0.716 -1.909  2.039 3
0048 pf 09  0.789 -1.894  2.052 3
0048 pf 10  0.485 -1.925  1.985 3
0072 em 00  1.005 -2.109  2.336 3
0072 cf 00  0.890 -2.117  2.297 3
0072 pf 01  0.718 -2.106  2.225 3
0072 pf 02  1.079 -2.176  2.429 3
0072 pf 03  1.308 -2.230  2.585 3
0072 pf 04  0.965 -2.108  2.319 3
0072 pf 05  1.185 -1.919  2.256 3
0072 pf 06  1.045 -2.087  2.334 3
0072 pf 07  0.971 -2.167  2.374 3
0072 pf 08  1.072 -2.088  2.347 3
0072 pf 09  1.111 -2.028  2.312 3
0072 pf 10  0.615 -2.045  2.136 3
0096 em 00  1.263 -1.917  2.295 3
0096 cf 00  1.187 -1.926  2.262 3
0096 pf 01  0.894 -1.850  2.055 3
0096 pf 02  1.340 -2.043  2.444 3
0096 pf 03  1.566 -2.019  2.555 3
0096 pf 04  1.367 -1.917  2.354 3
0096 pf 05  1.543 -1.747  2.331 3
0096 pf 06  1.183 -1.857  2.202 3
0096 pf 07  1.073 -1.987  2.258 3
0096 pf 08  1.548 -1.957  2.496 3
0096 pf 09  1.281 -1.760  2.177 3
0096 pf 10  0.779 -1.911  2.064 3
0120 em 00  1.382 -1.898  2.348 3
0120 cf 00  1.258 -1.863  2.248 3
0120 pf 01  1.018 -1.955  2.204 3
0120 pf 02  1.523 -2.040  2.545 3
0120 pf 03  1.740 -1.983  2.638 3
0120 pf 04  1.465 -1.967  2.453 3
0120 pf 05  1.666 -1.701  2.381 3
0120 pf 06  1.244 -1.651  2.067 3
0120 pf 07  1.143 -1.812  2.143 3
0120 pf 08  1.528 -1.747  2.321 3
0120 pf 09  1.493 -1.947  2.453 3
0120 pf 10  0.964 -2.120  2.329 3
0144 em 00  1.557 -1.868  2.432 3
0144 cf 00  1.428 -1.883  2.364 3
0144 pf 01  1.039 -2.166  2.402 3
0144 pf 02  1.807 -1.777  2.534 4
0144 pf 03  1.986 -1.833  2.702 4
0144 pf 04  1.697 -1.937  2.575 3
0144 pf 05  2.011 -1.554  2.542 4
0144 pf 06  1.326 -1.751  2.196 3
0144 pf 07  1.362 -1.790  2.249 3
0144 pf 08  1.514 -1.538  2.158 3
0144 pf 09  1.600 -1.902  2.485 3
0144 pf 10  1.176 -2.333  2.612 3
0168 em 00  1.685 -1.841  2.496 3
0168 cf 00  1.462 -1.843  2.353 3
0168 pf 01  1.184 -2.237  2.531 3
0168 pf 02  2.210 -1.783  2.840 4
0168 pf 03  1.856 -2.012  2.737 3
0168 pf 04  1.666 -1.720  2.395 3
0168 pf 05  2.099 -1.466  2.560 4
0168 pf 06  1.664 -1.715  2.390 3
0168 pf 07  1.551 -1.714  2.311 3
0168 pf 08  1.620 -1.458  2.180 4
0168 pf 09  1.662 -1.970  2.578 3
0168 pf 10  1.372 -2.279  2.660 3
0192 em 00  1.845 -1.717  2.521 4
0192 cf 00  1.623 -1.769  2.401 3
0192 pf 01  1.372 -1.983  2.411 3
