ecmf prod rf 2000021600 20170216 11 046
0024 em 00  0.206 -1.447  1.462 3
0024 cf 00  0.157 -1.414  1.423 3
0024 pf 01  0.185 -1.402  1.414 3
0024 pf 02  0.237 -1.479  1.498 3
0024 pf 03  0.320 -1.457  1.492 3
0024 pf 04  0.161 -1.521  1.530 3
0024 pf 05  0.054 -1.418  1.419 3
0024 pf 06  0.291 -1.380  1.410 3
0024 pf 07  0.307 -1.476  1.508 3
0024 pf 08  0.299 -1.513  1.542 3
0024 pf 09  0.150 -1.479  1.486 3
0024 pf 10  0.142 -1.372  1.379 3
0048 em 00  0.259 -1.664  1.684 3
0048 cf 00  0.203 -1.646  1.658 3
0048 pf 01  0.184 -1.626  1.636 3
0048 pf 02  0.311 -1.834  1.860 3
0048 pf 03  0.305 -1.699  1.726 3
0048 pf 04  0.234 -1.685  1.701 3
0048 pf 05  0.165 -1.570  1.579 3
0048 pf 06  0.298 -1.617  1.645 3
0048 pf 07  0.353 -1.717  1.753 3
0048 pf 08  0.410 -1.552  1.605 3
0048 pf 09  0.208 -1.568  1.581 3
0048 pf 10  0.215 -1.753  1.766 3
0072 em 00  0.594 -1.465  1.581 3
0072 cf 00  0.493 -1.412  1.496 3
0072 pf 01  0.635 -1.438  1.572 3
0072 pf 02  0.767 -1.653  1.823 3
0072 pf 03  0.554 -1.622  1.714 3
0072 pf 04  0.654 -1.331  1.483 3
0072 pf 05  0.562 -1.286  1.403 3
0072 pf 06  0.432 -1.702  1.756 3
0072 pf 07  0.604 -1.558  1.671 3
0072 pf 08  0.654 -1.214  1.379 3
0072 pf 09  0.619 -1.366  1.500 3
0072 pf 10  0.582 -1.491  1.601 3
0096 em 00  0.884 -1.336  1.602 3
0096 cf 00  0.815 -1.278  1.516 3
0096 pf 01  0.827 -1.410  1.634 3
0096 pf 02  1.076 -1.290  1.680 3
0096 pf 03  0.799 -1.476  1.678 3
0096 pf 04  0.938 -1.209  1.530 3
0096 pf 05  0.883 -1.294  1.566 3
0096 pf 06  0.812 -1.499  1.705 3
0096 pf 07  1.066 -1.455  1.803 3
0096 pf 08  0.860 -1.099  1.396 3
0096 pf 09  0.901 -1.273  1.559 3
0096 pf 10  0.751 -1.381  1.572 3
0120 em 00  1.314 -1.234  1.802 4
0120 cf 00  1.332 -1.196  1.791 4
0120 pf 01  1.367 -1.250  1.853 4
0120 pf 02  1.344 -1.144  1.765 4
0120 pf 03  1.241 -1.428  1.892 3
0120 pf 04  1.414 -0.955  1.707 4
0120 pf 05  1.334 -1.171  1.775 4
0120 pf 06  1.195 -1.418  1.854 3
0120 pf 07  1.551 -1.399  2.089 4
0120 pf 08  1.298 -1.147  1.732 4
0120 pf 09  1.320 -1.072  1.700 4
0120 pf 10  1.020 -1.357  1.698 3
0144 em 00  1.535 -1.159  1.924 4
0144 cf 00  1.612 -1.101  1.952 4
0144 pf 01  1.642 -1.152  2.006 4
0144 pf 02  1.427 -1.065  1.780 4
0144 pf 03  1.399 -1.225  1.859 4
0144 pf 04  1.543 -1.154  1.926 4
0144 pf 05  1.578 -1.230  2.001 4
0144 pf 06  1.518 -1.192  1.931 4
0144 pf 07  1.633 -1.438  2.176 4
0144 pf 08  1.760 -1.072  2.061 4
0144 pf 09  1.355 -0.891  1.621 4
0144 pf 10  1.347 -1.196  1.801 4
0168 em 00  1.569 -1.062  1.895 4
0168 cf 00  1.699 -0.990  1.966 4
0168 pf 01  1.649 -1.034  1.946 4
0168 pf 02  1.414 -0.987  1.725 4
0168 pf 03  1.422 -1.233  1.883 4
0168 pf 04  1.651 -0.882  1.872 4
0168 pf 05  1.561 -1.350  2.064 4
0168 pf 06  1.619 -1.036  1.922 4
0168 pf 07  1.815 -1.133  2.140 4
0168 pf 08  1.613 -1.142  1.976 4
0168 pf 09  1.405 -0.671  1.557 4
0168 pf 10  1.336 -1.203  1.798 4
0192 em 00  1.503 -1.012  1.812 4
0192 cf 00  1.600 -0.998  1.886 4
