ecmf prod rf 2016022300 20170223 11 046
0024 em 00 -1.494  2.068  2.551 7
0024 cf 00 -1.579  2.073  2.606 7
0024 pf 01 -1.625  2.170  2.712 7
0024 pf 02 -1.286  2.002  2.380 7
0024 pf 03 -1.499  2.013  2.510 7
0024 pf 04 -1.429  2.124  2.559 7
0024 pf 05 -1.490  2.221  2.674 7
0024 pf 06 -1.614  1.958  2.538 7
0024 pf 07 -1.397  1.898  2.357 7
0024 pf 08 -1.536  1.982  2.507 7
0024 pf 09 -1.450  1.966  2.443 7
0024 pf 10 -1.561  2.082  2.602 7
0048 em 00 -1.934  1.625  2.526 8
0048 cf 00 -1.970  1.632  2.558 8
0048 pf 01 -1.908  1.616  2.501 8
0048 pf 02 -1.703  1.741  2.435 7
0048 pf 03 -1.935  1.649  2.543 8
0048 pf 04 -2.137  1.702  2.732 8
0048 pf 05 -2.094  1.754  2.731 8
0048 pf 06 -2.015  1.441  2.477 8
0048 pf 07 -1.761  1.520  2.326 8
0048 pf 08 -1.822  1.445  2.325 8
0048 pf 09 -1.973  1.695  2.601 8
0048 pf 10 -1.954  1.426  2.419 8
0072 em 00 -1.800  1.680  2.462 8
0072 cf 00 -1.888  1.655  2.511 8
0072 pf 01 -1.725  1.749  2.457 7
0072 pf 02 -1.773  1.837  2.553 7
0072 pf 03 -1.781  1.689  2.455 8
0072 pf 04 -1.960  1.565  2.508 8
0072 pf 05 -1.883  1.776  2.588 8
0072 pf 06 -1.755  1.648  2.407 8
0072 pf 07 -1.769  1.620  2.398 8
0072 pf 08 -1.643  1.597  2.292 8
0072 pf 09 -1.913  1.664  2.535 8
0072 pf 10 -1.717  1.396  2.213 8
0096 em 00 -1.499  1.618  2.205 7
0096 cf 00 -1.585  1.665  2.299 7
0096 pf 01 -1.332  1.620  2.098 7
0096 pf 02 -1.607  1.673  2.320 7
0096 pf 03 -1.495  1.744  2.297 7
0096 pf 04 -1.579  1.549  2.212 8
0096 pf 05 -1.572  1.610  2.250 7
0096 pf 06 -1.365  1.513  2.038 7
0096 pf 07 -1.596  1.458  2.162 8
0096 pf 08 -1.230  1.720  2.115 7
0096 pf 09 -1.713  1.495  2.274 8
0096 pf 10 -1.442  1.495  2.077 7
0120 em 00 -1.165  1.408  1.827 7
0120 cf 00 -1.235  1.433  1.892 7
0120 pf 01 -1.123  1.537  1.904 7
0120 pf 02 -1.331  1.554  2.045 7
0120 pf 03 -1.156  1.394  1.811 7
0120 pf 04 -1.293  1.235  1.788 8
0120 pf 05 -1.273  1.512  1.976 7
0120 pf 06 -1.050  1.268  1.646 7
0120 pf 07 -1.170  1.203  1.678 7
0120 pf 08 -1.016  1.499  1.811 7
0120 pf 09 -1.280  1.279  1.810 8
0120 pf 10 -0.937  1.348  1.642 7
0144 em 00 -1.128  1.233  1.671 7
0144 cf 00 -1.171  1.300  1.749 7
0144 pf 01 -1.166  0.953  1.506 8
0144 pf 02 -1.296  1.459  1.952 7
0144 pf 03 -1.153  1.430  1.837 7
0144 pf 04 -1.164  1.170  1.650 7
0144 pf 05 -1.335  1.438  1.962 7
0144 pf 06 -0.878  1.074  1.387 7
0144 pf 07 -1.228  0.997  1.582 8
0144 pf 08 -0.752  1.226  1.438 7
0144 pf 09 -1.370  1.158  1.794 8
0144 pf 10 -0.930  1.147  1.477 7
0168 em 00 -1.216  1.239  1.736 7
0168 cf 00 -1.192  1.374  1.819 7
0168 pf 01 -1.159  0.905  1.470 8
0168 pf 02 -1.335  1.181  1.783 8
0168 pf 03 -1.288  1.277  1.814 8
0168 pf 04 -1.420  1.296  1.923 8
0168 pf 05 -1.386  1.674  2.173 7
0168 pf 06 -0.871  1.296  1.561 7
0168 pf 07 -1.341  0.851  1.588 8
0168 pf 08 -0.913  1.377  1.653 7
0168 pf 09 -1.455  1.140  1.848 8
0168 pf 10 -1.011  1.025  1.440 7
0192 em 00 -1.259  1.239  1.766 8
0192 cf 00 -1.254  1.336  1.832 7
0192 pf 01 -1.236  0.754  1.447 8
0192 pf 02 -1.286  1.301  1.829 7
0192 pf 03 -1.528  1.289  1.999 8
0192 pf 04 -1.259  1.385  1.872 7
0192 pf 05 -1.470  1.595  2.170 7
0192 pf 06 -1.059  1.102  1.528 7
0192 pf 07 -1.341  1.086  1.725 8
0192 pf 08 -0.957  1.476  1.759 7
0192 pf 09 -1.496  1.173  1.901 8
0192 pf 10 -0.921  0.899  1.287 8
0216 em 00 -1.392  1.208  1.843 8
0216 cf 00 -1.303  1.357  1.882 7
0216 pf 01 -1.631  0.726  1.785 8
0216 pf 02 -1.288  1.198  1.759 8
0216 pf 03 -1.667  1.084  1.988 8
0216 pf 04 -1.387  1.402  1.972 7
0216 pf 05 -1.751  1.513  2.314 8
0216 pf 06 -1.077  1.269  1.665 7
0216 pf 07 -1.445  1.192  1.874 8
0216 pf 08 -1.221  1.475  1.914 7
0216 pf 09 -1.434  1.124  1.822 8
0216 pf 10 -1.035  0.730  1.266 8
0240 em 00 -1.614  1.074  1.938 8
0240 cf 00 -1.456  1.406  2.024 8
0240 pf 01 -1.915  0.587  2.003 8
0240 pf 02 -1.447  1.062  1.795 8
0240 pf 03 -1.654  0.942  1.904 8
0240 pf 04 -1.801  1.299  2.221 8
0240 pf 05 -1.874  1.446  2.367 8
0240 pf 06 -1.411  0.921  1.685 8
