ecmf prod rf 2012032300 20170323 11 046
0024 em 00 -1.340  3.364  3.621 7
0024 cf 00 -1.367  3.331  3.601 7
0024 pf 01 -1.368  3.179  3.461 7
0024 pf 02 -1.344  3.366  3.625 7
0024 pf 03 -1.176  3.358  3.559 7
0024 pf 04 -1.255  3.337  3.565 7
0024 pf 05 -1.524  3.363  3.692 7
0024 pf 06 -1.384  3.338  3.613 7
0024 pf 07 -1.330  3.147  3.416 7
0024 pf 08 -1.347  3.289  3.555 7
0024 pf 09 -1.363  3.465  3.724 7
0024 pf 10 -1.299  3.367  3.609 7
0048 em 00 -1.032  2.958  3.133 7
0048 cf 00 -1.005  2.929  3.096 7
0048 pf 01 -1.096  2.651  2.869 7
0048 pf 02 -1.172  3.021  3.241 7
0048 pf 03 -0.754  3.057  3.149 7
0048 pf 04 -0.981  2.860  3.024 7
0048 pf 05 -1.161  2.896  3.120 7
0048 pf 06 -1.231  2.854  3.108 7
0048 pf 07 -0.834  2.860  2.980 7
0048 pf 08 -0.995  2.967  3.130 7
0048 pf 09 -1.130  3.123  3.321 7
0048 pf 10 -1.040  2.868  3.051 7
0072 em 00 -0.840  2.370  2.514 7
0072 cf 00 -0.822  2.350  2.490 7
0072 pf 01 -0.763  2.140  2.272 7
0072 pf 02 -1.088  2.411  2.645 7
0072 pf 03 -0.632  2.396  2.478 7
0072 pf 04 -0.732  2.343  2.454 7
0072 pf 05 -0.988  2.376  2.573 7
0072 pf 06 -1.086  2.057  2.326 7
0072 pf 07 -0.591  2.500  2.569 7
0072 pf 08 -0.785  2.343  2.471 7
0072 pf 09 -0.960  2.466  2.647 7
0072 pf 10 -0.844  2.258  2.411 7
0096 em 00 -0.655  2.056  2.158 7
0096 cf 00 -0.670  1.971  2.082 7
0096 pf 01 -0.596  1.864  1.957 7
0096 pf 02 -0.760  2.106  2.239 7
0096 pf 03 -0.605  2.277  2.356 7
0096 pf 04 -0.460  1.972  2.025 7
0096 pf 05 -0.740  2.062  2.191 7
0096 pf 06 -0.980  1.749  2.005 7
0096 pf 07 -0.419  2.193  2.232 7
0096 pf 08 -0.512  2.075  2.137 7
0096 pf 09 -0.801  1.994  2.149 7
0096 pf 10 -0.698  1.931  2.054 7
0120 em 00 -0.560  1.748  1.836 7
0120 cf 00 -0.530  1.674  1.756 7
0120 pf 01 -0.309  1.732  1.760 7
0120 pf 02 -0.655  1.757  1.875 7
0120 pf 03 -0.705  1.926  2.051 7
0120 pf 04 -0.301  1.684  1.711 7
0120 pf 05 -0.651  1.690  1.811 7
0120 pf 06 -0.724  1.452  1.622 7
0120 pf 07 -0.573  1.868  1.954 7
0120 pf 08 -0.339  1.695  1.729 7
0120 pf 09 -0.642  1.560  1.687 7
0120 pf 10 -0.740  1.780  1.928 7
0144 em 00 -0.447  1.636  1.696 7
0144 cf 00 -0.446  1.555  1.618 7
0144 pf 01 -0.178  1.761  1.770 7
0144 pf 02 -0.622  1.524  1.646 7
0144 pf 03 -0.523  1.857  1.929 7
0144 pf 04 -0.313  1.632  1.662 7
0144 pf 05 -0.730  1.468  1.639 7
0144 pf 06 -0.571  1.295  1.415 7
0144 pf 07 -0.441  1.907  1.957 7
0144 pf 08 -0.257  1.636  1.656 7
0144 pf 09 -0.412  1.237  1.304 7
0144 pf 10 -0.414  1.714  1.763 7
0168 em 00 -0.470  1.580  1.648 7
0168 cf 00 -0.444  1.485  1.549 7
0168 pf 01 -0.248  1.660  1.678 7
0168 pf 02 -0.628  1.582  1.703 7
0168 pf 03 -0.638  1.524  1.652 7
0168 pf 04 -0.401  1.595  1.644 7
0168 pf 05 -0.787  1.295  1.515 7
0168 pf 06 -0.296  1.463  1.493 7
0168 pf 07 -0.601  1.787  1.885 7
0168 pf 08 -0.383  1.649  1.693 7
0168 pf 09 -0.309  1.372  1.407 7
0168 pf 10 -0.390  1.572  1.620 7
0192 em 00 -0.612  1.463  1.586 7
0192 cf 00 -0.563  1.328  1.442 7
0192 pf 01 -0.442  1.777  1.831 7
0192 pf 02 -0.786  1.408  1.612 7
0192 pf 03 -0.622  1.325  1.463 7
0192 pf 04 -0.556  1.379  1.487 7
0192 pf 05 -0.908  1.291  1.578 7
0192 pf 06 -0.407  1.363  1.422 7
0192 pf 07 -0.975  1.698  1.958 7
0192 pf 08 -0.457  1.244  1.326 7
0192 pf 09 -0.489  1.312  1.400 7
0192 pf 10 -0.448  1.609  1.670 7
0216 em 00 -0.842  1.412  1.644 7
0216 cf 00 -0.733  1.338  1.525 7
0216 pf 01 -1.004  1.549  1.846 7
0216 pf 02 -1.085  1.251  1.656 7
0216 pf 03 -0.563  1.166  1.295 7
